"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"6689",-0.836353163760958,NA,NA,NA,NA,NA,0.0927693477995312,NA,NA,NA,-1.03538590284051,NA,-1.48088126465974,0.195350955384335,5,-66.5097513858632,143.372443948197,15.5161717885666,3.82109143763461e-06
"6661",-0.847561763736234,NA,NA,0.0897018241134345,NA,NA,NA,NA,NA,NA,-1.03446063694555,NA,-1.48297238743548,0.201586676408433,5,-66.5100018503137,143.372944877098,15.5166727174675,3.82013450991067e-06
"298",-0.888878587767282,0.390388725953912,NA,NA,-0.976444190447964,NA,0.24478379777016,NA,NA,-1.8472447200551,NA,NA,NA,NA,5,-66.5104191292671,143.373779435005,15.5175072753745,3.81854078071818e-06
"4735",0.384964185254003,NA,-4.66045640817333,0.0519959062871446,-1.13368348729796,-0.527050473708095,0.89203381926049,-0.921343547970784,NA,NA,2.08439254885339,NA,NA,0.0343413355451093,9,-62.144884360207,143.374106069812,15.5178339101813,3.81791719747546e-06
"6214",0.0327329209171508,0.53341948970623,NA,0.188867419721358,NA,NA,NA,-2.31666708416857,NA,NA,NA,NA,-1.638996840834,0.296130526562911,6,-65.4419272627028,143.380895945524,15.5246237858935,3.80497758287209e-06
"2062",-0.499867207471457,0.1969501773469,NA,0.091549517455314,-1.19274241554831,NA,NA,NA,NA,NA,NA,NA,-1.82420218755383,NA,5,-66.5153671824297,143.38367554133,15.5274033816996,3.79969310603419e-06
"4929",-0.66265285466365,NA,NA,NA,NA,NA,NA,-1.28866272135484,NA,-1.01565599655659,-0.109238979449415,NA,NA,0.0902289529396935,5,-66.5156629714931,143.384267119457,15.5279949598264,3.79856936457266e-06
"8049",-2.70506139799657,NA,NA,NA,NA,-0.284131769198361,0.384793152189347,-0.56798825705175,NA,-0.722086649323945,0.240147493269573,4.09827919094983,-1.45962652319855,0.09345906526655,9,-62.1501003892897,143.384538127977,15.5282659683466,3.79805467711338e-06
"2090",-0.447001426899342,0.195234649930027,NA,NA,-1.18188896925368,NA,-0.0146145750837171,NA,NA,NA,NA,NA,-1.82400994550162,NA,5,-66.517616543643,143.388174263757,15.5319021041262,3.79115582904855e-06
"7039",2.281061183492,NA,-5.1483640774632,-0.50052570703386,-1.81363871887124,-0.814240272145349,0.927057620797756,-0.376179616202981,NA,-2.01210997109187,3.19630564631738,NA,-2.09244724366902,0.332258466346824,11,-59.8894639767994,143.38868405116,15.5324118915294,3.79018961045277e-06
"6793",-1.27336206578501,NA,NA,NA,-0.921406504303044,NA,NA,NA,1.90515801531191,NA,-0.753613787878691,NA,-1.76285968310907,0.0537185028638922,6,-65.4458688390732,143.388779098265,15.5325069386343,3.79000949145794e-06
"2070",-0.440091762294299,0.134848214927748,NA,-0.254631618758043,NA,-1.03880003849266,NA,NA,NA,NA,NA,NA,-1.73092230966918,NA,5,-66.5183712451058,143.389683666682,15.5334115070517,3.78829571759975e-06
"2701",-1.29458329610054,NA,NA,0.0709763523732594,-0.930116345743965,NA,NA,NA,1.91062150545291,NA,-0.755079886179381,NA,-1.75179291708491,NA,6,-65.4463296379727,143.389700696064,15.5334285364334,3.7882634615703e-06
"313",-0.799098037097253,NA,NA,NA,-0.635427634430771,-0.619304372313975,0.319127522129786,NA,NA,-1.60770895387113,NA,NA,NA,NA,5,-66.5184009038894,143.389742984249,15.533470824619,3.78818336302278e-06
"7390",-3.11254602387529,0.790208202603476,NA,0.0557073838570065,-0.908004416510336,0.0548300754988031,NA,-0.882494999909655,1.42763278865063,NA,NA,4.19332616046804,-1.74170972851004,0.0749915349923274,10,-61.0289532611543,143.391239855642,15.5349676960116,3.78534921209199e-06
"7861",-3.74827771412569,NA,NA,-0.043277270493456,NA,-0.206238749709454,0.326818364365428,NA,1.12369064657114,NA,-0.293696885015303,4.20593188813273,-1.46632431625609,0.0687413937564357,9,-62.153671079077,143.391679507552,15.5354073479212,3.78451718554106e-06
"5310",-4.85010249270997,0.603316784820778,NA,0.0336016905830541,-0.871513409973012,0.154342033672233,0.368727522004065,NA,1.36757638860545,NA,NA,4.79264684073978,NA,-0.222770588479215,9,-62.1539073118186,143.392151973035,15.5358798134044,3.78362326426163e-06
"4421",-0.657200209630209,NA,NA,0.0149557616550536,NA,NA,NA,-1.34807874250636,NA,-1.07058160199569,NA,NA,NA,0.0893245675813773,5,-66.5199843451093,143.392909866689,15.5366377070587,3.78218974386165e-06
"6257",0.168112016382519,NA,NA,NA,NA,-0.767228398674338,0.46361323000285,-1.73272076334896,NA,NA,NA,NA,-1.81690729849958,0.221229138483563,6,-65.4479864532044,143.393014326527,15.5367421668968,3.7819922055562e-06
"3957",-2.65952904474615,NA,NA,-0.0520562506978856,NA,-0.28656147503822,0.388703699993762,-0.560074320428479,NA,-0.724460913425337,0.250455493894227,4.10657680259308,-1.44060920350852,NA,9,-62.1548593397068,143.394056028811,15.5377838691808,3.78002286350855e-06
"837",-0.642835703308072,NA,NA,0.016526125211957,NA,NA,NA,-1.28080469152633,NA,-1.00773854413055,-0.108277723369791,NA,NA,NA,5,-66.5213022094201,143.395545595311,15.5392734356804,3.77720861392885e-06
"7040",2.47871397830037,1.04732281523749,-5.43679583382041,-0.351721066888464,-1.99934744646205,-0.908466891807277,1.15828953843267,-0.627158051665577,NA,-1.81011521021291,2.5684435842232,NA,-2.13284327995392,0.30716735013914,12,-58.742169471937,143.398449373322,15.5421772136914,3.7717285054882e-06
"6277",-1.89819857359238,NA,NA,-0.209668936901784,NA,NA,NA,NA,1.75291244622237,NA,NA,NA,-1.66825861517265,0.0741964412829528,5,-66.5242845711851,143.401510318841,15.5452381592104,3.76596039284982e-06
"681",-2.28420567276494,NA,NA,NA,-0.596631962097357,NA,0.373636668218607,NA,1.80924387365745,NA,-1.05256394697402,NA,NA,NA,5,-66.5246781885823,143.402297553635,15.5460253940047,3.76447833702277e-06
"270",-0.851682165907334,0.392560851894338,NA,0.102578399566685,-0.973942708024791,NA,NA,NA,NA,-1.81717425544976,NA,NA,NA,NA,5,-66.5249851634084,143.402911503287,15.5466393436569,3.76332291429187e-06
"4362",-0.774150284576776,0.39057647771964,NA,NA,-0.966058826748207,NA,NA,NA,NA,-1.80836734955921,NA,NA,NA,-0.0641853346335855,5,-66.5250691317132,143.403079439897,15.5468072802667,3.76300692771266e-06
"2673",0.184643167669556,NA,NA,NA,NA,-0.773933187058762,0.481169957778366,-1.52248643202677,NA,NA,-0.248521431409827,NA,-1.73303588123348,NA,6,-65.4533782486997,143.403797917518,15.5475257578873,3.76165535236448e-06
"6162",-0.62933097043719,0.130902822268366,NA,NA,NA,-1.01945898886303,NA,NA,NA,NA,NA,NA,-1.74811431281023,0.114472326954105,5,-66.5275895444852,143.408120265441,15.5518481058105,3.75353453917021e-06
"2213",-1.88818136193728,NA,NA,-0.22176524062136,NA,NA,0.0265398026419741,NA,1.76593241502235,NA,NA,NA,-1.65061320110512,NA,5,-66.5277731399705,143.408487456412,15.5522152967811,3.75284547043175e-06
"4293",-1.4992674217422,NA,NA,0.000499080181220859,NA,NA,NA,-1.65446670844996,1.26499239175877,NA,NA,NA,NA,-0.037497769695303,5,-66.5306105056518,143.414162187774,15.5578900281438,3.74221236762062e-06
"2834",-0.154257425656144,0.552806657881691,NA,NA,NA,-0.913747707379486,NA,NA,NA,-0.770435530408839,-1.07273860370032,NA,-1.39891144010563,NA,6,-65.4601677401699,143.417376900458,15.5611047408276,3.73620213042919e-06
"625",-0.779433260365565,NA,NA,NA,NA,-0.587399266702936,0.500786277674244,-1.38037812698511,NA,NA,-0.451967643424094,NA,NA,NA,5,-66.5323383432553,143.417617862981,15.5613457033509,3.73575201519868e-06
"2597",-0.816197050994841,NA,NA,0.0634160441095355,NA,NA,0.0996867737695126,NA,NA,NA,-1.03462163344273,NA,-1.4379387741631,NA,5,-66.5348801487852,143.422701474041,15.5664293144106,3.72626851777715e-06
"6002",-3.41217273450632,0.781468969683021,NA,NA,NA,-0.13503196679204,0.554755678789792,-0.70549420345051,NA,-0.698976661296082,-0.385713625180735,4.2293788030815,NA,-0.0867348529166739,9,-62.1701658188354,143.424668987068,15.5683968274381,3.722604579358e-06
"2098",-0.581657714548997,0.134461593690009,NA,NA,NA,-1.02297035001835,-0.030475896277024,NA,NA,NA,NA,NA,-1.72018229310925,NA,5,-66.5362149892812,143.425371155033,15.5690989954027,3.72129786191498e-06
"7541",-2.73558564538162,NA,NA,-0.00358400711366405,NA,-0.280390582127098,0.393765084024137,-0.427422250940151,NA,-0.628105074721673,NA,4.08101353624632,-1.44687007837349,0.101011505211016,9,-62.1709306830063,143.42619871541,15.5699265557799,3.71975838110915e-06
"6305",-2.02433152409822,NA,NA,NA,NA,NA,0.0177294269659029,NA,1.74507525748531,NA,NA,NA,-1.67048616193344,0.0879614131827351,5,-66.5369144193108,143.426770015092,15.5704978554618,3.71869598446306e-06
"4226",-2.74290756501903,0.157432596964402,NA,NA,NA,NA,NA,NA,1.66293846317368,NA,NA,NA,NA,-0.174972663442969,4,-67.5976251015852,143.429168331825,15.5728961721951,3.71423935169866e-06
"1910",-3.47820151418027,0.784679383370051,NA,0.0809836453607803,NA,-0.128861464672702,0.548387874687579,-0.714366617325092,NA,-0.696060637368933,-0.404211521645483,4.22094509677271,NA,NA,9,-62.173196002951,143.4307293553,15.5744571956692,3.71134147535077e-06
"6165",-0.459715956572114,NA,NA,-0.236090166326561,NA,-1.0066806634515,NA,NA,NA,NA,NA,NA,-1.76566866054581,0.110303049269151,5,-66.5430915488805,143.439124274232,15.5828521146013,3.69579591868965e-06
"5990",-3.51765030951228,0.785882849790547,NA,0.0755157101160045,NA,NA,0.54531907346727,-0.740403208831316,NA,-0.692127739090685,-0.398369548249355,4.27693946474874,NA,-0.0756212487324255,9,-62.1790596611585,143.442456671715,15.5861845120842,3.68964311550111e-06
"4377",-0.66255502943348,NA,NA,NA,-0.621017140951919,-0.604328754329277,NA,NA,NA,-1.56264971309595,NA,NA,NA,-0.0645209593343273,5,-66.5449689189013,143.442879014273,15.5866068546427,3.6888640511053e-06
"421",-2.0923613336632,NA,NA,-0.25752330295707,NA,NA,0.311524956427596,NA,1.67363929547376,-1.71928205624345,NA,NA,NA,NA,5,-66.5457123483678,143.444365873206,15.5880937135758,3.68612266001342e-06
"2770",-0.513964394567006,0.851791103894215,NA,NA,NA,-0.575600602384257,NA,-1.55073043332645,1.62280690739613,NA,-0.945416908999014,NA,-1.61846400925327,NA,7,-64.3889740213472,143.444614709361,15.5883425497306,3.68566406824818e-06
"802",-1.20972144759942,0.583201174463723,NA,NA,NA,NA,0.243204197798572,NA,NA,-1.05802207210259,-1.23362292384336,NA,NA,NA,5,-66.5460420011855,143.445025178842,15.5887530192111,3.68490771955755e-06
"285",-0.659421837458628,NA,NA,-0.0569931111215883,-0.609219169809251,-0.605325828662181,NA,NA,NA,-1.5709666223413,NA,NA,NA,NA,5,-66.5469340150038,143.446809206478,15.5905370468477,3.68162219653641e-06
"6615",0.0417558245260326,NA,-3.08521493656175,-0.213455883758836,NA,-0.694611923835614,NA,0.18211866980672,1.38919521764347,-0.47974044895066,NA,NA,-1.58271043984498,0.247351724073814,9,-62.1816204888196,143.447578327037,15.5913061674064,3.68020666307244e-06
"134",-2.68761080273394,0.14739278236786,NA,-0.200708035279635,NA,NA,NA,NA,1.63909370291329,NA,NA,NA,NA,NA,4,-67.6077079892174,143.44933410709,15.5930619474593,3.67697726408361e-06
"7096",0.0131690326996251,1.02871881287206,-4.79690023716223,-0.416777379532187,NA,-0.83392456783813,0.985127389412374,NA,1.8455824483528,-1.32993311080811,1.16155419717398,NA,-1.46748812494547,0.225222953192074,11,-59.9219748438797,143.45370578532,15.59743362569,3.66894876105809e-06
"4745",-2.05884369705222,NA,NA,NA,-0.59534679443984,NA,NA,NA,1.75858945054716,NA,-1.00000339401711,NA,NA,-0.132631896107562,5,-66.5511014439526,143.455144064376,15.5988719047454,3.66631122347143e-06
"2101",-0.409924380948945,NA,NA,-0.251040198734898,NA,-1.01007691085099,-0.015231402110012,NA,NA,NA,NA,NA,-1.74052308685696,NA,5,-66.551219614096,143.455380404663,15.5991082450322,3.66587800054594e-06
"2165",0.219209038215555,NA,NA,0.00226310450618611,NA,-0.778982023187974,0.4734017326123,-1.70670483826563,NA,NA,NA,NA,-1.76921030041094,NA,6,-65.4806186658704,143.458278751859,15.6020065922288,3.6605693544369e-06
"6737",0.271473904473789,NA,NA,NA,NA,-0.741663739798496,NA,-1.45821627652593,NA,NA,-0.2388719474618,NA,-1.78907892584138,0.229563829071962,6,-65.4807773812214,143.458596182561,15.6023240229307,3.6599884119906e-06
"5366",-4.19683732085444,0.734248757559574,NA,0.000369328801028603,NA,0.00385428599345614,0.569987781712078,-1.18333902922932,1.12251900459251,NA,NA,4.26763462474465,NA,-0.1499068023629,9,-62.188187341434,143.460712032266,15.6044398726353,3.65611846670704e-06
"8021",-2.57482276627958,NA,NA,-0.0583501502571393,NA,-0.274506431474383,NA,-0.482922981065428,NA,-0.715312732518126,0.256499817962694,4.11535521010973,-1.47018647772726,0.101518672783229,9,-62.1890836618941,143.462504673186,15.6062325135555,3.65284288112727e-06
"2361",0.180281858658581,NA,NA,NA,-0.939723164771131,-0.787873135081509,0.328015772315214,NA,NA,-1.30867949878863,NA,NA,-1.76043024914732,NA,6,-65.4829582475928,143.462957915304,15.6066857556735,3.65201516379772e-06
"4471",-0.246861958145099,NA,-3.07171189635942,0.063969544250772,NA,-0.731890618402145,0.783089569598508,-0.0333113367329563,NA,-0.700215060310721,NA,NA,NA,0.162035814016509,8,-63.303111931793,143.468499312688,15.6122271530574,3.64191053506546e-06
"6193",-0.59701749645275,NA,NA,NA,NA,-0.991924344536644,-0.0230521838304474,NA,NA,NA,NA,NA,-1.75988967059271,0.12396583291408,5,-66.5584343811379,143.469809938746,15.613537779116,3.63952472545173e-06
"2826",-0.0288795410964722,0.558148224339401,NA,NA,-1.03338812465796,NA,NA,NA,NA,-1.0767204271551,-0.783479478834797,NA,-1.48670084338694,NA,6,-65.4867119219755,143.470465264069,15.614193104439,3.63833238444716e-06
"653",-2.15991290107406,NA,NA,0.116520569087999,-0.586029964857691,NA,NA,NA,1.73243823082618,NA,-1.02405294531663,NA,NA,NA,5,-66.5592026195728,143.471346415616,15.6150742559858,3.63672977640402e-06
"689",-2.12809961007257,NA,NA,NA,NA,-0.52907774440149,0.376136619128858,NA,1.49624241356021,NA,-1.14870428795633,NA,NA,NA,5,-66.5594103725125,143.471761921495,15.6154897618651,3.63597431357976e-06
"454",-1.30888312436232,0.67633123107978,NA,0.0131822983817488,NA,NA,NA,-1.74143551030936,1.58306113277367,-1.25473925848172,NA,NA,NA,NA,6,-65.4876276482614,143.472296716641,15.6160245570108,3.6350021928505e-06
"4546",-1.30288774248706,0.675908582273244,NA,NA,NA,NA,NA,-1.73977354976478,1.58369234025335,-1.25545465238745,NA,NA,NA,0.000993448810550024,6,-65.4876761843163,143.472393788751,15.6161216291206,3.63482576846599e-06
"774",-1.17983953089156,0.585238681751849,NA,0.116396440989223,NA,NA,NA,NA,NA,-1.02734598822626,-1.23392024305325,NA,NA,NA,5,-66.559774501712,143.472490179895,15.6162180202642,3.63465059018121e-06
"121",-0.691595689571827,NA,NA,NA,-0.337433460889939,-0.499616148617918,0.512236950024655,-1.62870018201037,NA,NA,NA,NA,NA,NA,5,-66.5601055995368,143.473152375544,15.6168802159138,3.63344736448054e-06
"162",-2.79082338671848,0.150713288246624,NA,NA,NA,NA,-0.01641930980394,NA,1.63300107446995,NA,NA,NA,NA,NA,4,-67.6198085436299,143.473535215915,15.6172630562844,3.63275191587637e-06
"6346",-0.392116820963909,0.706732000989336,NA,NA,-0.981142284708815,NA,NA,-1.98797560671642,1.84121632953404,NA,NA,NA,-1.95457344930027,0.145241789767534,7,-64.4045173072303,143.475701281127,15.6194291214969,3.6288196568677e-06
"8037",-2.86769237270959,NA,NA,-0.00513226010751918,NA,NA,0.362157975268795,-0.608188324078988,NA,-0.727762191271382,0.23043862141677,4.20090426285709,-1.4066077335736,0.0927420299652797,9,-62.1967577145573,143.477852778512,15.6215806188818,3.62491805781306e-06
"4513",-2.21037854616915,NA,NA,NA,NA,NA,0.30862798083664,NA,1.66632953158162,-1.70981712618876,NA,NA,NA,-0.0608799358981556,5,-66.5629713109326,143.478883798336,15.6226116387053,3.62304985820406e-06
"4866",-1.12557944709302,0.577266722676593,NA,NA,NA,NA,NA,NA,NA,-1.04076827943921,-1.21218355652848,NA,NA,0.0227061788749074,5,-66.563189088983,143.479319354437,15.6230471948062,3.6222609233787e-06
"601",-0.583260887730358,NA,NA,NA,-0.260067517872001,-0.486489073230812,NA,-1.24794285147299,NA,NA,-0.394460840793585,NA,NA,NA,5,-66.5648065482059,143.482554272882,15.6262821132519,3.61640679972007e-06
"4984",0.47321215966965,0.978376330102075,-4.61926960037729,-0.054600369597319,NA,-0.893545222585332,1.06830539094809,-1.02462968529148,NA,-1.38718265332839,1.63862051951007,NA,NA,0.16442403891765,10,-61.075713580237,143.484760493807,15.628488334177,3.61241970305069e-06
"4229",-2.54051702599803,NA,NA,-0.239330626931133,NA,NA,NA,NA,1.60966909394886,NA,NA,NA,NA,-0.174141245623304,4,-67.6257757236622,143.485469575979,15.6291974163491,3.61113917885867e-06
"2841",0.275758802864641,NA,NA,NA,-0.842069946041302,-0.765847633851163,NA,NA,NA,-1.11930157105253,-0.214308601849293,NA,-1.74571567593219,NA,6,-65.494597579225,143.486236578568,15.629964418938,3.60975456782607e-06
"4485",-1.91720309952316,NA,NA,-0.261489533471511,NA,NA,NA,NA,1.62891022072664,-1.67167708761577,NA,NA,NA,-0.0715123531622431,5,-66.5699088416351,143.492758859741,15.6364867001104,3.59800182478841e-06
"2254",-0.430625399935705,0.706471506171002,NA,0.123667201966699,-0.997821992531934,NA,NA,-1.97104267364944,1.86126053465889,NA,NA,NA,-1.92132990051475,NA,7,-64.4136655173259,143.493997701318,15.637725541688,3.59577383776189e-06
"6157",-0.535513399205697,NA,NA,0.0819637996868835,-1.09164838446364,NA,NA,NA,NA,NA,NA,NA,-1.84155120089924,0.123267835416545,5,-66.5717901167917,143.496521410054,15.6402492504235,3.59123935636846e-06
"6185",-0.485387854915394,NA,NA,NA,-1.0826890982437,NA,-0.0176165286859047,NA,NA,NA,NA,NA,-1.840351048375,0.120076795086748,5,-66.5735546122638,143.500050400998,15.6437782413679,3.58490821805973e-06
"306",-1.00100229733651,0.319730751423221,NA,NA,NA,-0.840317441461755,0.229474279557456,NA,NA,-1.7304160558415,NA,NA,NA,NA,5,-66.5749287716651,143.502798719801,15.6465265601703,3.57998536589581e-06
"6425",0.25247638655832,NA,NA,NA,-0.911895468404682,-0.769096555342014,NA,NA,NA,-1.27386912681383,NA,NA,-1.78377026203595,0.118420402235816,6,-65.5040224005316,143.505086221181,15.6488140615511,3.57589309587653e-06
"5726",-3.44429411155806,0.836159805446716,NA,0.192043394805205,-0.558267711238163,0.0385902990277052,NA,-0.600619864707121,NA,NA,-0.534804074547812,4.37041220777609,NA,-0.0837854319837821,9,-62.2106377617609,143.505612872919,15.6493407132891,3.57495159468581e-06
"6229",0.294714652681302,NA,NA,0.0180518021158755,NA,-0.748030301131176,NA,-1.63690552132617,NA,NA,NA,NA,-1.82538178697696,0.229930019724417,6,-65.5060012167285,143.509043853575,15.6527716939449,3.56882405717073e-06
"5494",-3.39664300133628,0.706315830420763,NA,0.00688693831996727,NA,-0.137552186529858,0.536030095927027,-0.86316863207858,NA,-0.851420505924114,NA,4.25649601135804,NA,-0.100085281628105,9,-62.2128608130802,143.510058975558,15.6537868159275,3.56701312091364e-06
"278",-0.805816849843742,0.319064838072085,NA,-0.191195152862115,NA,-0.83588140573672,NA,NA,NA,-1.7001415583514,NA,NA,NA,NA,5,-66.5799628169209,143.512866810312,15.656594650682,3.56200884282686e-06
"2093",-0.486726684515681,NA,NA,0.0672445654264879,-1.09745819577738,NA,-0.00328130955426549,NA,NA,NA,NA,NA,-1.81202948548761,NA,5,-66.5821126356556,143.517166447782,15.6608942881514,3.55435939489278e-06
"4257",-2.691100521313,NA,NA,NA,NA,NA,0.0272710545780081,NA,1.6059989133151,NA,NA,NA,NA,-0.160170823767876,4,-67.6427284145051,143.519374957665,15.6631027980348,3.55043664222448e-06
