"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LM","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"4160",-3.73294659398961,-0.529861250816172,4.75933912031153,1.90276127468998,-2.63464568057858,0.781642688445637,2.33751341191449,NA,NA,NA,NA,NA,NA,-1.80836592296847,8,-86.3037666529847,189.480260578697,13.2302716972173,2.71672802522401e-05
"3769",-1.93005295940541,NA,NA,NA,-2.23796564268635,1.42161194293812,1.61817381452502,NA,-3.08602763438039,NA,-0.625052490655491,3.97375217393191,1.01891966031188,NA,8,-86.3042038000293,189.481134872786,13.2311459913065,2.71554067513902e-05
"3104",-4.80730441474084,-0.272921354320693,2.78456862103361,1.58944574963765,-1.76221897984427,0.737654563120402,NA,NA,NA,NA,NA,4.34140870588153,0.367151241665389,NA,8,-86.3043699406499,189.481467154027,13.2314782725477,2.71508955100207e-05
"5909",-4.66607740733036,NA,NA,2.00099105651344,NA,1.94561653357922,NA,NA,NA,2.00099666751333,-2.09870266301977,4.95896767484328,NA,-1.46144038834725,7,-87.4035498983374,189.481798591856,13.2318097103762,2.71463964658942e-05
"1255",-4.30176343244121,NA,3.30240107798147,1.8177268270848,NA,NA,0.800682870759812,0.497683731013567,-3.03916262186062,NA,NA,3.2133683821388,NA,NA,7,-87.4036148238815,189.481928442944,13.2319395614644,2.71446340285473e-05
"1416",-4.10669138261022,-0.248624046722872,3.20879308973035,1.83210869785536,NA,NA,NA,NA,-2.7689748622381,0.659627977423625,NA,3.46990894544448,NA,NA,7,-87.4077631018463,189.490224998873,13.2402361173939,2.70322637740119e-05
"4344",-2.95475922979298,-0.187807294659866,3.66080002313335,2.25863361969311,NA,1.55727582900124,1.05420021201819,0.0885191265143209,-3.94813849891544,NA,NA,NA,NA,-1.66774473588867,9,-85.1967736159672,189.491108207544,13.2411193260648,2.70203288445841e-05
"6767",-3.71607204879002,NA,4.34120254638169,1.61200961991405,-2.69047236276661,NA,2.51995432744075,1.48314089646257,NA,NA,-1.4878050819893,NA,0.872709365672072,-1.81942277211185,9,-85.1982930389357,189.494147053481,13.2441581720018,2.69793047107194e-05
"7976",-6.11920959705733,-0.116808210296812,3.58317422529536,2.27210728281175,NA,NA,0.520653357582369,NA,NA,1.56703303240455,-1.74070399949186,4.47093324027862,1.34795773964204,-2.03869961725733,10,-84.0723820872276,189.494457425989,13.2444685445097,2.69751182183394e-05
"1197",-1.14389118533406,NA,NA,0.845811561655559,-2.51886798441738,NA,1.04570397019697,NA,-3.10350712006775,NA,NA,4.29843698763795,NA,NA,6,-88.4960617621494,189.495117536275,13.2451286547955,2.69662164109649e-05
"7479",-6.8615877189826,NA,3.38547285757911,2.37483518289762,NA,1.13346168908905,0.300301093618032,NA,NA,0.603314045963795,NA,4.69874704891297,1.04036169164084,-2.07333360966543,9,-85.1993636336327,189.496288242875,13.2462993613959,2.69504362661258e-05
"4857",-0.185547794802683,NA,NA,NA,-2.70539178410702,1.3415185613542,2.12762891401316,3.20457606811588,-4.36059429423394,NA,-0.771294811509015,NA,NA,-1.20580268481564,8,-86.3123292029593,189.497385678646,13.2473967971666,2.69356521362578e-05
"5316",-2.28811522738706,-0.161513852294506,2.86410977473322,NA,NA,NA,NA,0.62722167816217,-2.77950872908389,NA,NA,3.09554348802869,NA,-1.49977001973191,7,-87.4133981502768,189.501495095734,13.2515062142549,2.68803640415824e-05
"7349",-3.3235383792771,NA,NA,1.80490224870162,NA,1.84942018612828,-0.0525989177105764,NA,-3.20636237825759,NA,NA,4.13255980249973,1.29052180669895,-1.7386204577977,8,-86.3151054869758,189.502938246679,13.2529493651995,2.68609748264359e-05
"6624",-1.42181765144028,-0.0788460008770079,3.42709703212281,1.82551645981747,-1.87235411327457,0.838215806948295,NA,0.555328594506713,-3.91089433133039,0.294403913209568,NA,NA,0.493023087309888,-1.93838196263735,11,-82.9379078458346,189.505445321299,13.2554564398194,2.68273246875683e-05
"1913",-4.50524644797746,NA,NA,NA,-2.45205278458209,0.98839379162375,1.87463734409219,3.02557659999076,NA,1.44852717605512,-2.03361248740125,4.72612612395343,NA,NA,8,-86.3167565012603,189.506240275248,13.2562513937686,2.68166635626316e-05
"3731",-3.00800780765291,NA,2.17998620365122,NA,NA,1.17561433150247,NA,NA,-2.63748942857333,NA,-0.822785050799514,3.08051976073418,1.01704110133917,NA,7,-87.415857003634,189.506412802449,13.2564239209694,2.68143503604557e-05
"5332",-2.44539105159916,-0.12988911168972,2.38474167695348,NA,NA,1.19159402220783,NA,0.433691826649793,-2.92007032673534,NA,NA,2.90415666326758,NA,-1.4502602413153,8,-86.3187510809828,189.510229434693,13.2602405532136,2.67632288968295e-05
"7603",-3.63511011942909,NA,2.68255342951013,NA,NA,1.12031471019191,0.660953884051492,NA,-3.18406657490593,0.571247731175568,NA,3.35784424983534,1.35235499632485,-1.62392735107343,9,-85.2068647219139,189.511290419438,13.2613015379582,2.67490349732588e-05
"720",-0.864483494820717,0.16732460665872,3.27599461360359,1.25581181966524,-2.08254401258003,NA,NA,0.97588455139379,-3.64398717373002,NA,-0.681386838721469,NA,NA,NA,8,-86.3208296196213,189.51438651197,13.2643976304906,2.67076582643363e-05
"8060",-5.06318341319805,-0.0393563527937783,2.72472972747064,NA,-2.7378513237411,0.29077209215076,2.46389186639964,1.83009456895737,NA,1.14526612188547,-1.46870384101966,4.29341877422123,1.36538822780471,-1.69554021630256,12,-81.7906289316503,189.519146062058,13.2691571805791,2.66441756128844e-05
"7637",-4.34479992721601,NA,NA,1.90230648501286,NA,1.6526086557191,NA,1.68163324009557,-3.36076426495476,0.755390086556262,NA,4.168107840952,1.12082881166383,-1.84104107576111,9,-85.2115375992555,189.520636174121,13.2706472926414,2.66243316025164e-05
"1498",-1.94855019103388,-0.0762224202755246,NA,NA,-2.15188465219991,1.04002032755328,NA,2.12790263541745,-3.13842984117024,0.311069241709694,NA,3.824606938511,NA,NA,8,-86.3246031623207,189.521933597369,13.2719447158894,2.66070656900293e-05
"1742",-2.17707764930494,0.02776010635972,NA,0.993431019326872,-2.25201772068935,NA,NA,2.80305603486896,-2.63732541111895,NA,-0.674367303024267,4.01622318881937,NA,NA,8,-86.3254336685674,189.523594609862,13.2736057283828,2.65849775292151e-05
"3167",-5.03487712173217,NA,2.58851949997328,1.5321795999014,-1.90711193653228,0.680505333065464,NA,0.73767433645834,NA,NA,NA,4.44092128297529,0.308859637207423,NA,8,-86.3259219020423,189.524571076812,13.2745821953325,2.65720010212969e-05
"5562",-1.11312609926004,-0.149537506076698,NA,NA,-2.37947494640141,1.45610756378121,1.22229204401831,NA,-3.22063954509322,0.553458752521833,NA,3.98968970345645,NA,-1.36146142479959,9,-85.2143118025563,189.526184580722,13.2761956992429,2.6550572652371e-05
"5284",-2.3300569170028,-0.183701654925451,3.24543818384475,NA,NA,NA,0.477639523736524,NA,-2.83491568452681,NA,NA,3.04898025818404,NA,-1.46347530817761,7,-87.4271578705241,189.529014536229,13.2790256547496,2.65130307494715e-05
"5980",-3.30394178074839,0.0512951912699679,2.14583458830368,NA,-1.98400112927093,0.529056901980315,NA,1.43820140226663,NA,1.29256516278492,-1.38717124510108,4.13230449122619,NA,-1.61731189882402,10,-84.0900026213989,189.529698494331,13.2797096128521,2.65039653985383e-05
"1783",-4.55278936448052,NA,2.74984440206627,1.91786818949605,NA,1.48263366182571,1.1956444424661,0.460971136492403,-2.77394839758178,NA,-0.871072856734436,2.75088677393664,NA,NA,9,-85.2163933530454,189.530347681701,13.2803588002212,2.64953637748465e-05
"7529",-4.4162653988103,NA,NA,NA,-3.0923891630486,NA,1.33787800461355,3.02680700457998,NA,0.255546039982258,NA,5.67868827380334,1.54682419796536,-1.77547881962375,8,-86.3289208883491,189.530569049425,13.2805801679461,2.64924313279381e-05
"1156",-2.43788894350983,-0.168111973731935,2.84725094231194,NA,NA,NA,NA,NA,-2.85195149631198,NA,NA,3.12128196308565,NA,NA,5,-89.5869322503926,189.531007357928,13.2810184764487,2.64866260351355e-05
"1661",-4.79391415219555,NA,NA,1.19688076212791,-2.41890171973612,1.12666979590384,1.72187004722831,2.9559539732225,NA,NA,-1.4067812653649,4.66437649902569,NA,NA,8,-86.3306368600694,189.534000992866,13.2840121113868,2.64470100469374e-05
"1885",-4.77691285262264,NA,NA,1.37816654377871,-1.5960313212396,1.14950602443928,NA,2.45117640963114,NA,1.52741707750161,-1.93931528065654,4.87121205259117,NA,NA,8,-86.3315788870908,189.535885046909,13.2858961654294,2.64221079798919e-05
"2767",-0.987950102059247,NA,3.25368108935782,1.23233453928627,-2.02735587069346,NA,NA,0.914250568935088,-3.62194625386719,NA,-0.584604435836102,NA,0.265211418443679,NA,8,-86.3316706764188,189.536068625565,13.2860797440854,2.64196828236596e-05
"8055",-6.66730014307847,NA,2.84498995828528,2.30127893144039,NA,1.14561546533656,0.748321855523403,0.798892784825866,NA,1.72943468196123,-2.00663399972824,4.23130258958023,1.11242316380411,-1.93328446169971,11,-82.9538105066501,189.53725064293,13.2872617614505,2.64040731748947e-05
"7965",-4.16644689827248,NA,NA,1.55141745804769,-1.48509557995632,1.40003504224852,NA,NA,NA,1.50198893110683,-1.59245177217031,5.42219215431525,1.25792522777181,-1.77527221375818,9,-85.2210756656005,189.539712306811,13.2897234253314,2.63715941904592e-05
"1883",-3.71703927649239,NA,1.83226277692714,NA,-1.81218545295874,0.628222531423947,NA,1.40334028352936,NA,1.22240865412789,-1.56036109132492,4.15209132585393,NA,NA,8,-86.3340468055656,189.540820883858,13.2908320023791,2.63569807688429e-05
"3278",-2.62956449408357,-0.181872366039064,NA,0.904759502092634,-2.25776327401998,NA,NA,2.53685448093292,-2.92152401594547,NA,NA,4.29188657216976,0.761077799465686,NA,8,-86.3354315532925,189.543590379312,13.293601497833,2.63205082580758e-05
"1881",-3.6852030835206,NA,NA,NA,-1.81878544165592,0.935835133677337,NA,2.43889380643239,NA,1.41770226280225,-1.85356078515026,4.70640458407491,NA,NA,7,-87.4355605511473,189.545819897475,13.295831015996,2.62911835804778e-05
"8014",-4.65171722872498,-0.12320082730609,NA,1.40398795938305,-1.99837981021321,NA,NA,2.98991169056133,NA,1.49646076475453,-1.6723065972728,5.39725841455169,1.3792005669806,-1.87968476296314,10,-84.099813178674,189.549319608882,13.2993307274024,2.62452180312135e-05
"5880",-4.35251907681249,-0.0509343841848095,3.05554719526505,2.33426195075069,NA,1.38821460077575,0.858209488557861,0.385737027307599,-2.68526605619713,NA,-0.562881671458492,2.89637230781089,NA,-1.67398000104652,11,-82.9608760118516,189.551381653333,13.3013927718535,2.62181725727396e-05
"5485",-4.54986217735852,NA,NA,1.35263385009102,-3.02957360086029,NA,1.16063943894876,3.28563480321715,NA,0.455060704701326,NA,5.58942848207186,NA,-1.67317137264937,8,-86.3400241038025,189.552775480332,13.302786598853,2.61999071397875e-05
"5181",-3.62256300977437,NA,NA,1.57296386503431,-2.21254713729047,1.54326813619775,0.573504824239526,NA,NA,NA,NA,5.41135100683342,NA,-1.56124440213621,7,-87.4401343371448,189.55496746947,13.3049785879909,2.61712079138258e-05
"3326",-3.65491518564712,-0.234763787101788,NA,0.997654138245234,-2.68615123464861,1.14644339902031,2.15273837898652,2.71761379134001,-3.41467793386433,NA,NA,3.9176571202943,0.588091147070871,NA,10,-84.1050560341132,189.55980531976,13.3098164382807,2.61079782257021e-05
"5913",-2.43200323349567,NA,NA,NA,-1.76381831644732,1.32248755784782,NA,NA,NA,1.46045428445745,-1.50501459871873,4.9964322594666,NA,-1.36505407596111,7,-87.4440751563865,189.562849107954,13.3128602264743,2.60682748675775e-05
"7511",-6.68856081270019,NA,3.27596067318543,2.3583903215855,NA,1.11145091372129,NA,0.0638951032756809,NA,0.616947065110351,NA,4.71523601978776,1.03513712238322,-2.095598717595,9,-85.2328704044098,189.563301784429,13.3133129029501,2.60623752878549e-05
"555",-2.23187176064551,NA,4.35657425588358,NA,-2.79280510162012,NA,2.6365713447039,NA,NA,NA,-1.443919810561,NA,NA,NA,5,-89.6057841702758,189.568711197695,13.3187223162152,2.59919794515114e-05
"2507",-0.189835980383636,NA,3.01522247193124,NA,-2.26973929660459,NA,NA,0.95580302097215,-4.00093791701492,-0.072801260232385,NA,NA,0.381473093134091,NA,7,-87.4498446198716,189.574388034924,13.3243991534445,2.59183079379641e-05
"5464",-6.23749576598462,-0.487515299497147,3.25910248097418,2.50658200697215,NA,1.22914152741157,NA,0.0836620367242547,NA,0.903509405778452,NA,4.42338677041962,NA,-1.97490641408212,9,-85.2397723931881,189.577105761986,13.3271168805067,2.58831124128926e-05
"7799",-6.0986967403098,NA,3.0507612460374,2.23674839359648,NA,1.0845368321798,0.665841495776649,0.558586014343238,NA,NA,-1.30774698086228,4.02067181650807,1.28453984851901,-1.92751349421599,10,-84.113825711218,189.57734467397,13.3273557924905,2.58800207046916e-05
"2955",-0.0477757237612854,NA,3.2829204543925,NA,-2.04477396418744,NA,NA,NA,-3.62945312626791,0.323056658382377,-0.658454081229292,NA,0.514566186532921,NA,7,-87.4519265884531,189.578551972087,13.3285630906075,2.58644029688484e-05
"2252",-0.213112491503183,-0.00177809355731457,3.01942877907524,NA,-2.26529889579902,NA,NA,0.952807205847848,-4.01328262554206,NA,NA,NA,0.373169537211899,NA,7,-87.4529278672188,189.580554529618,13.330565648139,2.58385184523377e-05
"7693",-2.93522560164125,NA,NA,1.16452189040953,-2.04536221784829,NA,NA,NA,NA,NA,-0.962444231630095,5.63136189369379,1.753491082175,-1.75844464098048,7,-87.4551449394588,189.584988674098,13.3349997926189,2.57812960468987e-05
"6067",-3.06266963434141,NA,2.62038110185441,NA,NA,1.28346035282251,0.800094038671697,NA,-2.55450624881359,1.332055986987,-1.1890940996896,2.99271070537393,NA,-1.34223323811126,9,-85.2455992416481,189.588759458906,13.3387705774267,2.57327339808303e-05
"1758",-2.64140568487046,0.101159053815203,NA,1.19968186938438,-1.89514220071918,1.23126474581138,NA,2.26228375354527,-2.77894089821454,NA,-0.717789060005438,3.75145424909282,NA,NA,9,-85.245993950086,189.589548875782,13.3395599943024,2.57225790578478e-05
"3533",-2.70621808851925,NA,NA,0.888834134970462,-2.28478007116626,NA,NA,2.545138643821,-3.05575868254385,0.262528948736322,NA,4.36235190967569,0.710381392486894,NA,8,-86.3598479873975,189.592423247522,13.3424343660429,2.56856374829925e-05
"2700",0.0709815437955145,0.156428886430866,3.31731988436191,NA,-2.1063761991039,NA,NA,NA,-3.68862991135099,NA,-0.617364353236074,NA,0.525140371868143,NA,7,-87.4589652639623,189.592629323105,13.3426404416259,2.56829910279777e-05
"6083",-2.77373933551006,NA,2.55713943734203,NA,NA,NA,NA,1.0498224610905,-2.25903552786353,1.408785176075,-1.24944111826379,3.30361017218092,NA,-1.46586028677265,8,-86.3603184291484,189.593364131024,13.3433752495447,2.56735567285896e-05
"5294",-0.822454886224742,-0.203026307153009,NA,1.20902283825333,-2.50103302961863,NA,0.859641934327025,NA,-2.92411793109978,NA,NA,4.37316352730969,NA,-1.4881000108335,8,-86.3620670763138,189.596861425355,13.3468725438755,2.56287019653977e-05
"1715",-2.95139697804829,NA,2.55592660614129,NA,NA,1.37178773757955,1.04238311328564,NA,-2.83741434795066,NA,-0.843013966671115,2.65190113977622,NA,NA,7,-87.4617276849475,189.598154165076,13.3481652835963,2.56121416974919e-05
"3607",-5.40268376825135,NA,2.5948895671252,1.83553261458414,NA,1.21689234498832,NA,NA,NA,NA,-1.34315945335747,3.90918451968677,0.689320145799106,NA,7,-87.462054849274,189.598808493729,13.3488196122494,2.56037636889691e-05
"8156",-2.44671047277389,0.0849951327763604,2.14757363867503,NA,-2.02386621107056,0.436258720551963,NA,1.21220776858316,-2.58635133105065,0.818783421937717,-0.648882373715648,3.56024262389552,1.23562349343916,-1.76290864342217,12,-81.8342150594588,189.606318317675,13.356329436196,2.55078040828162e-05
"5822",-1.83640197753936,-0.0819386070686532,NA,1.5262494962852,-2.14460356151575,1.67773369466309,1.09947055838671,NA,-3.10668679906638,NA,-0.179601971876039,3.95698532656922,NA,-1.4970196689946,10,-84.1289392510822,189.607571753698,13.3575828722188,2.54918228909407e-05
"1479",-4.22065622490649,NA,3.07412740505716,1.79925857139232,NA,NA,NA,0.482738289865652,-2.92352784922532,0.58198231971053,NA,3.46457305477939,NA,NA,7,-87.466489023459,189.607676842099,13.3576879606194,2.54904834786818e-05
"5742",-4.03906483785365,-0.224950254747964,NA,1.35705550764132,-2.82047405832073,NA,1.46939987752663,3.5859542117543,NA,NA,-1.00793318337414,4.94298925306669,NA,-1.51680037720658,9,-85.2583978059511,189.614356587512,13.3643677060325,2.54054905204709e-05
"5770",0.194461083264024,-0.090895792657098,NA,NA,-2.35181795761269,NA,NA,NA,-2.80355676302491,NA,-0.137454434550979,4.19315795317878,NA,-1.37383609451645,7,-87.4719776285631,189.618654052307,13.3686651708276,2.53509595271518e-05
"3591",-5.16112985872838,NA,3.03242163468165,1.7150883378413,NA,NA,NA,NA,NA,NA,-1.36565905182996,4.13919540236668,0.97689274956648,NA,6,-88.5590405215626,189.621075055101,13.3710861736218,2.53202907212865e-05
"7164",-1.85634468601621,0.0643281247211565,3.50979146651515,NA,-3.00700841555129,0.587247376429919,3.1852210945422,1.60128377476083,-4.11776191520812,0.462214960515463,-0.737432590051462,NA,0.953555779223737,-1.41814194711169,12,-81.8418211383507,189.621530475459,13.3715415939798,2.53145256897574e-05
"5448",-5.98223893786779,-0.50968845772486,3.72696885218445,2.41874380696501,NA,NA,NA,0.3434541012065,NA,0.910973861409062,NA,4.58279859661408,NA,-2.00129310158444,8,-86.3799251286196,189.632577529966,13.3825886484871,2.51750856720844e-05
"1720",-4.43550358244267,-0.00763077404187,2.92734757397446,1.93737354499803,NA,1.51387086623317,1.18331518709046,NA,-2.77455024980554,NA,-0.822116205079854,2.7391271266693,NA,NA,9,-85.2676042542083,189.632769484026,13.3827806025469,2.51726695580817e-05
"8121",-2.02770077536812,NA,NA,NA,-2.18476390020085,1.30642100551857,1.33897528869928,NA,-2.91104113306708,0.868167590747817,-0.739112323739337,4.34795305224296,1.46046846771553,-1.5233009884802,10,-84.1447635355979,189.63922032273,13.3892314412503,2.50916079416843e-05
"8131",-3.51192392132634,NA,2.43592785232559,NA,NA,NA,NA,1.01561199110404,-2.25753081483176,1.27419779435795,-1.2992695984949,3.64201418628883,1.54049769486097,-1.66908721985021,9,-85.2711866719805,189.639934319571,13.3899454380913,2.50826518760267e-05
"3359",-5.05556700789645,NA,2.85920152812768,1.59903949218959,-1.81257181467599,0.764702050776491,NA,NA,NA,0.339657880137649,NA,4.49056121679679,0.269957982764279,NA,8,-86.3874053175525,189.647537907832,13.397549026353,2.4987473835635e-05
"647",-1.74730662322367,NA,3.63244997227617,1.67138792946761,NA,NA,NA,NA,-3.3234704722902,NA,-0.91069227106872,NA,NA,NA,5,-89.6457306719246,189.648604200992,13.3986153195127,2.49741554000753e-05
"5416",-6.0109935243156,-0.516579434946434,3.92691347638226,2.44243386242079,NA,NA,0.229746319923711,NA,NA,0.90569472850495,NA,4.56567674225094,NA,-1.98776312614024,8,-86.3885539657183,189.649835204164,13.3998463226846,2.49587884974803e-05
"6552",-2.68424984880902,-0.208723653320439,3.45564635824584,2.17935392685797,NA,1.39580923592575,NA,NA,-3.88497736324045,0.49083713897378,NA,NA,0.633026077054928,-1.90201102441663,9,-85.2762857920148,189.650132559639,13.40014367816,2.4955077957115e-05
"1923",-2.68720421076249,NA,2.72490190328789,NA,NA,NA,NA,NA,-2.31104704412122,1.20840688160625,-1.26081197444402,3.28119131592681,NA,NA,6,-88.5737851995262,189.650564411028,13.4005755295491,2.49496900962847e-05
