"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"755",-3.19341990563417,NA,-2.71471072514641,NA,NA,-1.47548781763313,0.115127451534067,2.98282083695604,1.18551297871859,NA,5.99272446644596,NA,NA,7,-90.2398561853163,195.146379037299,3.28313538605985,0.00354752043900305
"623",-3.87686088897082,NA,-2.80120356609073,0.735742378741168,-1.7913597510941,NA,0.784640373344859,4.048969402304,NA,NA,6.00607268297563,NA,NA,7,-90.2453452196928,195.157357106052,3.2941134548129,0.00352810132221907
"639",-3.19015860962345,NA,-2.86484489761463,0.675817520674935,-1.5127547713196,-1.15228263363773,0.95110268883608,3.51037890243477,NA,NA,5.90495460254339,NA,NA,8,-89.1591104288836,195.180496306869,3.31725265562963,0.00348751781986673
"1659",-3.26060297626391,NA,-2.89824353763777,NA,-1.35324268311045,-1.14305690572408,0.984371359875051,3.50174037999744,NA,NA,6.04588120257579,0.572710896277284,NA,8,-89.1801352475296,195.222545944161,3.35930229292157,0.00341495883278141
"980",-3.47832596497927,0.502792132077794,-2.01600383791027,NA,NA,-1.36552829735377,NA,3.41272688149756,1.9066324946495,-1.57290932571986,6.01317825694498,NA,NA,8,-89.1907634657629,195.243802380628,3.38055872938827,0.00337885609876019
"2652",-2.13537565413788,0.518894762418013,-2.84649140051941,NA,-1.45400813645904,-1.16993997731598,NA,3.50990110082807,NA,NA,5.73048701733122,NA,-0.219744075620613,8,-89.1928038985129,195.247883246128,3.38463959488828,0.00337196879904419
"2636",-2.9138608372884,0.457023374799866,-2.80485701024769,NA,-1.70785971801224,NA,NA,4.0632500263812,NA,NA,5.84882046444705,NA,-0.2162206208872,7,-90.3180729325103,195.302812531687,3.43956888044778,0.00328061906647059
"860",-2.21369448068936,0.519601628492178,-2.86065313610404,NA,-1.42365603093506,-1.16874125950813,NA,3.49284599587429,NA,-0.0317263863885327,5.72622908116101,NA,NA,8,-89.2451621909823,195.352599831066,3.48935617982698,0.00319996059182434
"844",-2.99205114392937,0.46453720059476,-2.79283973588227,NA,-1.66517227754202,NA,NA,4.04744813585726,NA,-0.0716939943887211,5.84019180841132,NA,NA,7,-90.3670031573746,195.400672981416,3.53742933017637,0.00312396153605811
"3659",-3.40657578755446,NA,-2.48723115604789,NA,-1.49748959065429,NA,NA,3.83290003465621,NA,NA,6.02577277531512,0.749692419653021,-0.309712051638156,7,-90.3912310090403,195.449128684747,3.58588503350776,0.00304918416463864
"2683",-2.82120498967957,NA,-2.82370331532989,NA,-1.46051851758353,-1.17176257281323,1.01617538965943,3.58384322072161,NA,NA,5.893629287265,NA,-0.241668178229781,8,-89.2983032112133,195.458881871528,3.59563822028889,0.00303435073100332
"1631",-3.00569434626222,NA,-2.5653692136667,0.722485550582845,-1.30571781484093,-1.07298903756462,NA,3.21813120467449,NA,NA,5.85450242585532,0.577879185838648,NA,8,-89.3019169834578,195.466109416017,3.60286576477796,0.00302340506802989
"2667",-3.49864693785885,NA,-2.76082848815984,NA,-1.73161290092874,NA,0.849996836606059,4.13312244917542,NA,NA,6.00351651154417,NA,-0.237019165666064,7,-90.4299078507932,195.526482368253,3.6632387170136,0.00293350286514461
"1620",-3.12046947625079,0.364935076122383,-2.76132436399425,NA,NA,-1.4321663867212,NA,2.98715863887798,NA,NA,5.98109892129762,0.83104138794752,NA,7,-90.4319874092555,195.530641485178,3.66739783393831,0.00292740881310198
"2639",-3.33054458164917,NA,-2.48023083614117,0.760144858926526,-1.68256685678052,NA,NA,3.85879175227433,NA,NA,5.82490332106051,NA,-0.171970586345336,7,-90.4467772737067,195.56022121408,3.69697756284071,0.00288443143178849
"891",-2.9192731588472,NA,-2.81027419953101,NA,-1.41410154791943,-1.16975642797954,1.02362235176912,3.56814742889821,NA,-0.0730650200213486,5.88929744780032,NA,NA,8,-89.3597397773799,195.581755003862,3.71851135262219,0.00285354165365029
"847",-3.37724596686721,NA,-2.6105371281531,0.768426656042632,-1.70372629214151,NA,NA,3.83331979631635,NA,0.126013267883828,5.83421964202616,NA,NA,7,-90.4711476607238,195.608961988114,3.74571833687494,0.00281498636011754
"983",-3.88450279389454,NA,-1.82930840759998,0.751232138724415,NA,-1.343861606216,NA,3.16797842030847,1.96624351969899,-1.37951638484865,6.00279643712071,NA,NA,8,-89.3810664593942,195.62440836789,3.76116471665074,0.00279332942389064
"875",-3.60258792583827,NA,-2.73144096456631,NA,-1.67750810202691,NA,0.870053648504517,4.11905616401506,NA,-0.0996109569122284,5.9981454778459,NA,NA,7,-90.4871162663709,195.640899199408,3.77765554816909,0.00277039195587222
"1867",-3.43735806766617,NA,-2.61718197378534,NA,-1.50727067539299,NA,NA,3.80298012024781,NA,0.0996430435700776,6.00296651753213,0.659197883284778,NA,7,-90.4884741583822,195.643614983431,3.78037133219175,0.00276663261573371
"720",-3.88181465505738,0.429073782327263,-3.08342176658468,0.924454728594954,-1.78987108751987,NA,NA,4.01816755784811,1.06896470187472,NA,6.11905811471055,NA,NA,8,-89.4103282252374,195.682931899577,3.81968824833726,0.00271277598800266
"736",-3.1155144847096,0.482177526597886,-3.12304398363521,0.893671687332631,-1.50303876177057,-1.17502192886962,NA,3.45438751204524,1.10191581426675,NA,6.00754673758046,NA,NA,9,-88.302375924168,195.689089197734,3.82584554649421,0.00270443714547836
"2003",-3.73802499519035,NA,-1.94308133340225,NA,NA,-1.30835388123141,NA,3.15676782329594,1.71394185431204,-1.19655031644623,6.09712891225384,0.580017804419255,NA,8,-89.4385300721865,195.739335593475,3.87609194223532,0.00263733941982698
"3675",-2.62842961118149,NA,-2.4906004007056,NA,-1.22562441152571,-1.08230149932617,NA,3.28099751766694,NA,NA,5.86289989572801,0.663104939562506,-0.29388505175314,8,-89.4424592016534,195.747193852409,3.88395020116917,0.0026269973028617
"835",-3.7048322535999,NA,-2.01202293228465,NA,NA,NA,NA,3.63736722237923,NA,-0.550439919692288,5.85293745844517,NA,NA,5,-92.6996326155534,195.752206407577,3.88896275633806,0.00262042156216498
"2655",-2.57110373714311,NA,-2.48725395216446,0.711069973491984,-1.39701258169315,-1.09621884123222,NA,3.29618095292566,NA,NA,5.69627009941237,NA,-0.175818473502967,8,-89.4548714699261,195.772018388954,3.90877473771457,0.00259459183630215
"1651",-3.45488426128759,NA,-2.68752557831378,NA,NA,-1.43622585112485,0.556466033112356,2.97667249380471,NA,NA,6.04357130796636,0.788120812978702,NA,7,-90.5653572541884,195.797381175044,3.93413752380411,0.00256189654650954
"981",-4.80696583031495,NA,NA,0.89632488833484,NA,-1.23396986282726,NA,3.21233673372857,2.2173199166323,-2.38019349442875,6.35399572445005,NA,NA,7,-90.5663478726992,195.799362412065,3.93611876082565,0.00255935994097953
"863",-2.60614010361952,NA,-2.674075815581,0.712550482850131,-1.43606744312087,-1.10440883555814,NA,3.26459630658211,NA,0.197289029608382,5.71505936505283,NA,NA,8,-89.4691796914121,195.800634831926,3.93739118068666,0.00255773216862671
"531",-1.07477969105486,NA,-2.28146151224257,NA,NA,-1.86104956837503,NA,NA,NA,NA,5.96394851604862,NA,NA,4,-93.7843416504095,195.802601429474,3.93935777823449,0.00255521838982164
"988",-2.97587259893356,0.55574890242343,-2.49810451899505,NA,-1.11759757861449,-1.1742420976986,NA,3.60831543306231,1.52652008530774,-0.953725945942005,5.9838588875006,NA,NA,9,-88.3641350147631,195.812607378924,3.94936372768439,0.00254246662178504
"972",-3.75179490052453,0.502615411526268,-2.43853007990721,NA,-1.37476892882777,NA,NA,4.1665239775458,1.51979564827008,-0.990452472756497,6.12134579171362,NA,NA,8,-89.4777050722903,195.817685593682,3.954441942443,0.00253601921481723
"969",-4.90137800662003,NA,NA,NA,-0.854993776520667,NA,NA,3.90318452530814,1.89377237326218,-2.07380500900676,6.53807430150856,NA,NA,6,-91.6660271814138,195.829095782946,3.96585213170661,0.00252159217814439
"580",-3.74645527148675,0.251554746725541,-2.62715405558926,NA,NA,NA,NA,3.66074310592907,NA,NA,5.97140009542161,NA,NA,5,-92.7540110470576,195.860963270586,3.99771961934641,0.00248173217719657
"975",-4.27181771034838,NA,-2.22672564400677,0.960935036401555,-1.42886005879629,NA,NA,3.95595401473598,1.60076358277486,-0.828325985745512,6.12901271829692,NA,NA,8,-89.5074064569946,195.877088363091,4.01384471185153,0.00246180354245551
"1623",-3.29546497779841,NA,-2.50348932815661,0.398548756193354,NA,-1.38940359562498,NA,2.82949485806656,NA,NA,5.9261026851682,0.786987774986395,NA,7,-90.6130245683143,195.892715803295,4.02947215205592,0.00244264265502149
"1875",-3.12340867131611,NA,-2.22424994741893,NA,NA,-1.33459733614491,NA,2.92746905096073,NA,-0.357356782495399,5.87557612712901,0.809106101134873,NA,7,-90.6162584317756,195.899183530218,4.0359398789785,0.00243475624085666
"978",-4.37941863294155,0.418970624178351,NA,NA,NA,-1.25766193686323,NA,3.39465302046353,2.14147691457859,-2.57927651011268,6.41016162830335,NA,NA,7,-90.6165292929734,195.899725252614,4.03648160137413,0.00243409684917071
"1883",-2.63778765297505,NA,-2.67670839831676,NA,-1.25915004331801,-1.09540533065932,NA,3.24763286652575,NA,0.175853947993308,5.84827934152664,0.566251489835354,NA,8,-89.5189692550062,195.900213959114,4.0369703078747,0.00243350214235634
"849",-3.5346478320076,NA,NA,NA,NA,-1.26260399829717,NA,3.01867501473301,NA,-1.36240943802236,5.99134537915002,NA,NA,5,-92.7738422625224,195.900625701515,4.03738205027591,0.00243300120591458
"1011",-3.788094514988,NA,-1.96125221055908,NA,NA,-1.37641622224007,0.572933671876393,3.33645239106511,1.75975472417505,-1.37670007750308,6.06342393266291,NA,NA,8,-89.5260181249739,195.91431169905,4.05106804781025,0.0024164090165739
"3667",-3.0629605560334,NA,-2.45448207898342,NA,NA,-1.38183315132122,NA,2.88427085906386,NA,NA,5.93272917671881,0.845744951375937,-0.227955866770808,7,-90.630944810206,195.928556287079,4.06531263583923,0.00239925978452909
"583",-3.9081475939216,NA,-2.43789130899609,0.335638150126959,NA,NA,NA,3.5407007489483,NA,NA,5.94596984882928,NA,NA,5,-92.8282955238019,196.009532224074,4.146288572835,0.00230405888024949
"985",-4.18802864316395,NA,NA,NA,-0.578592688243955,-1.09509504080617,NA,3.34533283014409,1.90304994542483,-2.02657876415408,6.38518337722933,NA,NA,7,-90.6720510333858,196.010768733438,4.14752508219888,0.00230263482531899
"852",-2.65556976584783,0.431826311275701,-2.31375891128702,NA,NA,-1.40379130673526,NA,3.16544545852695,NA,-0.561347322092237,5.69332479203004,NA,NA,7,-90.677477532238,196.021621731143,4.15837807990334,0.00229017342155801
"2891",-2.94503591461005,NA,-2.61871282621659,NA,-1.65385040884224,NA,NA,3.89943801633357,NA,0.221012729590096,5.83169908591931,NA,-0.224703223372416,7,-90.6832010911176,196.033068848902,4.16982519766248,0.00227710291971026
"3027",-3.39932297428366,NA,-1.88585958080968,NA,NA,-1.34021411244535,NA,3.21103059096186,1.83952704068995,-1.20480256493419,5.9679134301556,NA,-0.144250317384782,8,-89.6051257885788,196.072527026259,4.20928337502008,0.00223261802045879
"611",-3.87043958896501,NA,-2.50606338492251,NA,NA,NA,0.198417157453681,3.61238543433541,NA,NA,5.98526225422618,NA,NA,5,-92.8660844107092,196.085109997889,4.22186634664951,0.00221861562996177
"1743",-4.19185758937076,NA,-2.78513102872693,0.837308099449308,-1.60465372920599,NA,NA,3.83259638744528,1.07388859718145,NA,6.20539824824352,0.475188189743014,NA,8,-89.6130270208209,196.088329490744,4.22508583950417,0.00221504709436711
"2627",-3.70827570440978,NA,-2.42106301540446,NA,NA,NA,NA,3.57610798746723,NA,NA,5.93238689664994,NA,-0.0722285453250374,5,-92.8774270501425,196.107795276756,4.24455162551624,0.00219359285327253
"991",-3.51333160903214,NA,-2.28453291570088,0.923060989171335,-1.14352040072601,-1.11177045376438,NA,3.37933602827283,1.61031694542413,-0.761304471446042,5.99168717566048,NA,NA,9,-88.5136996055495,196.111736560497,4.24849290925721,0.00218927432388405
"1740",-3.73888505509494,0.402972653659461,-3.04393443383887,NA,-1.58629159407705,NA,NA,3.99889756534594,0.935064828865139,NA,6.20910967624931,0.537030485109559,NA,8,-89.6314032516599,196.125081952422,4.26183830118214,0.00217471459229591
"2907",-2.1829513450306,NA,-2.67802271300095,NA,-1.39147831468218,-1.12430772584407,NA,3.32056690369413,NA,0.286685513219291,5.70483008956116,NA,-0.227801977380367,8,-89.6376989905583,196.137673430218,4.27442977897903,0.00216106616559073
"1756",-2.94099976783404,0.460383490658195,-3.08312561844971,NA,-1.31362932966112,-1.17325344825461,NA,3.44770235056709,0.980344201414077,NA,6.06570407012544,0.461391389801713,NA,9,-88.5375261266594,196.159389602716,4.29614595147706,0.00213772805567277
"600",-2.84446235721924,0.341898462211693,-2.68596280926106,0.418776550379095,NA,-1.46630189170369,NA,3.0005961571191,NA,NA,5.76520371433702,NA,NA,7,-90.7549852239475,196.176637114562,4.31339346332223,0.00211937207320781
"1731",-4.59874471852727,NA,-2.6929064317543,NA,NA,NA,NA,3.55591647099161,0.991855025421186,NA,6.37252417220617,0.737721418011534,NA,6,-91.8423020884797,196.181645597078,4.31840194583827,0.00211407129420592
"883",-3.18382473041881,NA,-2.27553809892542,NA,NA,-1.42716962934672,0.831764969557959,3.18197972300247,NA,-0.587062567585994,5.81522919268664,NA,NA,7,-90.7738603197686,196.214387306204,4.35114365496452,0.00207974389162585
"628",-2.88451228252438,0.292032431737633,-2.77933581581758,NA,NA,-1.49237456998357,0.394050590777043,3.09819279253237,NA,NA,5.83844310555739,NA,NA,7,-90.7786143216321,196.223895309931,4.36065165869149,0.00206988024975236
"2780",-2.5988858340872,0.447249510990889,-3.01117792090663,NA,-1.39688466014064,-1.18687336001012,NA,3.51108556122202,1.07745060000846,NA,5.96883822146821,NA,-0.267283882737475,9,-88.5710670814166,196.226471512231,4.36322786099137,0.00206721575106274
"2767",-3.86549458207979,NA,-2.72825754324791,0.827518062501031,-1.68596312276727,NA,NA,3.91352090689694,1.17885801567055,NA,6.10933742667766,NA,-0.230022279838116,8,-89.6826957137129,196.227666876528,4.36442322528816,0.00206598058226739
"2001",-4.57902400103299,NA,NA,NA,NA,-1.19488085453542,NA,3.20247192786274,1.9645682694417,-2.23679518083176,6.4416892691696,0.499895762319803,NA,7,-90.7807948471909,196.228256361048,4.36501270980909,0.00206537174021065
"751",-4.11578564633002,NA,-2.86509310919521,0.828846871423649,-1.71986243317325,NA,0.347977966069896,3.97446828182974,1.05817029128352,NA,6.16270845932698,NA,NA,8,-89.7001394757609,196.262554400624,4.39931074938414,0.00203025461215664
"764",-2.896500383712,0.412792624789797,-3.15156267403771,NA,-1.42482316872907,-1.20794522008532,0.419419012679505,3.57138490603224,0.94942982097884,NA,6.03053706359211,NA,NA,9,-88.5941496188403,196.272636587078,4.40939293583872,0.00202004566313318
"964",-4.54291754134303,0.458203843943786,-1.8245120438164,NA,NA,NA,NA,4.04842992442814,1.97168530722825,-1.82010753425214,6.21279149877582,NA,NA,7,-90.8064316297162,196.279529926099,4.4162862748596,0.00201309521816042
"2764",-3.37150371792162,0.38979391098585,-2.96865824181229,NA,-1.67698069804045,NA,NA,4.07972028019193,1.05505020821685,NA,6.09789557287294,NA,-0.269716791187145,8,-89.7110767928926,196.284429034887,4.42118538364761,0.00200817006659925
"2644",-2.59498614546479,0.335379019287567,-2.65216126816091,NA,NA,-1.46080360400045,NA,3.04753520790044,NA,NA,5.74969794771823,NA,-0.11468553757528,7,-90.8218848213285,196.310436309324,4.44719265808425,0.00198222560336237
"767",-3.44579967734979,NA,-2.93094858518629,0.780588169570027,-1.42886111134263,-1.16186078182554,0.526477581397144,3.42991146892378,1.05953975899693,NA,6.06350475539488,NA,NA,9,-88.6186719764449,196.321681302287,4.458437651048,0.0019711118197636
"1759",-3.42443503384378,NA,-2.79718156065937,0.813592771215576,-1.30377780572579,-1.11733334742157,NA,3.266513030849,1.13729328137599,NA,6.06254388348333,0.399743144801869,NA,9,-88.6209048072667,196.326146963931,4.46290331269168,0.00196671557040614
"965",-5.70185544246146,NA,NA,0.861540561251338,NA,NA,NA,3.82309417942388,2.25559366337489,-2.54019145741785,6.51682044999922,NA,NA,6,-91.9176509216797,196.332343263478,4.46909961223841,0.00196063182005855
"539",-0.663091291095233,NA,-2.31079598371094,NA,-0.951291383163057,-1.68135690703123,NA,NA,NA,NA,5.9574118163494,NA,NA,5,-93.0043242141709,196.361589604812,4.49834595357294,0.0019321697761857
"659",-1.55846970834306,NA,-2.49401595474348,NA,NA,-1.91224029882995,NA,NA,1.1630700629034,NA,6.23408313161116,NA,NA,5,-93.0138124356219,196.380566047714,4.51732239647507,0.00191392362013882
"2783",-3.12096198109953,NA,-2.74196673181429,0.795722732865642,-1.37450029141136,-1.13163225060157,NA,3.33205518401697,1.22197167379374,NA,5.98010607898946,NA,-0.231208483101153,9,-88.6491072395753,196.382551828548,4.51930817730889,0.00191202424680851
"1995",-4.03579442002939,NA,-2.29407232666594,NA,-1.2722086436043,NA,NA,3.92316197133048,1.3760798040853,-0.685424236518691,6.21039517798821,0.513379781846697,NA,8,-89.765022883121,196.392321215344,4.52907756410445,0.00190270736816675
"748",-3.58948973147112,0.368454108276288,-3.07053233083121,NA,-1.68763541454927,NA,0.258605836893282,4.10997039007479,0.960156317527184,NA,6.13208660761664,NA,NA,8,-89.7686198382398,196.399515125581,4.53627147434202,0.0018958757091105
"3025",-4.23462401360979,NA,NA,NA,NA,-1.23276232432697,NA,3.25031189821219,2.07643709431986,-2.20399538446782,6.32292846734814,NA,-0.211495960741498,7,-90.8753393143992,196.417345295465,4.55410164422563,0.00187904893363842
"1616",-3.76739051809979,0.499715733763246,-2.96189194446625,0.847989976377286,-1.73231307331759,NA,NA,3.93279187637403,NA,NA,6.04262133857085,0.662368851202139,NA,8,-89.7788410675442,196.41995758419,4.55671393295071,0.00187659622661023
"631",-3.13123263136835,NA,-2.61634167426186,0.349636025929563,NA,-1.47495750642664,0.512067531098433,2.98805612772392,NA,NA,5.82730597518697,NA,NA,7,-90.8788298940675,196.424326454802,4.56108280356216,0.00187250139763103
"1009",-4.53706592760768,NA,NA,NA,NA,-1.24836849531375,0.341930847718242,3.32385857053195,2.0307566858984,-2.34523106357015,6.39491302010345,NA,NA,7,-90.8874896144463,196.441645895559,4.57840224431982,0.0018563560670385
"1003",-4.12238686030294,NA,-2.37559374790249,NA,-1.40331688631122,NA,0.620052536544251,4.14964357270057,1.36020048429186,-0.810897988867597,6.20177349205487,NA,NA,8,-89.7922073674742,196.44669018405,4.58344653281083,0.00185167996864255
"1019",-3.4526595279262,NA,-2.45490879972144,NA,-1.13187488832443,-1.16979044106576,0.79712709805701,3.60410482915112,1.34834039686316,-0.785956534715571,6.07785803963494,NA,NA,9,-88.6866343283117,196.457606006021,4.59436235478165,0.00184160119374787
"3787",-3.75225991641562,NA,-2.69587262232896,NA,-1.51012959610666,NA,NA,3.90185159784586,1.04286281969515,NA,6.21659441926541,0.584300501996136,-0.342379848299468,8,-89.804342386611,196.470960222324,4.60771657108438,0.00182934558495163
"1987",-4.84110768553307,NA,-1.74601271847578,NA,NA,NA,NA,3.7853302757142,1.75602055576228,-1.47055362914564,6.33962800767734,0.687751365402857,NA,7,-90.9044394118444,196.475545490355,4.61230183911596,0.00182515636904133
"855",-2.86385749372925,NA,-2.1726432542741,0.444746595493639,NA,-1.37999252659217,NA,2.94454696190317,NA,-0.352772457146311,5.65980249555096,NA,NA,7,-90.912930705267,196.492528077201,4.62928442596126,0.00180972404369602
"2675",-2.94088213896799,NA,-2.60095569290784,NA,NA,-1.47558303882807,0.552758591567445,3.03762800328403,NA,NA,5.8241452970115,NA,-0.120328163671472,7,-90.9192334130235,196.505133492714,4.64188984147418,0.0017983537513831
"962",-5.28656864236018,0.367663297976318,NA,NA,NA,NA,NA,3.9770315356008,2.19019875460558,-2.71363872173528,6.55410616239179,NA,NA,6,-92.0124870251314,196.522015470381,4.65877181914172,0.00178323775418179
"1985",-5.5285318619442,NA,NA,NA,NA,NA,NA,3.77380881833642,1.99050950407037,-2.40260159746605,6.63940318563891,0.620858936210268,NA,6,-92.0283316533097,196.553704726738,4.69046107549832,0.00175520568036376
"3019",-3.67532385172056,NA,-2.27051960418752,NA,-1.37520426979863,NA,NA,4.00458426627987,1.46783507076242,-0.631099979578186,6.09993686143378,NA,-0.238385864978588,8,-89.851228441334,196.56473233177,4.70148868053036,0.00174555445479453
"967",-4.93908479581394,NA,-1.62003728519692,0.714585530721388,NA,NA,NA,3.83183077504482,2.02209777444696,-1.65554950679949,6.21341432683866,NA,NA,7,-90.9533336984384,196.573334063544,4.71009041230411,0.00173806318021731
"1771",-4.05755204655866,NA,-2.8865338041004,NA,-1.56262482027111,NA,0.467058320203655,3.9877718235749,0.887129415635566,NA,6.26961283676822,0.522459066969283,NA,8,-89.8560606054021,196.574396659906,4.7111530086666,0.00173713999567563
"1748",-3.4548905100263,0.304138842842883,-2.92412610950679,NA,NA,-1.47132840791521,NA,3.01011979907356,1.04711688696227,NA,6.15837917901413,0.661810898847849,NA,8,-89.8560634943169,196.574402437736,4.71115878649618,0.00173713497723345
"1632",-2.969902807753,0.560668749561456,-2.99594556224603,0.817498703131637,-1.47359713853431,-1.13494623458962,NA,3.39860679376543,NA,NA,5.91722503262319,0.603119504637453,NA,9,-88.7500599716879,196.584457292773,4.72121364153398,0.00172842357336903
"2647",-2.7887104459229,NA,-2.42357741021376,0.383774284458237,NA,-1.42521697736181,NA,2.89694032484781,NA,NA,5.70290539209455,NA,-0.0912455003454783,7,-90.9732194231571,196.613105512981,4.74986186174138,0.00170384191926238
"640",-3.015568554143,0.481188745057938,-3.15109325196602,0.772890024352337,-1.62770479785832,-1.18668126408404,0.719382937358836,3.60702884012345,NA,NA,5.90816140828857,NA,NA,9,-88.7720810353184,196.628499420034,4.76525576879499,0.00169077786838521
"2011",-3.2480004862648,NA,-2.34490648366576,NA,-1.00329636802002,-1.11117606812022,NA,3.36165986064178,1.40164243648714,-0.621122235581376,6.04359211127879,0.42834689635523,NA,9,-88.7804097313154,196.645156812028,4.78191316078903,0.00167675437329872
"2899",-2.60458475093732,NA,-2.19162241038076,NA,NA,-1.38181363229393,NA,2.98421965208901,NA,-0.292006874233564,5.65292826221043,NA,-0.0974653696178812,7,-90.993263970754,196.653194608175,4.78995095693529,0.00167002919134101
"1787",-3.34971571664651,NA,-2.94156240546701,NA,-1.28674505422602,-1.1602499048858,0.626731814183756,3.45136624092282,0.911717520377312,NA,6.13541342131079,0.43162022016768,NA,9,-88.7862440847006,196.656825518799,4.79358186755931,0.00166700007841591
"3803",-2.97972130470456,NA,-2.70758107719078,NA,-1.21513459675637,-1.12111098056251,NA,3.33435669599907,1.09982602373229,NA,6.05482051276016,0.492778277612852,-0.325340495755037,9,-88.8010204617034,196.686378272804,4.82313462156506,0.00164254895121954
"841",-4.13059048097144,NA,NA,NA,-1.12152590961155,NA,NA,3.75349961608249,NA,-1.21443630586367,6.22124586519656,NA,NA,5,-93.167568206453,196.688077589377,4.8248339381372,0.00164115393861879
"2811",-3.01274970723123,NA,-2.8776652832117,NA,-1.36885233851485,-1.1782950837366,0.618151150741596,3.51602498039516,1.01017497598951,NA,6.04169436410799,NA,-0.275851447836645,9,-88.8032247644185,196.690786878235,4.82754322699518,0.00163893226370824
"711",-4.45183475007026,NA,-2.67053479256607,0.396584666889443,NA,NA,NA,3.58573054415623,1.14182909845922,NA,6.22183277983341,NA,NA,6,-92.0971502186053,196.691341857329,4.82809820608958,0.00163847754022992
"708",-4.22440343634324,0.193482320324963,-2.80383711056668,NA,NA,NA,NA,3.68368157030605,1.08499438817935,NA,6.21957203781421,NA,NA,6,-92.0977054521609,196.69245232444,4.82920867320064,0.00163756805503131
"624",-3.72354813277684,0.437376876375192,-3.07193231052355,0.829377709156565,-1.88746855716295,NA,0.570118204581339,4.13425707149704,NA,NA,5.99171261839377,NA,NA,8,-89.9157844137772,196.693844276656,4.83060062541676,0.00163642874330255
"833",-4.44537415067438,NA,NA,NA,NA,NA,NA,3.61635239203671,NA,-1.50936485798471,6.14209277326218,NA,NA,4,-94.2329674633021,196.699853055259,4.83660940401973,0.00163151965239623
"1751",-3.71308221758318,NA,-2.73184845836109,0.488772302546355,NA,-1.45028263976933,NA,2.87060676396775,1.14572990602842,NA,6.13971911653818,0.61027269926258,NA,8,-89.9211988445243,196.70467313815,4.84142948691093,0.00162759235678815
"2795",-3.67891241439849,NA,-2.81269495382022,NA,-1.65208558997954,NA,0.43794016541692,4.06770187173632,1.01515751857511,NA,6.1549073833217,NA,-0.276271110962191,8,-89.925654283811,196.713584016724,4.85034036548447,0.00162035684851208
"3035",-2.91698304712135,NA,-2.32443977374839,NA,-1.09653635653867,-1.12851749440499,NA,3.42332806974872,1.47057153336122,-0.566275803634548,5.95138200140204,NA,-0.238713214085056,9,-88.8169581973976,196.718253744193,4.85501009295334,0.00161657794939365
"1660",-3.07364879173371,0.449278079509091,-3.16484060371326,NA,-1.4386201999488,-1.1824972359033,0.771621189234325,3.59366273684724,NA,NA,6.0522873391864,0.599388630189036,NA,9,-88.8368799320722,196.758097213542,4.89485356230261,0.00158469158284158
"1644",-3.81842874850696,0.397331927246667,-3.09116943597511,NA,-1.68637353457716,NA,0.636149209575573,4.11454712828816,NA,NA,6.17648860587404,0.683110664797175,NA,8,-89.9540187531733,196.770312955448,4.90706930420905,0.0015750419903847
"3795",-3.41699920203729,NA,-2.67522082133214,NA,NA,-1.43534023415017,NA,2.9379772636757,1.12293950908972,NA,6.1308805182069,0.671958872836007,-0.252604268362548,8,-89.962343508876,196.786962466854,4.92371881561439,0.00156198457589435
"739",-4.0743252132774,NA,-2.59145308617176,NA,NA,NA,-0.257029661585297,3.56811397882469,1.19727924640668,NA,6.14232362106382,NA,NA,6,-92.1481346674657,196.79331075505,4.93006710381036,0.00155703447209911
"2755",-4.19819168485418,NA,-2.64222460501716,NA,NA,NA,NA,3.63172828896239,1.13663968667592,NA,6.20224118174363,NA,-0.131457713488676,6,-92.1537142900943,196.804470000307,4.94122634906753,0.00154837099925571
"1859",-4.23832113373205,NA,-2.03263208563127,NA,NA,NA,NA,3.5611253960539,NA,-0.60803734699302,6.11329851371871,0.924093066690845,NA,6,-92.1629131163546,196.822867652828,4.95962400158822,0.00153419311337717
"857",-3.42519544658784,NA,NA,NA,-0.870948256851413,-1.08182166880401,NA,3.21086359975243,NA,-1.16411163861856,6.09813017477426,NA,NA,6,-92.1689051134446,196.834851647007,4.97160799576804,0.00152502771963563
"728",-3.38199734708592,0.276947199413323,-2.8877475819295,0.499818974666446,NA,-1.51057976584777,NA,2.99744982455112,1.1946348706709,NA,6.03688039018518,NA,NA,8,-89.9872028275133,196.836681104128,4.97343745288904,0.00152363337104739
"984",-3.97995434604969,0.54468662122211,-1.93919725462741,0.853689273856027,NA,-1.37555958189056,NA,3.39024351881965,2.06768741660085,-1.79494246776027,6.04978372126545,NA,NA,9,-88.8774769856532,196.839291320704,4.97604766946466,0.00152164616155111
"3660",-3.35792781588631,0.465815956685006,-2.85343674498233,NA,-1.62038422437883,NA,NA,3.99267328110517,NA,NA,6.0661792581227,0.771076327318786,-0.319115392649033,8,-89.9896450391059,196.841565527314,4.97832187607412,0.00151991687604665
"2640",-3.30270050408167,0.49863541465696,-2.87550860713599,0.854767179421216,-1.83526407092771,NA,NA,4.02361826455687,NA,NA,5.86532880596045,NA,-0.182125251675273,8,-89.9942939869765,196.850863423055,4.98761977181533,0.0015128672610653
