"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(latitude)","log(longitude)","log(nearest_W)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"11753",83.7453164133813,NA,NA,NA,-23.4487229761956,NA,-0.0618026698958766,0.21649879516072,1.89740579496959,-0.812079629346553,NA,0.0339884067168252,0.540409802616769,NA,-0.436133559283785,9,-60.80779319799,140.71314737159,15.8058887249122,1.92482284362402e-06
"861",-55.9825137312595,NA,NA,0.0614258603730533,-13.9180949760971,24.8261568887805,NA,0.116990122324663,NA,-1.03030472718433,-1.07336199393789,NA,NA,NA,NA,7,-63.0193888644838,140.713476524148,15.8062178774707,1.92450608950803e-06
"8086",-90.2609282784583,0.925078903931045,NA,0.172024431728956,NA,20.8121922942487,NA,NA,1.86749860417866,-0.866414990199273,-0.772818769485377,0.00462618922592018,0.450966441051767,-0.732719286811356,NA,10,-59.6822174801106,140.714128211755,15.8068695650775,1.92387910327953e-06
"15025",-33.4220484005945,NA,NA,NA,NA,7.54358421541696,-0.0814461976761023,NA,1.93747762849001,NA,-0.660859412601154,NA,0.615374828610483,-0.469573253950903,-0.329038664806342,8,-61.9211285678877,140.714984408503,15.8077257618252,1.9230556700317e-06
"15360",219.024537702964,1.05452586541259,1.50737949764669,0.227973326295494,-41.5947263194321,-16.0132045383476,0.0285374032382473,0.43894434138344,-0.36190739812696,-0.99248177294482,-1.13574064919696,NA,0.371145825444838,-0.889534947722249,-0.534117427398921,14,-55.0369403040915,140.715390042145,15.8081313954676,1.92266568154314e-06
"768",194.381339615055,0.972305770984358,1.51405046126561,0.241528788263756,-28.105551026263,-22.5362384986945,0.105361291620605,-0.300059476992672,-1.139079834199,NA,-1.22920580028573,NA,NA,NA,NA,10,-59.6828965551051,140.715486361744,15.8082277150664,1.92257308857927e-06
"4966",1.43063512451528,0.901011115427725,NA,0.115625739352372,NA,NA,-0.100142203957266,-0.117782466923492,NA,-1.12922498154562,-1.02398143464189,NA,NA,-0.611491334191743,NA,8,-61.9216204258993,140.715968124526,15.8087094778483,1.92211003227257e-06
"1846",-139.101298534686,0.906630427974701,NA,0.10753610054195,NA,32.1692375731846,-0.0825055851341025,NA,NA,-1.18444284773362,-1.23996439119045,0.0152067918645198,NA,NA,NA,8,-61.9225555314704,140.717838335668,15.8105796889905,1.9203134965793e-06
"15133",-7.03429141516711,NA,NA,0.161040001960064,-14.9224918017892,15.1546969701491,NA,NA,NA,-0.641792307732087,-0.482256390306388,NA,0.477156945031208,-0.614064537706917,-0.300093735394966,9,-60.8102845397148,140.718130055039,15.8108714083618,1.92003342068274e-06
"15782",-1.94633049252609,0.935111233133248,NA,0.155933223530255,NA,NA,-0.080218586072818,NA,2.16436696479679,-0.831271901857722,NA,-0.031076158984434,0.504162247419028,-0.568224134548046,-0.350645704688006,10,-59.6847864867962,140.719266225126,15.8120075784486,1.9189429881721e-06
"12622",106.801718963784,0.905469825678836,NA,0.111313576004618,-28.2646061153806,NA,NA,-0.22357253689946,NA,-1.13025737908549,NA,NA,NA,-0.67988863864573,-0.303217348134575,8,-61.9239487311053,140.720624734938,15.8133660882603,1.91763997932102e-06
"886",-137.359699957327,0.938649677049017,NA,0.112622703742451,NA,31.7669083226763,-0.0781583092742756,-0.027311844036939,NA,-1.15868843500916,-1.15848562667071,NA,NA,NA,NA,8,-61.9250374880432,140.722802248814,15.8155436021361,1.91555327165401e-06
"101",-0.808950753564399,NA,NA,0.12429513579736,NA,NA,-0.0177265609014855,-0.562545348923685,NA,NA,NA,NA,NA,NA,NA,4,-66.2432017616669,140.723089913866,15.8158312671888,1.91527777260088e-06
"1553",-141.606369315642,NA,NA,NA,NA,32.7340246352123,NA,NA,NA,NA,-1.00854050888861,-0.0785977731957134,NA,NA,NA,4,-66.2433251805084,140.723336751549,15.8160781048718,1.91504140582345e-06
"6622",47.3877063351471,0.946731883499502,NA,0.126291031525178,-30.5583749281847,15.2780928707662,NA,-0.0169917314658285,2.08648673374482,-0.854365405422608,NA,NA,0.483458541258958,-0.878977954701348,NA,10,-59.6869065861556,140.723506423845,15.8162477771673,1.91487894797902e-06
"10933",-18.2539128505446,NA,NA,0.174582828037802,NA,3.49931249088979,-0.0545182002248673,NA,1.94343965243534,NA,-0.675740466316932,NA,0.643749982979758,NA,-0.402567620205542,8,-61.925787811421,140.724302895569,15.8170442488917,1.9141165263321e-06
"10981",-3.25446858831268,NA,NA,0.176152919658853,NA,NA,-0.0502570864326498,-0.0338527808958056,1.96590227249665,NA,-0.648912103311174,NA,0.640127597194937,NA,-0.399934495314376,8,-61.9257962007498,140.724319674227,15.8170610275493,1.91410046824651e-06
"6637",95.1220444653925,NA,NA,0.104368626990677,-26.0015084780445,NA,-0.0387457172077081,0.159596434739268,2.09460766300201,-0.734737474444171,NA,NA,0.526604042352543,-0.67521088552775,NA,9,-60.8142035254157,140.725968026441,15.8187093797636,1.91252356228727e-06
"15182",122.592195462371,0.908072343150742,NA,0.120666151341113,-32.3558103040947,NA,NA,0.0897455221801003,NA,-0.858218655280441,-0.818636705608804,NA,0.521327598296248,-0.534256459992262,-0.305003153062989,10,-59.6882409562141,140.726175163962,15.8189165172843,1.91232549484976e-06
"105",65.9488453492704,NA,NA,NA,-17.8802803473843,NA,-0.0109033713737823,-0.508428324835629,NA,NA,NA,NA,NA,NA,NA,4,-66.2455410090687,140.72776840867,15.8205097619924,1.910802700239e-06
"11941",-3.34348183863798,NA,NA,0.172357486466886,NA,NA,-0.056715726040844,NA,2.00110315865289,NA,-0.656704016969102,-0.00624224720068826,0.645848716564325,NA,-0.401875439803436,8,-61.9286579465732,140.730043165874,15.8227845191961,1.9086306296029e-06
"12145",-56.6106973472238,NA,NA,NA,NA,13.2648312241095,-0.099794042650113,0.237623832264091,NA,-0.880321620623317,-1.05261318149279,0.0948867699635435,0.518385219812612,NA,-0.381881940275667,9,-60.8168237502576,140.731208476125,15.8239498294475,1.90751888009822e-06
"1664",199.067752136082,1.06997464534493,1.43512820050027,0.225774358330095,-29.2966444579037,-23.019220696572,0.0877473684876907,-0.222419979267581,NA,NA,-1.08394354203565,-0.0710524528114043,NA,NA,NA,10,-59.6911463539641,140.731985959462,15.8247273127845,1.9067774921396e-06
"15693",89.4000219556676,NA,NA,0.139938076268789,-23.5024651791434,NA,NA,0.0695037951043847,NA,-0.78533406542066,NA,0.0675148960156141,0.550116851469325,-0.51942138972371,-0.385182635000847,9,-60.8176931251049,140.73294722582,15.825688579142,1.90586125181772e-06
"14685",-18.3407642506309,NA,NA,0.151836116248042,-16.4416486936122,19.0184924788533,NA,0.173056653474988,NA,-0.758729262815466,NA,NA,0.521468012650843,-0.607975229931735,-0.359440104788275,9,-60.8178352442817,140.733231464173,15.8259728174957,1.90559041163173e-06
"14877",30.8001555823211,NA,NA,0.168531339440528,-21.6117705774634,12.1573578923689,NA,NA,NA,NA,-0.640317065314287,NA,0.641602566002177,-0.547572138744168,-0.30773806447081,8,-61.9303818473028,140.733490967333,15.8262323206554,1.90534317430532e-06
"885",-118.895480159814,NA,NA,0.0668631652983863,NA,27.4296150442529,-0.0741917121534546,0.132261438684395,NA,-1.04481360499419,-1.05374616263128,NA,NA,NA,NA,7,-63.0304219209732,140.735542637127,15.8282839904496,1.90338960897519e-06
"530",-157.628947304394,0.305405474870503,NA,NA,NA,36.4694716553922,NA,NA,NA,NA,-1.49120330324888,NA,NA,NA,NA,4,-66.2495702027302,140.735826795993,15.8285681493153,1.90311919566962e-06
"7989",-89.43155871691,NA,NA,0.155875659611894,NA,21.4383631331813,-0.0409261269687988,NA,NA,-0.778528346020593,-0.948010858547318,0.108479321804884,0.48291253723842,-0.656696714098674,NA,9,-60.8195957893217,140.736752554253,15.8294939075756,1.90223848535874e-06
"15701",-95.7516563700215,NA,NA,0.185239959302523,NA,22.7848816361495,NA,0.0775916073017896,NA,-0.801744743201692,NA,0.0570201954110481,0.518109431229187,-0.592040691743274,-0.381042922996486,9,-60.8205613571847,140.738683689979,15.8314250433016,1.90040263147281e-06
"15073",-1.22454053934129,NA,NA,NA,NA,NA,-0.079261466823063,-0.0378307459702849,1.99511981294163,NA,-0.637465786008996,NA,0.616244128355421,-0.442667535120243,-0.32929168871261,8,-61.9331562531001,140.739039778927,15.8317811322499,1.90006430540513e-06
"7597",96.8597451516902,NA,NA,0.125710192544334,-26.3060633349594,NA,-0.0142513476956032,NA,1.90854315564399,-0.715082450339004,NA,0.0502873855914388,0.515189771541413,-0.704659878193577,NA,9,-60.8214554346265,140.740471844863,15.8332131981852,1.89870428369009e-06
"4801",-1.94009574437284,NA,NA,NA,NA,NA,NA,-0.423723686006328,2.19128310121967,NA,-0.856562673363177,NA,NA,-0.681035816519645,NA,5,-65.1918782724889,140.740899402121,15.8336407554431,1.89829842467505e-06
"16322",-1.90786547929994,0.877449404037925,NA,NA,NA,NA,NA,0.0653892613350932,2.10641567399615,-0.887353363848969,-0.765179442309377,0.00477016927234776,0.483328268619195,-0.489410845933754,-0.323521476315264,10,-59.6963230306096,140.742339312753,15.8350806660753,1.8969322264925e-06
"133",-6.74767728708247,NA,NA,0.0702144170728473,NA,NA,NA,NA,2.50675719124488,NA,NA,NA,NA,NA,NA,3,-67.3011207503798,140.743417971348,15.8361593246704,1.89590943120386e-06
"12085",-46.9888126687245,NA,NA,0.156251389583703,NA,11.0004660516084,-0.0405091905357764,NA,NA,-0.783723532942029,-0.918348216760173,0.119099967566852,0.505920269368197,NA,-0.394680931184673,9,-60.8230778363117,140.743716648233,15.8364580015556,1.89562632018225e-06
"130",-6.72640368140962,0.131890663349916,NA,NA,NA,NA,NA,NA,2.55871579643627,NA,NA,NA,NA,NA,NA,3,-67.3015855109679,140.744347492524,15.8370888458465,1.89502849195046e-06
"522",151.836584932934,0.367519632946391,NA,NA,-41.0884214849708,NA,NA,NA,NA,NA,-1.58985870847911,NA,NA,NA,NA,4,-66.2544186300704,140.745523650673,15.8382650039959,1.89391439296969e-06
"7920",115.484432324552,1.02939445817491,1.37537069122019,0.276178016019057,-31.4981002462965,NA,0.070675187328516,0.00361143963211788,-0.861001273068693,NA,-0.714909487791982,-0.0458668682387629,0.448354897969269,-1.10898772947902,NA,12,-57.403864145497,140.745616489752,15.8383578430742,1.89382648037678e-06
"16033",-1.378984012276,NA,NA,NA,NA,NA,-0.085414047481978,NA,2.0324300101946,NA,-0.645353212716628,-0.00705276328281631,0.623031978396953,-0.430233137875684,-0.332646114439363,8,-61.9367580497417,140.746243372211,15.8389847255331,1.89323297009658e-06
"767",146.540504546172,NA,1.45571072320917,0.22465250612788,-20.8519547909708,-17.6428527845885,0.113462060298154,-0.0945270115153141,-1.21809988862476,NA,-1.10639824947395,NA,NA,NA,NA,9,-60.8264270981866,140.750415171983,15.8431565253054,1.8892879915054e-06
"7154",-80.180783346927,0.917671478192102,NA,NA,NA,18.4514464194628,-0.121109474815459,0.131906291938116,2.00154729613579,-0.921660443251886,-0.856882736789986,NA,0.454944368828178,-0.683508845004596,NA,10,-59.7008000557717,140.751293363077,15.8440347163995,1.88845859566651e-06
"15669",-87.137249057461,NA,NA,0.183055994638493,NA,20.8276015461614,-0.0332643830713208,NA,NA,-0.771630292182516,NA,0.0701779347845795,0.507600802001414,-0.601962832216931,-0.372604620365318,9,-60.8269049372506,140.751370850111,15.8441122034333,1.8883854315563e-06
"10965",-19.7855926178529,NA,NA,0.190600344688341,NA,3.85180960270279,NA,-0.0530790021066682,1.912444389254,NA,-0.632943811183918,NA,0.63431210161745,NA,-0.399743372103922,8,-61.9396635664312,140.75205440559,15.8447957589121,1.88774013373292e-06
"11238",-3.65493002907884,0.876357397243739,NA,0.128110651454198,NA,NA,-0.0978124490289539,0.132872378873454,1.9701132015511,-0.888896546515734,-0.850932360942379,NA,0.505325814292654,NA,-0.389700839399525,10,-59.7022709207716,140.754235093077,15.8469764463994,1.88568296980018e-06
"15661",83.180989858122,NA,NA,0.145444356320445,-21.790377689086,NA,-0.0147651930013349,NA,NA,-0.760861684905373,NA,0.0775726134225787,0.538556540396308,-0.531047981675089,-0.377852825214865,9,-60.8285802299213,140.754721435452,15.8474627887747,1.88522448178065e-06
"15150",111.013219927074,0.944410784754819,NA,0.127984959931823,-29.1935233499448,NA,-0.0261036579665397,NA,NA,-0.820975206032419,-0.736365086455868,NA,0.507009412485473,-0.550663235397806,-0.293029657473418,10,-59.7032209003795,140.756135052293,15.8488764056151,1.8838924600405e-06
"7598",115.42050394732,1.00039014335546,NA,0.102029643559368,-31.4299143282109,NA,-0.0448843167430068,NA,2.36250389584269,-0.81358241609712,NA,-0.037205470945074,0.498396384205424,-0.781943850481365,NA,10,-59.7033687751544,140.756430801842,15.8491721551649,1.88361390046352e-06
"10745",77.2250110704219,NA,NA,NA,-22.2683795411282,0.438273147208103,-0.0650924334471032,0.259893707730373,1.99880567138165,-0.78863264189119,NA,NA,0.537771471901569,NA,-0.428131308105647,9,-60.8296390506279,140.756839076866,15.8495804301881,1.88322942345354e-06
"16202",143.279770180788,0.837116609511221,NA,NA,-37.8355866676022,NA,NA,0.0819889185803809,NA,-0.904265380334896,-1.00754159525592,0.0562416036675922,0.514851631089495,-0.533014556257276,-0.30001292448772,10,-59.703603660335,140.756900572204,15.8496419255261,1.88317151942873e-06
"13206",-157.308020658511,0.97890698986594,NA,0.166641330013396,NA,36.1466023267152,NA,NA,2.22008348446208,-1.19613511894645,-0.994984070676046,NA,NA,-0.815265002803951,-0.285389127966445,9,-60.830452776091,140.758466527792,15.8512078811142,1.88169761503919e-06
"14822",-1.7691330200547,0.883841792645438,NA,0.155187931093521,NA,NA,-0.0811329337222201,-0.00784277031600023,2.08120235975353,-0.859275658483213,NA,NA,0.510665007872006,-0.569609508373444,-0.363263071175202,10,-59.7044243568905,140.758541965315,15.8512833186372,1.88162664107414e-06
"13665",1.3762801268631,NA,NA,NA,NA,NA,-0.100929244747598,-0.070134844072659,NA,-1.07910608992298,NA,0.0375199373778217,NA,-0.584453453695023,-0.344674631446981,7,-63.0419478140189,140.758594423219,15.851335776541,1.88157728862671e-06
"7093",-67.0538734257868,NA,NA,0.161192985607229,NA,15.4874591463392,-0.0308151466694177,NA,1.65315874157668,-0.648697675873676,-0.55331559348823,NA,0.462681958605038,-0.680586802097971,NA,9,-60.8307106642341,140.758982304078,15.8517236574004,1.88121241010237e-06
"15205",1.55328233679013,NA,NA,0.12874079257317,NA,NA,-0.0822160249707134,0.229222237807452,NA,-0.769017083197493,-0.69289098327653,NA,0.530844958757632,-0.40749077097726,-0.343104844299968,9,-60.8309676370956,140.759496249801,15.8522376031235,1.88072905167382e-06
"6365",61.4473569326416,NA,NA,0.178551466015797,-24.2312869939792,6.49963195114283,NA,-0.126989462970129,2.03698574049814,NA,NA,NA,0.623985039041088,-0.7326016560565,NA,8,-61.944039297596,140.760805867919,15.8535472212417,1.87949793636979e-06
"11973",-3.30428781671418,NA,NA,0.18917773933599,NA,NA,NA,-0.0632112832381506,1.94783909720568,NA,-0.639374594795891,0.00269560215821099,0.638223134460409,NA,-0.400088194443743,8,-61.944164822964,140.761056918655,15.8537982719777,1.87926202650626e-06
"11737",95.1991674113819,NA,NA,NA,-26.3874174866011,-0.13684184259831,NA,0.188933226650531,1.89948620063132,-0.803435949977967,NA,0.0359646005849363,0.539620876412227,NA,-0.436209051567514,9,-60.8327356984877,140.763032372585,15.8557737259075,1.87740674513515e-06
"13944",8.56326640576706,1.00984452854866,1.54990059349994,0.354943282630416,NA,-3.24685278464554,0.04981441323115,-0.214270763679696,NA,NA,-0.850588524872934,-0.0545475399036209,NA,-1.0110006755531,-0.484911544963121,11,-58.5667089489574,140.763047527544,15.8557888808669,1.87739251917754e-06
"594",-108.834704501536,0.646664031532443,NA,NA,NA,25.3062817253011,NA,-0.537439557860088,NA,NA,-0.999447944147362,NA,NA,NA,NA,5,-65.2039126284671,140.764968114077,15.8577094673994,1.87559053713736e-06
"11925",-23.519613313668,NA,NA,0.187235643610041,NA,4.68925754398409,NA,NA,1.95589507228597,NA,-0.648644869808866,-0.00899524498666776,0.643376747353107,NA,-0.403444260291294,8,-61.9479511797529,140.768629632233,15.8613709855556,1.87215992400595e-06
"15359",201.875241995869,NA,1.49101226086949,0.208007266967669,-35.1999463171833,-17.7416117446225,0.0346035738062409,0.654786070470695,-0.287679343680693,-0.898518623631235,-1.05120713400738,NA,0.423572326098106,-0.739902827945394,-0.626686583346447,13,-56.2468187453549,140.76863749071,15.8613788440322,1.87215256785797e-06
"3997",106.457188368968,NA,NA,0.0959087427994678,-27.5404924447266,-1.58242314953813,NA,NA,1.57799136299326,-0.74843866140428,-1.11626116190059,0.11395800019036,0.502488931074433,NA,NA,9,-60.8356039229835,140.768768821577,15.8615101748992,1.87202963618423e-06
"16170",131.706227172928,0.862244926296321,NA,NA,-34.6687601659776,NA,-0.0369417738797741,NA,NA,-0.875884455429529,-0.953987554212845,0.0634202009480741,0.501507931659279,-0.547084469097627,-0.290588694763664,10,-59.7101823832097,140.770058017953,15.8627993712756,1.87082331810945e-06
"4013",97.1060090712637,NA,NA,0.097342897611848,-26.8408301178806,NA,-0.00128752785452408,NA,1.55315681195458,-0.749013521387698,-1.11317996448442,0.114035817591594,0.500541906419245,NA,NA,9,-60.836251766477,140.770064508564,15.8628058618862,1.87081724672646e-06
"7641",59.092768189041,NA,NA,NA,-28.3437078452191,10.5994313731585,NA,0.143902452772907,1.89360470554644,-0.782968702171218,NA,0.0323689669258964,0.507510763591441,-0.731463242016222,NA,9,-60.8368095149961,140.771180005602,15.8639213589243,1.86977409211368e-06
"829",-57.9425865628525,NA,NA,0.0723100317023153,-10.3506583718157,22.2382218043703,-0.0351723377152889,NA,NA,-0.965021001825194,-0.937974234867995,NA,NA,NA,NA,7,-63.0483581699911,140.771415135163,15.8641564884854,1.86955428545393e-06
"1121",-0.637489873493958,NA,NA,NA,NA,NA,-0.0546954720936944,-0.442962083535011,NA,NA,NA,-0.0522419665194715,NA,NA,NA,4,-66.2675863762058,140.771859142944,15.8646004962666,1.86913928319663e-06
"7005",1.85448585926804,NA,NA,0.112382811708797,-22.0124812327026,19.2057055241988,NA,0.245763314014176,NA,-0.761734079558912,-0.819411598159529,NA,0.505318634904612,-0.670013627230678,NA,9,-60.8373517989209,140.772264573452,15.8650059267739,1.8687604185548e-06
"7373",94.5773999149575,NA,NA,0.16904224412468,-25.7453515299712,NA,NA,-0.107329596964506,2.1617367818352,NA,NA,-0.0152795370649974,0.629515814796667,-0.692473145957413,NA,8,-61.9501427806423,140.773012834012,15.8657541873343,1.86806138946795e-06
"5926",1.2642515382226,0.831222703167643,NA,0.0987473752897355,NA,NA,-0.119403930770151,NA,NA,-1.19998642351315,-1.2020885749087,0.0163469147902822,NA,-0.595361319240839,NA,8,-61.9508345167625,140.774396306252,15.8671376595748,1.86676963075963e-06
"586",102.836448213864,0.682635311426375,NA,NA,-27.6880557923811,NA,NA,-0.537059037478025,NA,NA,-1.06200153431146,NA,NA,NA,NA,5,-65.2087102633332,140.774563383809,15.8673047371318,1.8666136896186e-06
"15162",42.3759419537615,0.969870828029972,NA,NA,-28.802617585021,15.8001635973459,-0.0351097124003337,NA,NA,-0.83698988159004,-0.709944984934059,NA,0.467857090838535,-0.651712602732905,-0.266159666589479,10,-59.7128880435995,140.775469338733,15.8682106920551,1.86576834716254e-06
"6649",46.7485362175981,NA,NA,NA,-25.0967967586381,10.6095361735592,-0.0524525637152129,0.205480225323901,1.97781519203658,-0.771058243826858,NA,NA,0.506389334780615,-0.714664957576115,NA,9,-60.8392457470012,140.776052469612,15.8687938229346,1.86522443289105e-06
