"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"4564",-2.8407124771064,0.289997998485378,2.50644985472002,NA,NA,0.481911894145268,NA,0.145305187836389,0.898960485058473,-2.46759939699805,NA,NA,NA,-0.620625644501992,NA,8,-75.5939337121697,168.060594697067,9.17697150172984,6.28618659422406e-05
"1372",-2.76186968138576,0.113423562549269,2.79424860255566,NA,-0.122709262663711,0.378602010620695,NA,0.0908175725468848,NA,-2.66123939538884,NA,0.862542654271393,NA,NA,NA,8,-75.5939348821113,168.06059703695,9.17697384161295,6.28617923975744e-05
"5540",-2.32373184498018,0.209762186055127,2.63303655240633,NA,NA,NA,-0.145234859305693,NA,0.6184760988327,-2.39698033504622,NA,0.957561531168927,NA,-0.575372519002778,NA,8,-75.5942658649455,168.061259002618,9.17763580728132,6.28409896662281e-05
"6481",-2.42699641454121,NA,NA,NA,NA,0.898408536700205,NA,0.0927655430440671,NA,-1.79098916758449,NA,NA,1.9597743048334,-0.169740801431276,NA,6,-77.7793845339907,168.061763079957,9.17813988462052,6.28251533025681e-05
"5144",-3.66037592261652,0.105981515434633,3.0736442390686,0.822060229704522,NA,0.441001952610083,NA,NA,NA,NA,NA,0.439512412719956,NA,-0.77477273791501,NA,7,-76.6951255881372,168.064949971455,9.18132677611825,6.272512454548e-05
"12659",-2.4267570443082,NA,2.82268485715216,NA,NA,0.475246906863553,-0.253423157163203,0.186121972899942,NA,-2.34520278538593,NA,NA,NA,-0.426649120740102,-0.629914118176814,8,-75.5964725446211,168.065672361969,9.18204916663257,6.27024726191201e-05
"1687",-3.76743822256291,NA,2.85392017260893,0.675744466350012,NA,0.300110655574883,NA,NA,0.389639645664063,NA,-0.782137631324999,0.715614108388138,NA,NA,NA,7,-76.6963786086481,168.067456012477,9.18383281714,6.26465778984343e-05
"5435",-2.20111908142381,NA,2.65181807455512,NA,-0.12145120961582,0.396643302151686,-0.115866369189017,NA,NA,-2.36267747887066,NA,1.20292823422354,NA,-0.657758124592612,NA,8,-75.5974345426764,168.06759635808,9.18397316274317,6.26421819667926e-05
"7809",-3.90956984822797,NA,NA,NA,NA,NA,NA,NA,2.00849350947317,NA,-0.332651433577196,0.392593652769498,2.72527618281685,-0.0245109759078348,NA,6,-77.7831173033013,168.069228618579,9.18560542324175,6.25910786435285e-05
"11971",-4.38774910626812,NA,2.63051879995552,NA,NA,NA,NA,0.0608323226336312,0.690705946034563,NA,-0.575489286375748,0.829322163265627,2.09479659151247,NA,-0.754346933504524,8,-75.598903450954,168.070534174635,9.18691097929846,6.25502338953465e-05
"7937",-1.96452711376771,NA,NA,NA,NA,NA,NA,NA,NA,-2.03659136725758,-0.655569690395329,1.12021913234246,2.25201409024232,0.0683582862325111,NA,6,-77.7840598957294,168.071113803435,9.1874906080979,6.25321085634757e-05
"5060",-2.67452937331484,0.298272202180967,2.68482291730403,NA,NA,NA,NA,0.165869118324792,1.01647009265278,-2.45612808626763,-0.598649102073056,NA,NA,-0.430017023821331,NA,8,-75.5994202321853,168.071567737098,9.187944541761,6.25179174594409e-05
"6345",-3.78771922087531,NA,NA,NA,-0.353664639413849,NA,NA,0.0231709063846127,2.16317415652993,NA,NA,NA,2.63723899226659,-0.105476299870353,NA,6,-77.7845491230385,168.072092258053,9.18846906271628,6.25015236303676e-05
"1328",-2.786830359197,0.163981274629475,2.88659893050096,0.614248758772158,-0.0997569910117591,NA,-0.0350037782307188,NA,NA,-2.36854583100937,NA,1.00495124102982,NA,NA,NA,8,-75.5997511554524,168.072229583632,9.18860638829523,6.24972322487395e-05
"4505",-1.76067053962057,NA,NA,NA,-0.0607574341792026,0.75405667863185,NA,NA,1.86251345235462,-2.0838070561028,NA,NA,NA,-0.446735970892727,NA,6,-77.7846927112186,168.072379434413,9.1887562390763,6.24925497946255e-05
"3842",-1.92520170467679,0.0248014611335309,NA,NA,NA,NA,NA,NA,NA,-2.04542970951545,-0.643159839402692,1.10046486215471,2.24669760646603,NA,NA,6,-77.785102687144,168.073199386264,9.18957619092714,6.24669346048558e-05
"5063",-3.04824013427277,NA,2.7706092927648,0.54346677979327,NA,NA,NA,0.184524604801924,0.939485660816325,-2.30819370968228,-0.527810188414408,NA,NA,-0.483069138579218,NA,8,-75.6002458463205,168.073218965368,9.1895957700315,6.24663230845332e-05
"1925",-1.63828464995468,NA,NA,0.274783828924735,NA,NA,NA,NA,1.99487689294494,-2.64909506291564,-0.834948479045523,0.883291228960662,NA,NA,NA,6,-77.7852358993126,168.073465810601,9.1898426152643,6.2458613803261e-05
"3905",-1.93792853910354,NA,NA,NA,NA,NA,NA,0.00596078833897369,NA,-2.05695301229751,-0.65518866980936,1.10733065982734,2.25141800615095,NA,NA,6,-77.7854745620872,168.073943136151,9.19031994081365,6.24437090358655e-05
"5075",-2.86347772976603,NA,2.52170480701214,NA,NA,0.472249995132931,NA,0.206810733675254,0.923387960057811,-2.43657413303483,-0.571087895981374,NA,NA,-0.507635974056126,NA,8,-75.6006141428275,168.073955558382,9.19033236304534,6.24433211919594e-05
"11851",-4.00253945999547,NA,2.85814136024806,NA,-0.358544385160902,NA,NA,0.0611348537100907,NA,NA,-0.687070732744415,1.03797037750516,2.09503901697379,NA,-0.76640922060558,8,-75.6011747651815,168.07507680309,9.19145360775343,6.24083238812924e-05
"13697",-1.4929790716825,NA,NA,NA,NA,NA,NA,NA,2.08319542920224,-2.63619208017303,NA,0.620915141236725,NA,-0.180150808360421,-0.536058981685379,6,-77.7863208148356,168.075635641647,9.19201244631034,6.2390888228506e-05
"1508",-2.83139580367488,0.133585162664422,2.70812143237088,NA,NA,NA,-0.143612132064961,0.0918580591611156,0.682154075312456,-2.66101873599064,NA,0.753107419565501,NA,NA,NA,8,-75.6018812375957,168.076489747919,9.19286655258173,6.23642496924892e-05
"8751",-3.26133565626934,NA,3.0736161126713,0.831451092487142,0.02917145775231,NA,-0.0196886515308257,NA,NA,NA,-0.231822498180478,NA,NA,NA,-0.743312370142621,7,-76.7009401212759,168.076579037733,9.19295584239569,6.23614655085132e-05
"1089",-1.05080858238198,NA,NA,NA,NA,NA,NA,-0.156517783756922,NA,NA,NA,0.297750703456061,NA,NA,NA,3,-80.9678973593534,168.076971189295,9.19334799395816,6.23492391341319e-05
"1403",-2.74026627583052,NA,2.76498408613754,NA,-0.0825855732473174,0.389674794028862,-0.145037543377491,0.101050102085944,NA,-2.67369399577442,NA,0.928545753036694,NA,NA,NA,8,-75.602369250371,168.077465773469,9.1938425781324,6.23338225669319e-05
"2393",-2.55379613539901,NA,NA,NA,0.0724392745114378,0.895269434070634,NA,0.0907882087104098,NA,-1.78838473450984,NA,NA,1.98396943671984,NA,NA,6,-77.7873812924611,168.077756596898,9.19413340156134,6.23247591579019e-05
"856",-2.98668261886378,0.297154791718095,2.82867675281103,0.564018434346494,NA,0.465672797098276,NA,0.156799473798793,NA,-2.36583129320619,-0.607077610935652,NA,NA,NA,NA,8,-75.6044425192031,168.081612311133,9.19798911579656,6.22047216720948e-05
"1922",-1.4845492911037,0.148074576117451,NA,NA,NA,NA,NA,NA,2.04098703613927,-2.69057259612416,-0.825004556001476,0.773832054345482,NA,NA,NA,6,-77.7894581781486,168.081910368273,9.19828717293635,6.21954520821174e-05
"4951",-2.91689573550449,NA,2.87476082135738,0.618622792184948,NA,0.548084535900346,NA,0.187985223601897,NA,-2.27359098170818,-0.489719857934762,NA,NA,-0.603424236519969,NA,8,-75.6048425723799,168.082412417487,9.19878922215017,6.21798414526149e-05
"10817",-2.64359218343088,NA,NA,NA,NA,NA,NA,-0.0155019591270699,NA,NA,0.0326574295035532,NA,2.76763104258248,NA,-0.405577333546891,5,-78.8626722036512,168.082487264445,9.19886406910848,6.21775145101558e-05
"2118",-2.96501019805975,0.141294271656597,NA,0.451092922409889,NA,NA,NA,-0.0419368755364194,NA,NA,NA,NA,2.80035054496308,NA,NA,5,-78.8641353257801,168.085413508703,9.20179031336625,6.2086607732833e-05
"3341",-2.30541758576483,NA,NA,0.347463349690295,-0.280256505202503,NA,NA,NA,NA,-1.9252804727639,NA,0.948892622606184,2.41690408475034,NA,NA,6,-77.791686747587,168.08636750715,9.20274431181312,6.20569995312646e-05
"5547",-2.27168884371764,NA,2.61596828007489,NA,-0.282026213891873,NA,-0.0328192511303986,NA,0.612145091617146,-2.34726200248575,NA,1.14979384728452,NA,-0.598723346249165,NA,8,-75.6075257885839,168.087778849895,9.20415565455815,6.20132231309241e-05
"3481",-3.10532223347337,NA,NA,NA,-0.187347088741014,0.5626708072075,NA,NA,1.62882413422005,-1.88722498897267,NA,0.861703908941542,1.98559493244375,NA,NA,7,-76.7070222045589,168.088743204299,9.20512000896167,6.19833289762418e-05
"6507",-3.22792578676934,NA,2.69140542115567,NA,-0.110545701206345,NA,-0.250534145896577,0.187146309057752,NA,-1.85097592216556,NA,NA,1.4866247220976,-0.354344549638761,NA,8,-75.608225876929,168.089179026585,9.20555583124835,6.19698235896972e-05
"9665",-1.60855308514449,NA,NA,NA,NA,NA,NA,0.0195248003873122,2.10005486804166,-2.69440422149605,NA,0.561909760749473,NA,NA,-0.567867908853192,6,-77.7935021723707,168.089998356717,9.20637516138055,6.19444419171673e-05
"472",-3.33845972280168,0.281746861974192,2.54038387032508,0.534313959694944,NA,0.406249685386589,NA,0.127188278503037,0.801005705899863,-2.39258100847101,NA,NA,NA,NA,NA,8,-75.6086722275785,168.090071727884,9.2064485325474,6.19421694908586e-05
"6793",-3.60119984802055,NA,NA,NA,-0.323831695354303,NA,NA,NA,2.1230133736748,NA,-0.0992151473228749,NA,2.52279712022619,-0.0938642825475147,NA,6,-77.79362112467,168.090236261316,9.20661306597913,6.19370739216018e-05
"413",-2.22315875260776,NA,NA,0.385377052337368,0.0608459816359648,0.773357477255292,NA,NA,1.79119281376488,-2.11275370327579,NA,NA,NA,NA,NA,6,-77.7943277965277,168.091649605031,9.20802640969453,6.18933201960973e-05
"3266",-3.9038630551557,0.105757546867366,NA,NA,NA,NA,NA,-0.0307014945651323,1.9819628458891,NA,NA,0.294571616948384,2.71753797013167,NA,NA,6,-77.7944696010614,168.091933214099,9.20831001876189,6.1884544064951e-05
"5207",-3.61667251244847,NA,3.02933144250252,0.824628118879394,NA,0.429651128661551,NA,-0.0127507086870238,NA,NA,NA,0.560036818654713,NA,-0.76448780525181,NA,7,-76.7094141550803,168.093527105341,9.20990391000436,6.18352450954447e-05
"6418",-2.10715765134381,0.29480081044894,NA,NA,NA,0.830096221405797,NA,NA,NA,-1.62085424227407,NA,NA,1.84127154237298,-0.18442769655196,NA,6,-77.7964448643089,168.095883740594,9.21226054525701,6.17624264463947e-05
"6017",-1.39064295634706,NA,NA,NA,NA,NA,NA,NA,2.0227615441334,-2.64857459925101,-0.801645466366545,0.884728505638775,NA,-0.244515612456933,NA,6,-77.7967380191322,168.096470050241,9.21284685490369,6.17443231468452e-05
"2361",-2.11553519355369,NA,NA,NA,0.29044616785107,0.808881607720934,-0.565842815018823,NA,NA,-1.37471304102968,NA,NA,1.87440073216769,NA,NA,6,-77.7978243095891,168.098642631154,9.21501943581742,6.16772872946403e-05
"5175",-3.65367217776133,NA,3.05124778873148,0.818222298414684,NA,0.436105889527904,-0.0124113860545097,NA,NA,NA,NA,0.523714255267263,NA,-0.768490073233321,NA,7,-76.712144513817,168.098987822815,9.21536462747792,6.16666429706415e-05
"5151",-3.66123202838978,NA,3.05442547078336,0.819136579335791,-0.00104620362531623,0.435555752883197,NA,NA,NA,NA,NA,0.52312752955897,NA,-0.767614518268532,NA,7,-76.7122236441473,168.099146083475,9.21552288813851,6.16617634618764e-05
"1985",-1.55970190130996,NA,NA,NA,NA,NA,NA,0.036965768984913,2.05824982055454,-2.76700261232557,-0.88923431400931,0.811567187142199,NA,NA,NA,6,-77.8002935626135,168.103581137203,9.21995794186623,6.15251783414841e-05
"73",-0.952324616019439,NA,NA,NA,-0.225222406405172,NA,NA,-0.118793356274041,NA,NA,NA,NA,NA,NA,NA,3,-80.9814306592549,168.104037789098,9.22041459376121,6.15111321504608e-05
"11939",-3.96189967073204,NA,2.47394391966975,NA,NA,NA,-0.29485823358042,NA,0.588155855701074,NA,-0.522850229313419,1.03239723409279,2.05804140097688,NA,-0.765703325289757,8,-75.6162881416579,168.105303556043,9.22168036070624,6.14722150878287e-05
"972",-2.72349440798363,0.303075903295709,2.61504945474266,NA,-0.279843442290314,NA,NA,0.173638341023554,1.05869769597809,-2.46629691376132,-0.711594657241602,NA,NA,NA,NA,8,-75.6180961457656,168.108919564258,9.22529636892159,6.13611734825299e-05
"2062",-3.0376231395804,0.100135460355873,NA,0.37942245941302,-0.190203392895644,NA,NA,NA,NA,NA,NA,NA,2.91163237371994,NA,NA,5,-78.8762130589343,168.109568975012,9.22594577967467,6.13412524140032e-05
"1560",-3.67597521208953,0.0682948588717479,3.00216142077395,0.699128847751799,NA,0.33029708534998,NA,NA,NA,NA,-0.785531897429919,0.705383247972264,NA,NA,NA,7,-76.7190347727073,168.112768340595,9.22914514525854,6.12432043119203e-05
"2330",-2.24513235081766,0.285236516757055,NA,NA,0.0685529174557352,0.823094131072241,NA,NA,NA,-1.61740315686193,NA,NA,1.86958332242796,NA,NA,6,-77.8068794756034,168.116752963183,9.23312976784604,6.1121310250082e-05
"12644",-2.20864010156916,0.267256971474612,3.01797011923603,NA,NA,NA,-0.267182300666722,0.145351779099702,NA,-2.353921788748,NA,NA,NA,-0.334179331026285,-0.644714594083258,8,-75.6225761132986,168.117879499324,9.23425630398762,6.10868922617601e-05
"1567",-3.61851039027431,NA,2.9930755957096,0.678312190342952,-0.0709776341774714,0.304777030490705,NA,NA,NA,NA,-0.814374965753612,0.786035532896182,NA,NA,NA,7,-76.7230644759628,168.120827747106,9.23720455176954,6.09969089540193e-05
"577",-0.971152359325871,NA,NA,NA,NA,NA,NA,-0.114426729612856,NA,NA,-0.266348862696466,NA,NA,NA,NA,3,-80.9898453681947,168.120867206978,9.23724401164083,6.09957055008032e-05
"7298",-4.00602989252424,0.086260014611502,NA,NA,NA,NA,NA,NA,2.04738138832828,NA,NA,0.209173478474501,2.76728100001455,-0.0652734312731609,NA,6,-77.8089695251614,168.120933062299,9.23730986696199,6.09936970879817e-05
"12620",-2.25806118237023,0.272942435079065,3.06124147067064,NA,-0.216111395418422,NA,NA,0.144808496409099,NA,-2.32833251583044,NA,NA,NA,-0.354744161202083,-0.629330742229323,8,-75.6241405853994,168.121008443526,9.23738524818924,6.0991398241434e-05
"7361",-3.88407104458319,NA,NA,NA,NA,NA,NA,-0.0252056090171344,1.96874048646681,NA,NA,0.360631880225418,2.711673562527,-0.0700887095005809,NA,6,-77.8090766486019,168.12114730918,9.23752411384297,6.09871635832537e-05
"12635",-2.52541385709876,NA,2.87469347754388,NA,-0.0759959651747326,0.450526071584184,NA,0.181191221925893,NA,-2.32232187256404,NA,NA,NA,-0.420550213651239,-0.612315818655695,8,-75.6243520087654,168.121431290258,9.23780809492123,6.09785045977778e-05
"2834",-2.18659355174721,0.293734192000632,NA,NA,NA,0.80156631426948,NA,NA,NA,-1.60729110063244,-0.0384507668547044,NA,1.86304365421728,NA,NA,6,-77.8095575775639,168.122109167104,9.23848597176706,6.09578401417847e-05
"1591",-3.70419422709622,NA,3.00327922502217,0.702460443697309,NA,0.327991554965211,0.0472005344292332,NA,NA,NA,-0.798076713053145,0.762285867329616,NA,NA,NA,7,-76.7249701538473,168.124639102875,9.24101590753844,6.08807791817199e-05
"1623",-3.66474511882569,NA,2.98567213103828,0.698779159989052,NA,0.327054841109066,NA,-0.00263312405554983,NA,NA,-0.794048488367115,0.770879792200398,NA,NA,NA,7,-76.7260130957432,168.126724986667,9.24310179133022,6.0817317165807e-05
"13131",-2.26410376810547,NA,3.08827647924844,NA,-0.22783873128463,NA,NA,0.204255075663205,NA,-2.29914470039264,-0.544447728880158,NA,NA,-0.267450269609111,-0.637168665568916,8,-75.6273345837844,168.127396440296,9.24377324495924,6.07969025886999e-05
"13444",-3.22915702437246,0.0944359753730932,2.95330914065993,NA,NA,NA,NA,NA,0.677173755352384,NA,NA,0.411161663102419,NA,-0.382512569698012,-0.666656697747756,7,-76.7267623100122,168.128223415205,9.24460021986826,6.07717690287705e-05
"2125",-2.91737855161038,NA,NA,0.409264919075858,-0.131691477733121,NA,NA,-0.0205345825522522,NA,NA,NA,NA,2.7810384556732,NA,NA,5,-78.885581488705,168.128305834553,9.24468263921599,6.07692646955902e-05
"10071",-2.95515470508023,NA,3.13549503972994,0.743495989285596,NA,0.369786932354856,NA,0.129587990191911,NA,-2.84676402915578,-1.13818241552355,1.44449082858135,NA,NA,-0.812581827577076,9,-74.5156201376411,168.128801250892,9.24517805555507,6.07542135164952e-05
"11875",-4.00837074178781,NA,2.79566980564736,NA,NA,NA,-0.362028497660699,0.0588496422695274,NA,NA,-0.586034615323888,0.963131625188866,2.17387366578549,NA,-0.777865466995715,8,-75.6281738415918,168.129074955911,9.2454517605741,6.0745899718807e-05
"8480",-2.76192492490233,0.410435311867059,2.69324977952679,0.83924626131995,0.153816311945123,0.381178985547524,NA,NA,NA,-1.82906137454846,NA,NA,NA,NA,-0.679026449890082,8,-75.6284857641419,168.129698801011,9.24607560567424,6.072695465771e-05
"4248",-3.64077766324752,0.232989990766177,2.77960152748466,0.780353111495443,NA,0.399776537446941,NA,NA,0.593405944295937,NA,NA,NA,NA,-0.718813076871722,NA,7,-76.7281539628055,168.131006720792,9.24738352545495,6.06872546476223e-05
"14612",-2.64087134016312,0.438356255337685,2.3958875303675,NA,NA,0.272809343728398,NA,NA,NA,-1.42721610227232,NA,NA,1.13461700376615,-0.253980744828928,-0.543168953860832,8,-75.6292792811014,168.13128583493,9.24766263959313,6.06787859031828e-05
"10548",-2.6409045634928,0.443559744623423,2.33121385163699,NA,NA,0.220646372013309,-0.216707908247381,NA,NA,-1.40143129377269,NA,NA,1.22012830160262,NA,-0.591959339322016,8,-75.629506071863,168.131739416453,9.24811622111642,6.06650260754721e-05
"1679",-3.57510640003411,NA,2.93626566621191,0.609023867545635,-0.198816668965379,NA,NA,NA,0.501125640824433,NA,-0.833123227576446,0.763921614554098,NA,NA,NA,7,-76.7286312512213,168.131961297623,9.24833810228648,6.06582962353014e-05
"945",-1.77026620423389,NA,NA,NA,NA,0.698977266312367,-0.207021548745969,NA,1.77559097186771,-2.0286689090768,-0.236019477219742,NA,NA,NA,NA,6,-77.8145173140285,168.132028640033,9.2484054446962,6.06562538317677e-05
"8984",-2.58319398987528,0.435524635365299,2.69462566201637,0.791122202419222,NA,0.323646209511663,NA,NA,NA,-1.78941712381718,-0.1778307319891,NA,NA,NA,-0.662701301974369,8,-75.629847615,168.132422502727,9.2487993073905,6.06443098900945e-05
"9356",-3.24966813097237,0.0959540350271046,2.85996331671641,NA,-0.275355958033918,NA,NA,NA,0.723871008499411,NA,NA,0.432788861616925,NA,NA,-0.736548356503113,7,-76.729020406829,168.132739608839,9.24911641350181,6.06346953116839e-05
"9371",-3.29837197165665,NA,2.7979621976808,NA,-0.221744642713667,0.152074555592992,NA,NA,0.654339892860792,NA,NA,0.504939770670557,NA,NA,-0.734046123371568,7,-76.7293257687356,168.133350332652,9.24972713731506,6.06161826121962e-05
"13339",-2.98502683040341,NA,3.04982783362506,NA,-0.197329062959574,0.269231531655487,NA,NA,NA,NA,NA,0.602079167307613,NA,-0.473462700123048,-0.649583014785283,7,-76.7299647808199,168.13462835682,9.25100516148359,6.05774605122676e-05
"13475",-3.1351968406085,NA,2.92768757643714,NA,NA,NA,-0.138908221564147,NA,0.635791868868447,NA,NA,0.501670200195706,NA,-0.388075950394957,-0.687092697866503,7,-76.730522943291,168.135744681763,9.25212148642595,6.05436578817678e-05
"11467",-4.45520131099432,NA,2.52290040117623,NA,-0.324235709471771,NA,NA,0.0621181691596666,0.796166059556431,NA,NA,0.693267901474719,2.20957024880601,NA,-0.780100638442051,8,-75.6324563939546,168.137640060636,9.25401686529963,6.04863084757308e-05
"11713",-3.01178143358628,NA,NA,NA,NA,NA,NA,0.0449352618347358,1.95984978327847,-2.01293790046507,NA,0.698341006960586,2.16601950416786,NA,-0.564927596057765,7,-76.7316123028864,168.137923400954,9.25430020561672,6.04777399777841e-05
"7170",-3.18393094889741,-0.0289915597100874,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404920288736991,3.05635548859775,0.082513693176463,NA,5,-78.8904573919567,168.138057641056,9.25443444571945,6.04736808449962e-05
"11650",-2.87280056845074,0.146651692168916,NA,NA,NA,NA,NA,NA,1.91880561164892,-1.92855327445447,NA,0.711747120492694,2.11785772315767,NA,-0.552036505154511,7,-76.7327803850161,168.140259565213,9.25663636987599,6.04071382528093e-05
"2333",-2.67542117908604,NA,NA,0.539496638060476,0.226902154623481,0.87681016912415,NA,NA,NA,-1.41203223328239,NA,NA,1.87728812962803,NA,NA,6,-77.8186846766003,168.140363365177,9.25674016983982,6.04040032047817e-05
