"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"551",-0.152068724907737,NA,0.00389305852665299,0.0112558282097917,NA,NA,-0.490227274146933,NA,NA,NA,-0.00313487392052386,NA,5,-176.402854471282,363.162851799707,2.89370279310111,0.00711623560674266
"295",-0.312822489401391,NA,0.00380436127612569,0.010399306244179,NA,NA,-0.490234883502211,NA,NA,0.0876489357797206,NA,NA,5,-176.530655049018,363.418452955179,3.14930394857282,0.00626249270133665
"1076",-0.697089782877961,0.194704911883221,0.00360094639438667,NA,NA,0.103122711284116,-0.499334318426838,NA,NA,NA,NA,-0.143073782130522,6,-175.469792326802,363.44257866558,3.17342965897416,0.00618740296751713
"167",-0.297967165540142,NA,0.0038223286223639,0.0102118795055218,NA,NA,-0.493413268635726,NA,-0.000176510053121456,NA,NA,NA,5,-176.545398569004,363.44793999515,3.17879098854434,0.00617083882564596
"47",-0.2963131442439,NA,0.00382151435323611,0.0102576676958299,-0.000584003055029528,NA,-0.4929077530403,NA,NA,NA,NA,NA,5,-176.546271905563,363.449686668268,3.18053766166253,0.00616545195911537
"1080",-0.786096862684727,0.222402652105972,0.00372869583988736,0.0136183315012521,NA,0.0965967523120671,-0.511388454394397,NA,NA,NA,NA,-0.165627327550321,7,-174.447792695498,363.570284186178,3.30113517957176,0.00580466953253171
"100",0.0816964869922932,0.206041718581465,0.00374347042089896,NA,NA,NA,-0.495687373148536,-0.182580254382705,NA,NA,NA,NA,5,-176.617072327805,363.591287512754,3.32213850614761,0.00574402981385997
"52",-0.763630520495255,0.183829450220402,0.00360881690812158,NA,NA,0.0909526346307467,-0.512756709578346,NA,NA,NA,NA,NA,5,-176.6979709265,363.753084710142,3.48393570353619,0.00529764521871891
"1124",0.122222826316932,0.197969345312913,0.00376999902499557,NA,NA,NA,-0.485576457539164,-0.123465278508184,NA,NA,NA,-0.130707621329994,6,-175.628341802808,363.759677617591,3.49052861098551,0.00528021052851846
"115",-0.504026669467313,NA,0.00354243021444735,NA,NA,0.0877489289955487,-0.474848747481022,-0.154329007054948,NA,NA,NA,NA,5,-176.757681784331,363.872506425805,3.60335741919931,0.00499057715620836
"1139",-0.515590074492365,NA,0.00358237810819637,NA,NA,0.0969412934327534,-0.464150147577565,-0.0996271487099167,NA,NA,NA,-0.136852366372563,6,-175.694740359519,363.892474731014,3.62332572440846,0.00494099838515125
"1128",-0.0327580281540709,0.228776313325002,0.00387816014103211,0.0135952924898405,NA,NA,-0.500521308659002,-0.104153140467174,NA,NA,NA,-0.15408293205428,7,-174.60934405692,363.89338690902,3.62423790241394,0.00493874536395338
"1068",-0.0293368942407988,0.208344580430012,0.00374779903166441,NA,-0.00397175254517162,NA,-0.482854995114918,NA,NA,NA,NA,-0.136831931539146,6,-175.726243866778,363.955481745533,3.68633273892704,0.00478776595909802
"1188",-0.0526699216483575,0.18999471701528,0.00378120279107786,NA,NA,NA,-0.49084624897775,NA,-0.000508424465707295,NA,NA,-0.136107264269543,6,-175.747060463231,363.997114938439,3.72796593183261,0.00468913114949602
"1576",-0.112536607490134,0.212687702504636,0.00394424606882131,0.0142535944915383,NA,NA,-0.506842226518323,NA,NA,NA,-0.00160478654982713,-0.156601381126236,7,-174.664874797921,364.004448391023,3.73529938441749,0.00467196887293555
"164",-0.180542673140921,0.210650721702509,0.00373459535052537,NA,NA,NA,-0.498271472504582,NA,-0.00138562674245426,NA,NA,NA,5,-176.825221552267,364.007585961677,3.73843695507071,0.004664645302778
"1316",-0.0607043679941912,0.176577049876447,0.00379683147289934,NA,NA,NA,-0.49239756544657,NA,NA,0.0348534617172951,NA,-0.138500999547151,6,-175.756045566366,364.015085144707,3.74593613810146,0.0046471875385247
"1083",-0.692968755596192,NA,0.00365889339434901,NA,0.00317393584594134,0.0988090381017436,-0.486435183050607,NA,NA,NA,NA,-0.144375509906691,6,-175.756385317654,364.015764647284,3.74661564067844,0.00464560891875485
"1572",-0.0377442523528546,0.176618034549717,0.00381435416343675,NA,NA,NA,-0.493949491754603,NA,NA,NA,-0.00038572174367134,-0.137418150056531,6,-175.756519187338,364.016032386651,3.74688338004529,0.00464498705418493
"1072",-0.159454247195991,0.239048642961865,0.00385501989410155,0.0138173110301126,-0.00387271942873986,NA,-0.49655898987882,NA,NA,NA,NA,-0.159307397085795,7,-174.671222376258,364.017143547697,3.74799454109097,0.00464240710659944
"44",-0.152223250330765,0.218626844444018,0.00370612750497933,NA,-0.0060968760695996,NA,-0.489715883478835,NA,NA,NA,NA,NA,5,-176.839965509235,364.037073875613,3.76792486900672,0.00459637450079154
"1320",-0.197063205366608,0.2105207260806,0.00388670508331315,0.0139815009007887,NA,NA,-0.503567079037003,NA,NA,0.0855133648091724,NA,-0.161350517225008,7,-174.686077199742,364.046853194664,3.77770418805829,0.00457395465181296
"548",-0.0891110798546309,0.175777751672892,0.00384364951709899,NA,NA,NA,-0.504377592915421,NA,NA,NA,-0.00214341487940815,NA,5,-176.846369580499,364.04988201814,3.78073301153404,0.00456703304360497
"1331",-0.65125608275006,NA,0.00359903534386247,NA,NA,0.094715062656604,-0.470907699578458,NA,NA,0.0453005346012101,NA,-0.142357570813651,6,-175.776772879852,364.056539771681,3.78739076507486,0.00455185522994805
"1587",-0.62089245266571,NA,0.00362221884238999,NA,NA,0.0946315956581451,-0.472984421141351,NA,NA,NA,-0.000497494161688012,-0.14109722099439,6,-175.777547373462,364.0580887589,3.78893975229369,0.00454833121200233
"1203",-0.636944075642309,NA,0.0036275997354136,NA,NA,0.0930952586537926,-0.475663789124604,NA,0.000204695246546073,NA,NA,-0.143530074063097,6,-175.779030837311,364.061055686599,3.79190667999296,0.00454158892927594
"1192",-0.184438530356889,0.209646521255018,0.00390906077595134,0.0138414977237407,NA,NA,-0.507866542165239,NA,-4.36021847716339e-05,NA,NA,-0.16130179518432,7,-174.7016252958,364.07794938678,3.80880038017403,0.00450338837273631
"563",-0.627402917398137,NA,0.00363012303053951,NA,NA,0.0874029756540834,-0.48498730811799,NA,NA,NA,-0.00216150626596627,NA,5,-176.904513160736,364.166169178616,3.8970201720096,0.00430906175101073
"292",-0.204905932211263,0.170117924091598,0.00378706855875226,NA,NA,NA,-0.504216877576967,NA,NA,0.0552902206763065,NA,NA,5,-176.910176435666,364.177495728474,3.90834672186804,0.00428472732095078
"611",0.0924128050216295,NA,0.00376042291652112,NA,NA,NA,-0.471236623221526,-0.139426686101373,NA,NA,-0.00141499026955143,NA,5,-176.927091750789,364.211326358721,3.94217735211458,0.0042128593563448
"107",0.0342644937259557,NA,0.00377540242984182,NA,0.00275118802816799,NA,-0.482345038616913,-0.162626100225286,NA,NA,NA,NA,5,-176.939688236968,364.23651933108,3.96737032447379,0.00416012496299957
"227",0.0377127900792731,NA,0.00374518068723926,NA,NA,NA,-0.474552552981955,-0.153609181732609,0.000249647022767094,NA,NA,NA,5,-176.953781706194,364.264706269531,3.99555726292465,0.00410190558998353
"355",0.0286555377734415,NA,0.00372963686540671,NA,NA,NA,-0.472110478256211,-0.146208325526899,NA,0.0120974776304231,NA,NA,5,-176.956588461237,364.270319779617,4.00117077301138,0.00409040868782309
"179",-0.715404613276893,NA,0.00356410824615313,NA,NA,0.0851075619454894,-0.482525932019413,NA,-0.000592385032356627,NA,NA,NA,5,-176.956591705041,364.270326267225,4.00117726061882,0.0040903954193617
"1143",-0.634671644924475,NA,0.00370346828560752,0.0125963254047883,NA,0.0905913390926159,-0.474137858222403,-0.0722396025314823,NA,NA,NA,-0.159823721176935,7,-174.80424019421,364.283179183601,4.01403017699516,0.00406419294894507
"307",-0.728380380076409,NA,0.00357586341747779,NA,NA,0.084564436256359,-0.484546317446427,NA,NA,0.0681261223662311,NA,NA,5,-176.965891040952,364.288924939047,4.01977593244089,0.00405253377526979
"1591",-0.672595553416071,NA,0.00375542721181765,0.0132523779963692,NA,0.0914632848376253,-0.479486996467257,NA,NA,NA,-0.00162287164452065,-0.160029194789697,7,-174.811971391215,364.298641577612,4.02949257100573,0.0040328930214454
"1087",-0.788375328291844,NA,0.00378177180569275,0.0129665781354073,0.00377510656011209,0.0939813292115024,-0.496948907707892,NA,NA,NA,NA,-0.167191064169505,7,-174.815215635921,364.305130067022,4.03598106041625,0.00401983053003004
"59",-0.722943489612888,NA,0.00361373412308069,NA,0.000771294931352162,0.0840199140157828,-0.491632944609817,NA,NA,NA,NA,NA,5,-176.974368820075,364.305880497293,4.03673149068675,0.00401832251170738
"1207",-0.719333193409889,NA,0.00377617916243605,0.0131804935803018,NA,0.085822280795488,-0.489639393313702,NA,0.000766796736235975,NA,NA,-0.168847645029512,7,-174.820382088004,364.315462971189,4.04631396458313,0.0039991158250552
"1251",0.0931584229354529,NA,0.00381571510213257,NA,NA,NA,-0.468897959911851,-0.107987258688047,0.000748686923752788,NA,NA,-0.135680446677174,6,-175.917200213407,364.33739443879,4.06824543218369,0.00395550215048858
"1335",-0.751551321315167,NA,0.00369826587248772,0.0129878018491375,NA,0.0902187495760823,-0.476084838582796,NA,NA,0.0904313469858216,NA,-0.164317209421485,7,-174.832278380626,364.339255556433,4.07010654982662,0.00395182303515123
"1131",0.0779378390866053,NA,0.00382724198057847,NA,0.00335978874013253,NA,-0.474914137915325,-0.108677106387382,NA,NA,NA,-0.133712640701787,6,-175.918146825114,364.339287662205,4.07013865559901,0.00395175959749496
"1379",0.0743571505967836,NA,0.00377958560135812,NA,NA,NA,-0.463051967408647,-0.0905991826710288,NA,0.00172658987734683,NA,-0.133307667085201,6,-175.944418938455,364.391831888886,4.12268288228034,0.00384929045572781
"1635",0.0744967216413431,NA,0.00378000617812548,NA,NA,NA,-0.463147700669997,-0.0907083713069062,NA,NA,4.90524916805507e-06,-0.133324080840857,6,-175.944425042543,364.391844097061,4.12269509045518,0.00384926695939408
"104",-0.0371102806507359,0.234418206260039,0.00380502626565466,0.0108598536140698,NA,NA,-0.509756120284553,-0.17960234371012,NA,NA,NA,NA,6,-175.945927854991,364.394849721958,4.1257007153522,0.00384348657759263
"1195",-0.0668081724162583,NA,0.00384044556705414,NA,0.00114346343891071,NA,-0.479009913166564,NA,0.000284900853287242,NA,NA,-0.140744925564235,6,-176.007013059335,364.517020130646,4.24787112403988,0.00361573340464897
"1443",-0.0622730852148043,NA,0.00381830321408885,NA,NA,NA,-0.473710284341697,NA,0.000340927353445461,0.0222200347528462,NA,-0.140366434286635,6,-176.00914873241,364.521291476796,4.25214247019017,0.00360801962016262
"1323",-0.0706511720654696,NA,0.0038227444434505,NA,0.00151582557312552,NA,-0.475986488026661,NA,NA,0.0274988198351839,NA,-0.139410704157836,6,-176.009441400709,364.521876813394,4.25272780678785,0.00360696382170511
"1699",-0.0508565609704721,NA,0.00382809240298741,NA,NA,NA,-0.474754480135432,NA,0.00033722382194646,NA,-0.000177101193118918,-0.139919897444774,6,-176.009772243944,364.522538499865,4.25338949325902,0.00360577067950609
"1579",-0.0565625870590524,NA,0.00383360852125002,NA,0.00143883289604077,NA,-0.477034413953052,NA,NA,NA,-0.000207942379539456,-0.138872754609613,6,-176.010444929414,364.523883870804,4.2547348641981,0.00360334594559656
"1827",-0.0508703320834265,NA,0.00380355940362988,NA,NA,NA,-0.47012368864544,NA,NA,0.020866833118486,-0.000176396125854997,-0.138189183232579,6,-176.014805929084,364.532605870144,4.26345686353795,0.00358766597015161
"675",-0.0949881197613498,NA,0.00379353949375736,NA,NA,NA,-0.478533811086579,NA,-0.000398457565546363,NA,-0.00183703752515897,NA,5,-177.092857691918,364.542858240979,4.27370923437331,0.00356932198667212
"803",-0.104799748741803,NA,0.00380295850063387,NA,NA,NA,-0.480012423795616,NA,NA,0.0413337977096995,-0.00185524402306862,NA,5,-177.098103184375,364.553349225893,4.28420021928673,0.00355064815465578
"555",-0.09836835656041,NA,0.00381360566113148,NA,-0.000159278865916076,NA,-0.481782028062612,NA,NA,NA,-0.00186047582237407,NA,5,-177.101788404638,364.560719666419,4.29157065981298,0.00353758731494604
"1255",-0.0547684244067654,NA,0.0039406975268071,0.0132520031531451,NA,NA,-0.484410672968997,-0.0926694604468967,0.00125884818754997,NA,NA,-0.161556579520429,7,-174.947867112634,364.570433020448,4.30128401384201,0.00352044804957387
"552",-0.145807493500744,0.208345134848354,0.00393770925458468,0.0121606525072763,NA,NA,-0.517110611359008,NA,NA,NA,-0.00355421362473967,NA,6,-176.051400689585,364.605795391146,4.33664638453956,0.00345874941496186
"56",-0.831266187599914,0.205076390066734,0.0036892255477628,0.0106756522678386,NA,0.0836032117717275,-0.525110262557229,NA,NA,NA,NA,NA,6,-176.053557691762,364.610109395501,4.34096038889464,0.00345129692534987
"419",-0.193803700121236,NA,0.00374623847751811,NA,NA,NA,-0.478771665760277,NA,-0.00043030042846807,0.0430528806955105,NA,NA,5,-177.140007797735,364.637158452613,4.36800944600719,0.00340493398666692
"171",-0.188295664277737,NA,0.00375922048245025,NA,-3.53525112687291e-05,NA,-0.481105306515777,NA,-0.000435487035319147,NA,NA,NA,5,-177.144057087434,364.645257032011,4.3761080254053,0.003391174299829
"299",-0.197032278446252,NA,0.00376332529688328,NA,-0.000374272378362329,NA,-0.481567857317225,NA,NA,0.0433557347879907,NA,NA,5,-177.150076990085,364.657296837312,4.38814783070649,0.00337082108432618
"1703",-0.126933786635133,NA,0.00397616988136907,0.013743084457802,NA,NA,-0.488391433981826,NA,0.000904289100384511,NA,-0.00131634782547195,-0.162358404755794,7,-174.99152722576,364.657753246701,4.38860424009499,0.00337005193489635
"1135",-0.0801395527033358,NA,0.00393096911904182,0.0128723712473559,0.00360111340070321,NA,-0.487029420587498,-0.0822728014102365,NA,NA,NA,-0.157507443668187,7,-174.992413089716,364.659524974613,4.39037596800722,0.00336706784929907
"1639",-0.0351240092531383,NA,0.00390439805109792,0.01311848661526,NA,NA,-0.473219908491717,-0.0597086650914474,NA,NA,-0.00117161978517512,-0.153615974234792,7,-175.002654051545,364.680006898271,4.4108578916647,0.00333276179928061
"1447",-0.196999791066913,NA,0.00392927284950464,0.0135354776094189,NA,NA,-0.485967338050975,NA,0.000913462108100619,0.0716039288037537,NA,-0.166021620692032,7,-175.005223239366,364.685145273913,4.4159962673067,0.00332421029816572
"1199",-0.195475380751013,NA,0.00396849869115821,0.0134493983171756,0.00138494279675918,NA,-0.495005664898075,NA,0.000838398552413218,NA,NA,-0.166679676745107,7,-175.011586567328,364.697871929837,4.42872292323096,0.00330312441716213
"1383",-0.0947589312885993,NA,0.00386531278965956,0.0129115194228112,NA,NA,-0.471265268309299,-0.0608411547839403,NA,0.0538812703285043,NA,-0.156689091768323,7,-175.015832409838,364.706363614858,4.43721460825168,0.00328912960200921
"1583",-0.131666626822761,NA,0.00396393925477699,0.0134497570742622,0.00230949661740954,NA,-0.488173474639481,NA,NA,NA,-0.00134481809169026,-0.158529054482491,7,-175.020021572536,364.714741940254,4.44559293364756,0.00327537972331938
"1831",-0.127376974669825,NA,0.0039061005621792,0.0134552140983196,NA,NA,-0.475001867597065,NA,NA,0.0665344976706112,-0.00129362526411671,-0.157076536381911,7,-175.023860632052,364.722420059284,4.45327105267836,0.00326282945166015
"1327",-0.20492167606206,NA,0.00391697134338955,0.013246315107765,0.00244234362522937,NA,-0.485817973429743,NA,NA,0.0776894432163679,NA,-0.162304989463012,7,-175.032919789878,364.740538374937,4.47138936833102,0.00323340444880777
"48",-0.263473698194595,0.248820329084221,0.0037563157001411,0.0110905950033176,-0.00682013486418192,NA,-0.501074724642743,NA,NA,NA,NA,NA,6,-176.142350858031,364.787695728039,4.51854672143264,0.00315805684037997
"168",-0.296185802603864,0.232189082878252,0.00380418928091396,0.0107928781339176,NA,NA,-0.512788654490127,NA,-0.00123614432745186,NA,NA,NA,6,-176.166395545602,364.835785103181,4.5666360965746,0.00308302798775573
"119",-0.582170691129875,NA,0.00361263868805267,0.00973843018307149,NA,0.0810512028799326,-0.484164843516562,-0.143215752119929,NA,NA,NA,NA,6,-176.206362842293,364.915719696561,4.64657068995535,0.00296223760463626
"296",-0.326522091071342,0.196372999370217,0.00383246141257253,0.0111241420597886,NA,NA,-0.515694314667525,NA,NA,0.10134434277002,NA,NA,6,-176.215933404846,364.934860821668,4.6657118150622,0.0029340225566482
"567",-0.657928445873928,NA,0.00372223473965859,0.0111140263103172,NA,0.0836201369498055,-0.491988931692687,NA,NA,NA,-0.00342241517850764,NA,6,-176.223529284517,364.95005258101,4.68090357440434,0.00291182050316897
"615",0.0169706494679816,NA,0.00384213682973178,0.0108872419396616,NA,NA,-0.480322634070501,-0.121332744889993,NA,NA,-0.00270798998930773,NA,6,-176.27033331698,365.043660645936,4.7745116393296,0.00277867572300571
"116",-0.519577435516101,0.225709829235649,0.00353235297337664,NA,NA,0.0995209942042798,-0.500460194272308,-0.195290791427339,NA,NA,NA,NA,6,-176.356603688044,365.216201388065,4.94705238145878,0.00254900754280326
"111",-0.0858427066581726,NA,0.00382222319533459,0.00998435075336371,0.00248701415544039,NA,-0.491701491815043,-0.150445825647646,NA,NA,NA,NA,6,-176.361541583653,365.226077179281,4.95692817267513,0.00253645183455269
"231",-0.0753371558420985,NA,0.00380886062492347,0.0101326025353777,NA,NA,-0.486891308933102,-0.151015650271899,0.000530837789442551,NA,NA,NA,6,-176.361593843032,365.22618169804,4.95703269143394,0.00253631928461746
"359",-0.101448117019534,NA,0.00376738164942715,0.010099811199811,NA,NA,-0.479920901103906,-0.133256201788119,NA,0.0569871282476247,NA,NA,6,-176.368500733298,365.239995478571,4.97084647196544,0.00251886156432073
"311",-0.806347840586201,NA,0.00362877521285273,0.0101898664259951,NA,0.0790674503080887,-0.491099327883219,NA,NA,0.109015501368215,NA,NA,6,-176.370558898135,365.244111808247,4.97496280164074,0.00251368266336223
"807",-0.163933401883332,NA,0.00386600629491442,0.0113876273259721,NA,NA,-0.485444193295709,NA,NA,0.0848306252081839,-0.0031263281522978,NA,6,-176.387370158315,365.277734328606,5.00858532199982,0.00247177771451995
"183",-0.77865702188122,NA,0.00364809336521635,0.00993418385057496,NA,0.0778486671508616,-0.493852647684114,NA,-0.000328904183084931,NA,NA,NA,6,-176.389724937267,365.282443886509,5.01329487990319,0.00246596407199246
"1140",-0.535837821449675,0.220725976378075,0.00355277519137972,NA,NA,0.108982948430146,-0.489551602121773,-0.137563725953258,NA,NA,NA,-0.134765001430255,7,-175.308683229816,365.292065254812,5.02291624820629,0.00245412958652235
"63",-0.784693568786615,NA,0.00367746833476744,0.0100221407198253,0.00055616906342435,0.0772831750167143,-0.499604442688573,NA,NA,NA,NA,NA,6,-176.394839055529,365.292672123034,5.02352311642812,0.00245338503286039
"679",-0.151132183084142,NA,0.00388842119869674,0.0112303797376005,NA,NA,-0.489425819610422,NA,-7.98716862714918e-05,NA,-0.0031259401418599,NA,6,-176.402496749742,365.30798751146,5.03883850485403,0.00243466951082138
"559",-0.152380718488424,NA,0.00389399296850662,0.01125661947315,5.05273642981469e-05,NA,-0.490426458061138,NA,NA,NA,-0.00313660781938307,NA,6,-176.402848047257,365.30869010649,5.03954109988445,0.0024338143676855
"1144",-0.646167576821135,0.24616857157991,0.00368582871874299,0.0133088100773549,NA,0.101442425674639,-0.502702395616047,-0.117034916636483,NA,NA,NA,-0.15761743302581,8,-174.331637231558,365.536001735844,5.2668527292376,0.00217233779083678
"1204",-0.715653046454811,0.219108971925524,0.00355088287228794,NA,NA,0.106986671702441,-0.49365225613855,NA,-0.000836261528667241,NA,NA,-0.139050049285194,7,-175.440013730492,365.554726256166,5.28557724955971,0.00215209470764877
"423",-0.310124817462327,NA,0.00379598767785132,0.0103549574502891,NA,NA,-0.488625052691961,NA,-0.000158543055672601,0.0868035989943336,NA,NA,6,-176.529256997074,365.561508006123,5.29235899951715,0.00214480958200828
"303",-0.310382574393136,NA,0.0037994508672091,0.0103965316081497,-0.000294194922287125,NA,-0.489115779144786,NA,NA,0.0864998549552072,NA,NA,6,-176.530439076848,365.563872165672,5.29472315906582,0.00214227574387603
"1588",-0.669604268619972,0.197655730178353,0.00361262986591147,NA,NA,0.105301085591158,-0.498747066919368,NA,NA,NA,-0.000855979538798681,-0.140452760400121,7,-175.459023513674,365.592745822528,5.32359681592249,0.00211157025476107
"175",-0.295158630760264,NA,0.00381622218371441,0.010216194134926,-0.00040647885496707,NA,-0.491999263751311,NA,-0.000155323978932972,NA,NA,NA,6,-176.545005873831,365.593005759638,5.32385675303163,0.00211129583486055
"1084",-0.663604740280904,0.212154848214998,0.00357132728630856,NA,-0.00223631040043263,0.100207161444556,-0.492636153680977,NA,NA,NA,NA,-0.141866218479607,7,-175.459812448814,365.594323692809,5.32517468620296,0.0021099050197536
"1332",-0.712783466064742,0.195983173593634,0.00357993292248969,NA,NA,0.104408911017696,-0.496012123970089,NA,NA,0.0602412007818324,NA,-0.142865983379345,7,-175.46202507996,365.5987489551,5.32959994849415,0.0021052417391551
"180",-0.803348316188423,0.238810532162702,0.00350167415104312,NA,NA,0.100761062359097,-0.501650132887867,NA,-0.00174628866133477,NA,NA,NA,6,-176.56041786022,365.623829732416,5.3546807258104,0.00207900603630297
"1592",-0.726566028571139,0.230290806996311,0.00376303649896992,0.014140447955261,NA,0.102038990121445,-0.510076850473433,NA,NA,NA,-0.00208397252215255,-0.159452376943081,8,-174.385830034243,365.644387341214,5.37523833460762,0.00205774579204356
"612",0.149600808761723,0.208463882909082,0.00377509860150414,NA,NA,NA,-0.494282612681894,-0.174013319705592,NA,NA,-0.00158232238304547,NA,6,-176.579385754344,365.661765520664,5.39261651405849,0.00203994330991419
"564",-0.676930386367296,0.195341601510742,0.0036425642203478,NA,NA,0.0981837452190225,-0.509980993443788,NA,NA,NA,-0.00259229079766496,NA,6,-176.59512165368,365.693237319336,5.42408831272985,0.00200809421164059
"228",0.067596008023108,0.221244508858452,0.00371577296910044,NA,NA,NA,-0.49271253779684,-0.167798899961868,-0.000626945962263437,NA,NA,NA,6,-176.599886402395,365.702766816767,5.43361781016102,0.00199854890587537
"108",0.0827791882498302,0.22665284378384,0.00370382238934303,NA,-0.00285835059078743,NA,-0.488123179346988,-0.16961055410144,NA,NA,NA,NA,6,-176.601566874826,365.706127761628,5.43697875502198,0.00199519321989667
"1336",-0.815169441210424,0.224866701081385,0.00369281748258151,0.0137723567037897,NA,0.0987679099773684,-0.505480809107894,NA,NA,0.10878478543009,NA,-0.165426769700521,8,-174.422983614414,365.718694501555,5.44954549494895,0.00198269598623537
"356",0.0783409292739143,0.206174811330391,0.00373848269451214,NA,NA,NA,-0.494812421187348,-0.18170727175838,NA,0.0167923789299061,NA,NA,6,-176.616461358597,365.735916729171,5.4667677225649,0.00196569606462817
"1088",-0.753342261596633,0.239131864795506,0.00370041498032752,0.0136035646722531,-0.00221099863739842,0.0936895000376403,-0.504556891895318,NA,NA,NA,NA,-0.164166761830633,8,-174.438157922109,365.749043116945,5.4798941103391,0.00195283706444755
"1208",-0.793302494703948,0.232453514475441,0.00370819036266986,0.0135153505372235,NA,0.0982066145527708,-0.508865273084273,NA,-0.000346408504431778,NA,NA,-0.163706061429301,8,-174.442863038773,365.758453350274,5.48930434366775,0.0019436703204441
"60",-0.691803177575511,0.221692685796562,0.00353978936502084,NA,-0.00483166591104318,0.085328094739388,-0.498280107547708,NA,NA,NA,NA,NA,6,-176.650828447294,365.804650906563,5.5355018999573,0.00189928846753629
"308",-0.784582624953463,0.185205204908964,0.00357956430024715,NA,NA,0.0927786660123304,-0.508335910284214,NA,NA,0.0795406908460298,NA,NA,6,-176.684407891997,365.87180979597,5.60266078936354,0.00183657032879573
"1132",0.12350553742124,0.213030701167198,0.00374310962425356,NA,-0.00202054564300611,NA,-0.48029141608764,-0.115016546687001,NA,NA,NA,-0.130364279256767,7,-175.620511783564,365.915722362308,5.64657335570217,0.00179668553380963
"1147",-0.572162998436382,NA,0.00364782448566664,NA,0.00563040555448908,0.106889882972285,-0.484204857784203,-0.130195290824994,NA,NA,NA,-0.138170729847516,7,-175.624658580806,365.924015956792,5.65486695018581,0.00178925046969969
"123",-0.545110885039433,NA,0.00360071714726323,NA,0.00459751999760675,0.0952135971321524,-0.491228933658641,-0.1811059788177,NA,NA,NA,NA,6,-176.711654008762,365.926302029501,5.65715302289476,0.00178720645977693
"1636",0.128194605324253,0.198146064164844,0.00377263654849752,NA,NA,NA,-0.485495115686827,-0.122989647092988,NA,NA,-0.000137813908350292,-0.130313427655688,7,-175.628064732006,365.930828259193,5.66167925258662,0.0017831663796121
"1380",0.120170550763275,0.198102435360696,0.00376708555866971,NA,NA,NA,-0.485056756118003,-0.122940152059507,NA,0.0101683591270793,NA,-0.130699482015936,7,-175.62811782418,365.930934443541,5.66178543693479,0.00178307170994538
"1252",0.121184778853167,0.199185114780574,0.00376763689971231,NA,NA,NA,-0.48531326920062,-0.122466616231218,-5.06823874012588e-05,NA,NA,-0.130533448554598,7,-175.628232353411,365.931163502003,5.66201449539727,0.00178286750780698
"627",-0.450051420378396,NA,0.0035682519715429,NA,NA,0.0909536600626839,-0.473156011393603,-0.145525604709685,NA,NA,-0.00170078126571785,NA,6,-176.714431043534,365.931856099044,5.66270709243793,0.00178225021031786
"371",-0.515925527567723,NA,0.00352979837932006,NA,NA,0.0885552970588273,-0.47298905630058,-0.152538646188848,NA,0.034846929765155,NA,NA,6,-176.755106711466,366.013207434908,5.74405842830237,0.00171121057919173
"243",-0.498417768671033,NA,0.00354947669137018,NA,NA,0.0874102227148995,-0.475806783261584,-0.157880983098344,0.000131453457254834,NA,NA,NA,6,-176.756841131225,366.016676274426,5.74752726782049,0.00170824519410589
"1267",-0.491526448574342,NA,0.00361664569183162,NA,NA,0.095664923634131,-0.469266606327683,-0.114665939310251,0.000652767308737885,NA,NA,-0.138908754108423,7,-175.67468576617,366.024070327521,5.754921320915,0.00170194142605296
"676",-0.0761602155894032,0.214550540412326,0.00377369360233671,NA,NA,NA,-0.495885299463012,NA,-0.00133117173427581,NA,-0.00205430639568283,NA,6,-176.760651234287,366.024296480549,5.75514747394323,0.00170174898732964
"172",-0.140727436032896,0.251432546337186,0.00365328946145688,NA,-0.00549126174739827,NA,-0.483327813924594,NA,-0.00126130248013762,NA,NA,NA,6,-176.763561021564,366.030116055103,5.76096704849726,0.00169680445703202
"1640",0.0237673602142349,0.23138520374274,0.00390840220308823,0.0139612755326459,NA,NA,-0.49985818855188,-0.0993689130892824,NA,NA,-0.00140247688944077,-0.150211801545809,8,-174.581426304334,366.035579881396,5.76643087479005,0.00169217526078915
"556",-0.0510108734807422,0.222687818421552,0.00374881695240394,NA,-0.00580119754027281,NA,-0.487936073942412,NA,NA,NA,-0.00203129010254023,NA,6,-176.776771079115,366.056536170206,5.7873871636005,0.00167453697368487
"1651",-0.505676332540726,NA,0.00358682470065609,NA,NA,0.0974771708562674,-0.463940466484243,-0.0986287601899276,NA,NA,-0.000301825036367685,-0.136051259951804,7,-175.69341702819,366.06153285156,5.79238384495397,0.00167035863148328
"1395",-0.523865567895989,NA,0.00357379816045184,NA,NA,0.0974683202916253,-0.462830117718797,-0.0983513699714912,NA,0.02479583596871,NA,-0.136813941330832,7,-175.693437274813,366.061573344806,5.79242433819991,0.00167032481270421
"1136",-0.0310525216552057,0.245607599564749,0.00384779029427716,0.0136015441994294,-0.00234934530374757,NA,-0.494108019261877,-0.0949487031096524,NA,NA,NA,-0.153422252354368,8,-174.59878985714,366.070306987008,5.80115798040185,0.00166304670572777
"1384",-0.0469222497394478,0.229749756208663,0.00386052380570376,0.0137015524619524,NA,NA,-0.497287616392899,-0.100813945637056,NA,0.0649708958489878,NA,-0.154162928674997,8,-174.600412783725,366.073552840178,5.80440383357194,0.00166034989197417
