"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_W","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"7699",-4.6914158741001,NA,3.84865497435054,NA,NA,-0.407447075698873,NA,NA,NA,NA,0.379910443115994,3.48655334263303,-1.18938039569461,-1.12106016101179,7,-58.6714377634102,132.017574322001,7.30333951010076,0.000171755084527326
"7251",-4.1637192748373,NA,3.91774356211917,NA,NA,-0.364158270059914,NA,-0.670892830571087,NA,NA,NA,3.28945210860943,-1.19046212200607,-1.0305692578773,7,-58.6726393236063,132.019977442393,7.30574263049297,0.000171548834390071
"431",-2.74027045722652,NA,3.65568840701521,0.835925659411317,-0.530723425881504,NA,0.880433709104618,NA,-2.99514227607048,-1.28883542667425,NA,NA,NA,NA,7,-58.6728965403917,132.020491875964,7.30625706406377,0.00017150471482474
"3119",-5.19100129476269,NA,3.68383422006256,1.09868793495621,-0.615539250639321,NA,0.701680603622384,NA,NA,NA,NA,3.12044230644077,-1.72558546704557,NA,7,-58.6732783433005,132.021255481782,7.30702066988138,0.000171439246324573
"1828",-4.95489250892012,0.879718301452224,3.33954572434047,NA,NA,NA,-0.0274987648920046,NA,NA,-1.13974545420492,-0.208880070298294,3.2269053795864,NA,NA,7,-58.6760395249103,132.026777845001,7.31254303310092,0.000170966524366358
"2572",-2.69544434720456,1.07101081005076,4.31191278887572,NA,-0.812226964844209,NA,NA,NA,NA,NA,-1.02346308338204,NA,-1.99013012927673,NA,6,-59.763064122695,132.029122257366,7.31488744546567,0.000170766233763393
"7624",-3.11604789687964,1.18653047592625,4.15174175874956,1.29904328576526,NA,NA,NA,-0.525100974938325,-2.98068532077531,-1.04583565516221,NA,1.94737719268878,-1.56975736252412,-0.914305542312312,10,-55.3403448630199,132.030382977574,7.31614816567321,0.000170658623462741
"3027",-1.29191164686181,NA,4.23967803640496,NA,NA,0.0596441167581519,NA,-0.90736432127421,-3.76710169026439,-1.98482109850586,1.60875461574026,NA,-1.60201504436347,NA,8,-57.5790119832435,132.030751239214,7.31651642731396,0.00017062720284324
"6807",-2.58281203369189,NA,4.31337244449494,1.24668915658809,NA,-0.0211503386807487,NA,NA,-3.76509532417205,NA,0.976301828063467,NA,-1.64509818555501,-1.17378980939391,8,-57.5826595171165,132.03804630696,7.32381149505989,0.000170005968017523
"6567",-2.4426695465962,NA,4.08756628581777,1.28847391310071,NA,NA,0.562364154891756,NA,-2.86568549385781,-1.00044648661636,NA,NA,-1.468532456444,-0.998427494367183,8,-57.5828788132609,132.038484899249,7.32425008734862,0.000169968690451781
"1496",-3.59324324779218,1.13428727617121,3.82595151712847,0.952541881968049,NA,-0.460273003353397,NA,-0.547254149154808,-3.00244030023546,-1.29287480287829,NA,2.23315387947625,NA,NA,9,-56.4706939183219,132.038948812254,7.32471400035325,0.000169929269680968
"1131",-5.00728776312706,NA,3.41885739432759,NA,-0.447153011399271,NA,0.526199277266373,-0.727374944805577,NA,NA,NA,3.3045058545459,NA,NA,6,-59.7683387962306,132.039671604437,7.32543679253695,0.000169867869002666
"2123",-2.57376501631637,NA,4.42995034872391,NA,-0.58273828618134,NA,NA,-0.913533124300988,NA,NA,NA,NA,-1.930725544298,NA,5,-60.8414259993658,132.039994855874,7.3257600439741,0.000169840416204875
"5152",-5.53966715356725,0.82349010957307,4.13634423509364,0.960032337526953,-0.663134866008157,-0.920697223951374,NA,NA,NA,NA,NA,3.86505916041457,NA,-1.30475152588631,8,-57.5837599777779,132.040247228283,7.32601241638261,0.000169818986039549
"5803",-3.82399854175274,NA,3.48260412217682,NA,-0.614139867295247,NA,0.526131240417879,NA,-3.01880321047696,NA,1.12917378930272,2.54932623694417,NA,-1.19991922073375,8,-57.5843831986247,132.041493669977,7.32725885807628,0.000169713184279616
"6543",-1.77180002980326,NA,3.97762397753434,1.07825943993947,-0.429544102640771,NA,NA,NA,-2.83473082470046,-1.01649400277781,NA,NA,-1.60905792316386,-0.947551485573451,8,-57.5852455513222,132.043218375372,7.32898356347124,0.000169566894743009
"5416",-5.64420191262648,0.810694788582622,3.81443560808821,1.18592042317352,NA,NA,0.252966042172662,NA,NA,-1.17328518404637,NA,3.24035457642622,NA,-1.23333779977246,8,-57.5854844450914,132.04369616291,7.32946135100971,0.000169526391106612
"4135",-4.8343013736622,NA,4.45836314520506,1.25082211434547,NA,NA,0.590534717469091,NA,NA,NA,NA,NA,NA,-1.32266138509407,5,-60.8433932216928,132.043929300529,7.32969448862812,0.000169506630768813
"4340",-2.06682668299538,1.04025472768881,4.17326079168049,NA,NA,-0.268604264933401,0.12751505216801,-0.513384053270192,-3.99385487830309,NA,NA,NA,NA,-1.03616839263186,8,-57.5858748937675,132.044477060262,7.33024224836194,0.000169460212672119
"3479",-3.3006834404173,NA,3.48340770153159,1.01985598968845,NA,-0.149868675768418,NA,NA,-2.25125085489659,-0.868228437696446,NA,2.07827549056184,-1.46240306117389,NA,8,-57.5862310725629,132.045189417853,7.33095460595263,0.000169399865285579
"1576",-5.94778251285877,0.950703605635987,3.46185055220301,0.948130715982686,NA,NA,0.149560845392518,NA,NA,NA,-0.7406776227701,3.38302225632757,NA,NA,7,-58.6860498044146,132.04679840401,7.33256359210947,0.000169263639070342
"4820",-2.02174625006224,1.01671334947055,4.19158776990422,NA,NA,-0.275256343222421,NA,-0.535207574281762,-4.04802973241665,NA,0.109149399652249,NA,NA,-1.04671672484334,8,-57.587191546684,132.047110366095,7.33287555419497,0.000169237239210412
"7371",-2.48345847484996,NA,3.55830132739953,NA,-0.422762086808418,NA,NA,-0.479825492117594,-2.28052807180076,NA,NA,2.14825730294503,-1.4464881047107,-0.885746405492075,8,-57.5872789716927,132.047285216113,7.3330504042122,0.000169222444290049
"3983",-2.87419740707838,NA,3.78520504543312,0.882981618959793,-0.761045023069054,NA,NA,NA,-3.18435043169463,-1.90569033573902,1.77001378096623,2.03165730609931,-1.78975811117642,NA,9,-56.4761750134761,132.049911002562,7.33567619066153,0.000169000419069075
"3247",-3.70586091970525,NA,3.55456129439653,1.00821306970487,-0.589194822157319,NA,0.74541854461295,NA,-2.33012588588052,NA,NA,2.1607989570838,-1.66461148742054,NA,8,-57.5893767798121,132.051480832351,7.33724602045106,0.00016886782016916
"5036",-1.72149467187333,0.97261906404338,3.98948884044526,NA,-0.931221884694311,NA,0.587752083493354,NA,-4.05244037653708,-2.0624811205274,1.04300754760004,NA,NA,-0.998597459692689,9,-56.4790052198736,132.055571415357,7.34133660345648,0.000168522789216203
"5303",-4.45562841288545,NA,3.73396341924532,1.18886050802046,NA,-0.543379250193604,0.554536615827835,NA,-2.27243326296701,NA,NA,2.5647629159657,NA,-1.24152546761803,8,-57.5922369309662,132.05720113466,7.3429663227592,0.000168385522728993
"524",-3.50640100469343,1.04777179622955,3.93517138336921,NA,-0.489633424976351,NA,NA,NA,NA,NA,-1.32073555974851,NA,NA,NA,5,-60.853564950614,132.064272758371,7.35003794647056,0.000167791194536925
"3404",-3.73876854153569,0.969260487615133,3.87189926116773,NA,-0.840213207505661,NA,NA,-0.514440774936822,NA,-1.13338011620246,NA,3.05280219025112,-1.75420061127817,NA,8,-57.5965679639591,132.065863200646,7.35162838874513,0.000167657816471937
"2064",-3.75034934749022,0.746764616413907,4.7350513264252,1.0297897382144,-0.704659219629818,NA,NA,NA,NA,NA,NA,NA,-2.28040190099766,NA,6,-59.7827499176064,132.068493847189,7.35425903528852,0.000167437437211007
"3372",-3.97106196161964,0.955147264205101,3.72690920422913,NA,-0.994928640869533,NA,0.37118242175231,NA,NA,-1.18495180814766,NA,3.0167091118414,-1.7651125230107,NA,8,-57.5980108238834,132.068748920494,7.35451410859372,0.000167416084162423
"4560",-2.0903491745469,1.21678025152777,4.12963270406348,1.030053231139,-0.442980001814323,NA,NA,-0.495898063331407,-3.68158835198029,-1.4825650297116,NA,NA,NA,-0.997354140222824,9,-56.4865215923458,132.070604160301,7.35636934840093,0.000167260857677289
"3812",-3.03394717918724,1.06186426066794,3.86183750602863,NA,NA,NA,-0.119559297365984,-0.553257667083009,-3.21443957574054,NA,0.273788758628231,2.35684823850846,-1.67794797486961,NA,9,-56.4865761737778,132.070713323165,7.35647851126495,0.0001672517285893
"5575",-3.61663664459475,NA,3.59450076507296,1.08600462951391,NA,NA,NA,-0.625068816357941,-2.16357963177746,-0.776907416706224,NA,2.15112767964944,NA,-1.08333714638747,8,-57.6012817374052,132.075290747538,7.36105593563738,0.000166869375235206
"4787",-2.34495108501869,NA,3.96727940417013,NA,NA,-0.352738635670361,0.205807255172317,NA,-3.83835886763341,NA,0.824376765822755,NA,NA,-1.16377089096554,7,-58.7006119323074,132.075922659796,7.36168784789513,0.000166816660161643
"3796",-3.0875035320702,1.0518945515614,3.88375830261054,NA,NA,-0.055620863632994,NA,-0.554306383445104,-3.20269221015596,NA,0.263025663713269,2.37188174213348,-1.64510727336364,NA,9,-56.4897211569452,132.0770032895,7.36276847759973,0.000166726550988401
"5896",-5.51594186600968,0.824731733089961,3.77781832306145,1.1396948756078,NA,NA,NA,NA,NA,-1.18465702607479,0.0273619781619479,3.26351494686898,NA,-1.21990683350807,8,-57.6049804944974,132.082688261722,7.36845344982163,0.000166253305997687
"3175",-5.16249294006273,NA,4.0430718307504,1.22133590603424,NA,NA,0.438855398512704,-0.997294126554062,NA,NA,NA,3.13776629214011,-1.62861183708413,NA,7,-58.705308732247,132.085316259675,7.37108144777434,0.00016603499278687
"5811",-3.87903452541037,NA,3.72711214198325,NA,NA,-0.584605267188008,0.148889594549311,NA,-2.96367830699907,NA,1.06127344558825,2.79063156988395,NA,-1.23563378712818,8,-57.6063520988912,132.08543147051,7.37119665860922,0.000166025428547279
"7267",-4.28949769745585,NA,3.85105685278621,NA,NA,NA,0.279641977853552,-0.749511590430506,NA,NA,NA,3.17000084054641,-1.31780085373477,-1.00063139184845,7,-58.7058751717768,132.086449138734,7.3722143268339,0.000165940970635074
"4372",-3.2056032354019,0.743418816296313,4.49881500823711,NA,NA,-0.404824283810677,NA,NA,NA,-1.82632823141518,NA,NA,NA,-1.13870184939765,6,-59.7918106857174,132.086615383411,7.3723805715104,0.000165927177806837
"327",-3.58825473742618,NA,4.32192034598148,0.935502791868137,NA,NA,NA,-1.06525566238865,NA,-1.53375520389397,NA,NA,NA,NA,5,-60.8649866926822,132.087116242507,7.37288143060684,0.000165885629941286
"1960",-3.89857691545029,0.977983811069784,3.52010498552556,0.914890370790978,NA,NA,0.141028781753882,NA,-3.3564409950053,-1.64242051975831,0.694902156826116,2.08929501852601,NA,NA,9,-56.4953523042906,132.088265584191,7.37403077229067,0.000165790327693001
"5279",-3.79865988712796,NA,3.69662665991179,0.985156377285295,-0.402174038746037,-0.765345371822667,NA,NA,-2.22425519679648,NA,NA,2.5573121877467,NA,-1.20432356603346,8,-57.6082007607857,132.089128794299,7.37489398239825,0.000165718787189431
"4420",-3.09978234705968,0.738825793088234,4.53864418953752,NA,NA,NA,NA,-0.725284407306867,NA,-1.7508035313705,NA,NA,NA,-1.08668293208696,6,-59.7930941044912,132.089182220958,7.37494740905805,0.000165714360347926
"7576",-3.26541547363759,1.18544372175965,4.0332493069064,1.26390901890583,NA,-0.18035072346085,NA,NA,-2.9827382680762,-1.07338081369338,NA,2.01313317572346,-1.49568941149814,-0.940409802376994,10,-55.3705609480039,132.090815147542,7.37658033564114,0.000165579115874407
"3151",-4.67896417135647,NA,3.88886350567594,1.07949784469701,-0.33479216244311,NA,NA,-0.856434445133354,NA,NA,NA,3.12078936555439,-1.70095220110116,NA,7,-58.7080754724017,132.090849739984,7.37661492808377,0.000165576252006141
"3028",-1.34271979839451,1.03043514008525,4.26796849488996,NA,NA,0.117771205472675,NA,-0.563142495409055,-4.05527294664537,-1.76385007875709,0.818198399241097,NA,-1.73196670319487,NA,9,-56.4991198051028,132.095800585815,7.38156577391501,0.000165166887641645
"5671",-6.20507482103156,NA,3.73077251151172,1.24566755227366,NA,NA,0.470595100482075,NA,NA,NA,0.274238710638884,3.49166096702267,NA,-1.35328291883396,7,-58.7108998333105,132.096498461802,7.38226364990138,0.000165109264693334
"75",-3.47801845503164,NA,4.17994154387295,NA,-0.380868360697836,NA,NA,-0.951609252646324,NA,NA,NA,NA,NA,NA,4,-61.9302231793427,132.097132749218,7.38289793731764,0.000165056909631361
"487",-2.70548303246138,NA,3.90615816153264,0.979746731166952,NA,NA,0.608014086323107,-0.769545746371395,-2.98398746184856,-1.23125611183581,NA,NA,NA,NA,7,-58.7124461645081,132.099591124197,7.38535631229647,0.000164854148384324
"5075",-1.57692350846541,NA,4.43423352456416,NA,NA,-0.402282920557797,NA,-0.883266912050646,-3.82189790770314,-2.0842968772834,1.73682873030161,NA,NA,-1.13790937377698,8,-57.6136085489848,132.099944370697,7.38570955879658,0.000164825033880076
"6828",-1.39094729850973,1.1225382872942,4.2133125818209,NA,-0.980302738920603,NA,0.44702259869403,NA,-4.04350391805618,NA,0.224209614003027,NA,-1.90144269003259,-0.848192088784546,9,-56.5015687558141,132.100698487238,7.38646367533764,0.000164762896953218
"6599",-1.89373410340306,NA,4.20234157310853,1.2124219423315,NA,NA,NA,-0.642297839756228,-2.83009616716805,-0.975563729013948,NA,NA,-1.51087087313375,-0.951115934721583,8,-57.6140146073783,132.100756487484,7.38652167558342,0.000164758118878241
"6380",-1.28430151215814,1.17956027822564,4.29237719058441,NA,-0.947896617605887,NA,0.460125057071345,-0.321236139860915,-3.90574453513195,NA,NA,NA,-1.87054905361207,-0.817731365535535,9,-56.50193845151,132.10143787863,7.38720306672931,0.000164701996077471
"7592",-3.33938081164893,1.17884346178667,3.98712231114432,1.29875079815045,NA,NA,0.154612818156277,NA,-3.01369977362008,-1.06043242192666,NA,1.93148361507195,-1.56491433476473,-0.935245184444549,10,-55.3760858132289,132.101864877991,7.38763006609108,0.000164666836007333
"3044",-1.29023294364168,1.03405225916328,4.30474010131847,NA,NA,NA,-0.0786260315311385,-0.545593046596191,-4.05614828541415,-1.77499934169356,0.820342928544525,NA,-1.69580446113449,NA,9,-56.5031070889212,132.103775153452,7.38954034155185,0.000164509631587207
"4283",-1.96815613807536,NA,3.91801072714468,NA,-0.785897931154257,-0.616564144800471,0.721587463704405,NA,-3.19985467537285,NA,NA,NA,NA,-1.07080940194317,7,-58.7146857392073,132.104070273595,7.38983546169496,0.000164485358325125
"4836",-2.14729789671712,1.01836039778617,4.07425189034905,NA,NA,NA,0.136732037886802,-0.570507617796407,-4.04254663690588,NA,0.0969762543027731,NA,NA,-1.03263609607168,8,-57.6161186310058,132.104964534739,7.39072972283853,0.000164411828332785
"3655",-5.11631714229961,NA,4.07699853361025,1.16344126554349,NA,NA,NA,-1.0688378294275,NA,NA,0.331978127242347,3.2919056642999,-1.66940238663733,NA,7,-58.7162049131406,132.107108621462,7.39287380956148,0.000164235666167285
"6332",-1.33405683252127,1.17563183369249,4.24912223012429,NA,-1.01454782563989,-0.176001852638092,0.485411725485479,NA,-3.92264351029815,NA,NA,NA,-1.80902322409941,-0.834075180701268,9,-56.5057981832624,132.109157342135,7.3949225302342,0.000164067515803033
"3316",-2.9758081161747,1.12632970923747,3.81666184846089,NA,NA,-0.0626948568306702,-0.0992465775875276,-0.478045923160292,-3.09708116378193,NA,NA,2.31563316372529,-1.6293803012525,NA,9,-56.5091442274175,132.115849430445,7.40161461854444,0.000163519456078094
"1080",-6.23603857620808,0.74798266770416,3.77554856864387,0.899863856589113,NA,-0.570304699904146,0.0427138779189428,NA,NA,NA,NA,3.8480531512383,NA,NA,7,-58.7212142060858,132.117127207352,7.402892395452,0.000163415018751091
"7219",-4.54132539064552,NA,3.74918474521232,NA,NA,-0.39201340445765,0.244400166684067,NA,NA,NA,NA,3.32140745424744,-1.15566518399742,-1.06936504107997,7,-58.721355361059,132.117409517299,7.40317470539824,0.000163391953536435
"1611",-4.97289561363529,NA,3.43744254817926,NA,-0.334426389131159,NA,NA,-0.837243122998721,NA,NA,0.283022576777753,3.44827739108315,NA,NA,6,-59.8078999603711,132.118793932718,7.40455912081791,0.000163278891502193
"579",-3.47371892506969,NA,4.08697358740748,NA,NA,NA,NA,-0.904867540657254,NA,NA,-0.390098923703102,NA,NA,NA,4,-61.9411987640261,132.119083918585,7.40484910668437,0.000163255218932999
"3152",-4.97042865643973,0.894667335416173,4.21236226756453,1.06591835015016,-0.603708771144489,NA,NA,-0.814151779951135,NA,NA,NA,3.37688565207411,-1.93335513093998,NA,8,-57.6233925291088,132.119512330945,7.40527751904443,0.000163220252401338
"8083",-2.78382715178911,NA,3.98863542269789,NA,NA,-0.334584942839159,NA,NA,-3.12570753985339,-1.69640099958213,1.7246702326364,2.25607903089154,-1.2646736537295,-1.10718696525941,9,-56.5118741612853,132.12130929818,7.40707448628007,0.000163073667540369
"1464",-3.78873565804266,1.13378283382457,3.65623973975602,0.929685002773323,NA,-0.483153943796548,0.113964360757529,NA,-3.03795670079522,-1.31304249976394,NA,2.22334916271943,NA,NA,9,-56.5144194617466,132.126399899103,7.41216508720251,0.000162659123852089
"5068",-1.36868785205432,0.975552570440755,4.14775306300641,NA,-0.727025140127636,NA,NA,-0.586692876614653,-4.07693441350848,-2.02669896294023,1.10252924486668,NA,NA,-0.990617221787174,9,-56.5146565737552,132.12687412312,7.41263931121969,0.000162620559992675
"1921",-2.11699313551056,NA,NA,NA,NA,NA,NA,NA,-2.89350361634046,-1.48536910295072,0.953901905147559,3.33250845111159,NA,NA,5,-60.8857222231703,132.128587303484,7.41435249158317,0.000162481320461757
"4788",-2.21340601655688,1.03349786527003,3.99437756547853,NA,NA,-0.292989595471072,0.115360723530244,NA,-4.04893075142734,NA,0.0300115510908178,NA,NA,-1.03951491789564,8,-57.6296062032432,132.131939679214,7.41770486731326,0.000162209199370851
"1971",-3.43316426771723,NA,3.55390361900073,NA,NA,-0.491066361372192,0.188951313182172,NA,-3.09425630956529,-1.80662676425319,1.47255873722119,2.33323081147172,NA,NA,8,-57.6296872452719,132.132101763271,7.41786695137063,0.000162196054140928
"4119",-4.35426807013249,NA,4.51879593449803,1.14162594221119,NA,-0.363165153839107,NA,NA,NA,NA,NA,NA,NA,-1.32074423123378,5,-60.8879926961848,132.133128249512,7.4188934376121,0.000162112829490996
"5335",-3.91464871370845,NA,3.83118767351107,1.10581296483753,NA,-0.57272998560737,NA,-0.579871745148586,-2.23493855726728,NA,NA,2.54328235554767,NA,-1.19477009531853,8,-57.6303688893598,132.133465051447,7.41923023954644,0.00016208553183226
"5859",-3.7163681623716,NA,3.76916945102778,NA,NA,NA,0.191226119030494,-0.907701521595101,-3.01332033531779,NA,1.15809017666711,2.6542286949627,NA,-1.18413151323855,8,-57.6314245872853,132.135576447298,7.42134163539743,0.000161914508762786
"3600",-4.95819615217672,1.03913409908441,3.86517490745987,1.03468803988776,-0.619994451273966,NA,NA,NA,NA,NA,-0.495079028143148,3.22215319623578,-1.89920179244774,NA,8,-57.6315776707297,132.135882614187,7.42164780228626,0.000161889724229182
"2120",-3.92677192835061,0.680715307156906,5.21677925267546,1.27530754407488,NA,NA,NA,-1.16047497490028,NA,NA,NA,NA,-2.13643899245889,NA,6,-59.8166266117716,132.136247235519,7.42201242361892,0.000161860212695901
"6411",-2.17563524336458,NA,4.17860184009261,NA,-0.67540075789288,NA,NA,NA,NA,-1.374374038044,NA,NA,-1.60683421073516,-0.988218266147045,6,-59.8173126643542,132.137619340684,7.42338452878408,0.000161749206161478
"3852",-3.8913415574392,0.966850913088881,3.70236909441925,NA,-0.885592611170961,NA,NA,NA,NA,-1.19014899121292,0.0387187284783786,3.06440776287724,-1.76651841025345,NA,8,-57.6334126394471,132.139552551622,7.42531773972115,0.000161592934033186
"1128",-6.03951109325718,0.738918584617898,3.87267392804056,0.972273673021183,NA,NA,0.119385071896041,-0.974234601708198,NA,NA,NA,3.63908132683084,NA,NA,7,-58.7325011611201,132.139701117421,7.42546630552056,0.000161580930887294
"4116",-3.92546526261877,0.571856348653137,4.51700241752073,NA,NA,-0.339433176539365,NA,NA,NA,NA,NA,NA,NA,-1.15664701033705,5,-60.8918161492628,132.140775155669,7.42654034376815,0.000161494182132321
"43",-4.03098486522917,NA,3.9438924579363,NA,-0.626784243798622,NA,0.668274464421127,NA,NA,NA,NA,NA,NA,NA,4,-61.9526076113367,132.141901613206,7.42766680130563,0.000161403249573281
"27",-3.53852505316446,NA,4.08299752719184,NA,-0.612826960126995,-0.527100583850367,NA,NA,NA,NA,NA,NA,NA,NA,4,-61.9542926010274,132.145271592587,7.43103678068695,0.00016113151576034
"7715",-4.7661521311807,NA,3.71051537484044,NA,NA,NA,0.178309917457667,NA,NA,NA,0.342539425208843,3.33910493237341,-1.32811345036248,-1.0828000507455,7,-58.736586291205,132.147871377591,7.43363656569036,0.000160922198185861
