"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"511",0.820532276090941,NA,0.136845982236316,0.694616963343171,-0.985650713386565,-1.55090579640238,0.351625798038567,3.29996443788964,-5.10794401859765,-0.227369464710101,NA,NA,NA,9,-97.4230286524413,213.93039465428,26.4414190355696,2.96248339254257e-08
"2527",0.959294085231077,NA,0.172794202444521,0.726785707711029,-0.97341272878743,-1.52153843100611,NA,3.26495933072011,-4.91846906103695,-0.091760445205427,NA,NA,-0.181214568992027,9,-97.4260112059697,213.936359761337,26.4473841426264,2.95366079072854e-08
"1533",0.870359458044306,NA,NA,0.674047394285244,-0.986502450438297,-1.54677797856497,0.42508344061729,3.29927310960558,-5.03697158902645,-0.15760584370683,NA,-0.226076811335374,NA,9,-97.4315580779793,213.947453505356,26.4584778866455,2.93732256727084e-08
"915",2.63691507039156,NA,0.189407807158808,NA,NA,-2.12373614561157,NA,NA,-4.09131368408954,0.688606059962541,-1.22049413347903,NA,NA,6,-100.726759137972,213.950559696062,26.4615840773518,2.93276416597318e-08
"2797",-0.447941815896349,NA,NA,0.925331076804976,-1.17908519017452,NA,0.731098684254459,4.21590573013332,-4.44222950597186,NA,-1.23557750562238,NA,-0.0790210377262605,8,-98.545003563391,213.952282575884,26.4633069571731,2.93023885373062e-08
"1503",1.00294218925816,NA,0.165901959928803,0.742498080145396,-0.987707904410622,-1.52560545648685,NA,3.25942167981388,-4.93296647960449,-0.0754608732639298,NA,-0.22066824351171,NA,9,-97.4365682768072,213.957473903012,26.4684982843014,2.92264280216576e-08
"4055",0.125602215805489,NA,0.48507865255283,0.954367918806668,NA,-1.63375628949166,NA,3.5156119420556,-4.14930071284049,1.14074540473493,-2.01634057968221,0.0484842099680665,-0.0403927461102744,10,-96.3154154022353,213.964164137804,26.4751885190934,2.9128825525775e-08
"1773",-0.487286007195415,NA,NA,0.936078151556866,-1.16549600164122,NA,0.726269102992597,4.20063955648585,-4.44713024799599,NA,-1.24961294732613,0.024132305931361,NA,8,-98.5521077125082,213.966490874118,26.4775152554076,2.90949576819109e-08
"4033",-0.474902254645814,NA,NA,NA,NA,NA,NA,4.07982134077824,-3.91292677235285,1.00733981773953,-1.69469709232194,0.101561326491289,-0.0570715868479085,7,-99.6614350932788,213.989536853224,26.5005612345137,2.87616209944215e-08
"2759",-0.478850569412492,NA,0.372579595324254,0.754900350360056,NA,NA,NA,4.07804460431514,-4.19754512004898,NA,-1.56322058042778,NA,0.05093261913164,7,-99.6624367695216,213.99154020571,26.5025645869992,2.87328255862142e-08
"3549",0.986902808948839,NA,NA,0.713169131696034,-0.95027643876856,-1.50494706194042,NA,3.23201162934353,-4.78469138215254,0.011278264099087,NA,-0.190147286258543,-0.151312151481684,9,-97.4703978480782,214.025133045554,26.5361574268434,2.82542474332399e-08
"3807",0.753188000709897,NA,0.495754707071716,0.937410761051639,-0.809850559653358,-1.49396521600247,NA,3.5366375490625,-4.37594514339764,NA,-1.26899252983052,0.0102766663852958,-0.0717087212943924,10,-96.3557846939032,214.04490272114,26.5559271024291,2.7976334604919e-08
"945",2.52322017051393,NA,NA,NA,NA,-2.12577441977443,0.266204673606472,NA,-4.14451183102188,0.615019181885127,-1.13357041145817,NA,NA,6,-100.776442459634,214.049926339385,26.5609507206748,2.79061515725243e-08
"667",2.99515462868661,NA,0.194637292053375,NA,-0.448856612608014,-2.04850447846888,NA,NA,-4.22854928419934,NA,-0.798516678758402,NA,NA,6,-100.778552406945,214.054146234008,26.5651706152976,2.78473331367641e-08
"697",2.79854451418052,NA,NA,NA,-0.434312117331883,-2.06842045724804,0.447442842580888,NA,-4.33817967665529,NA,-0.802952561163908,NA,NA,6,-100.780577719923,214.058196859964,26.5692212412537,2.77909906464059e-08
"1003",-0.204136707391224,NA,0.335593927332082,NA,-0.940499442957322,NA,0.485027069963192,4.37582921366522,-4.3017480261593,0.640115970375024,-1.69734957853557,NA,NA,8,-98.6031974570071,214.068670363116,26.5796947444053,2.7645836532084e-08
"3835",0.76592434344795,NA,0.388616087719223,NA,-0.720573151271466,-1.62045429238935,1.02943995151832,3.78455182916363,-4.70059422317529,NA,-1.46016407649842,-0.00246312712096803,-0.127717538468445,10,-96.3680460270005,214.069425387334,26.5804497686238,2.76354018637535e-08
"1937",2.53130907050011,NA,NA,NA,NA,-2.09022701156859,NA,NA,-4.03553744238026,0.648349136073093,-1.07685693695412,0.118835789903015,NA,6,-100.79360234097,214.084246102059,26.5952704833487,2.74313705661725e-08
"3837",0.349718647425744,NA,NA,0.767937290245277,-0.782055226216403,-1.54987305256865,1.09276188684494,3.60954208742546,-4.63017061975048,NA,-1.2505674577033,-0.0353260294615055,-0.093031087855454,10,-96.3805647009637,214.094462735261,26.6054871165501,2.72915997412843e-08
"2961",2.59038025663735,NA,NA,NA,NA,-2.09658971733928,NA,NA,-4.03413953135672,0.669563387219533,-1.07272919919406,NA,-0.0117046886276135,6,-100.802479296672,214.102000013463,26.6130243947525,2.71889411145238e-08
"1765",-0.805261442307263,NA,NA,0.646137463434993,NA,NA,0.607793478862004,4.05988053631877,-4.31868176700701,NA,-1.49636738221084,0.237108982064542,NA,7,-99.7656115039952,214.197889674657,26.7089140559464,2.59161281489935e-08
"1689",2.8629851837096,NA,NA,NA,-0.406990686754202,-2.01761763346286,NA,NA,-4.16210275921327,NA,-0.678301638397332,0.112599517738957,NA,6,-100.850473960096,214.19798934031,26.709013721599,2.591483670726e-08
"3019",0.00493911295134978,NA,0.365890467707261,NA,-0.91513296904679,NA,NA,4.28644733279344,-4.08786147528799,0.759923859473587,-1.60201965000012,NA,-0.118832762405554,8,-98.6682822307858,214.198839910673,26.7098642919628,2.59038178544597e-08
"2713",2.93985145452669,NA,NA,NA,-0.428950734647532,-2.02168935715821,NA,NA,-4.16448984623796,NA,-0.657780015619003,NA,-0.0302583877682457,6,-100.857278456069,214.211598332257,26.7226227135461,2.57390978903413e-08
"4061",0.384283816946186,NA,NA,0.962926573291235,-0.62303973616585,-1.45777765849439,NA,3.42422450585022,-4.06223815199433,0.922934978109745,-1.38820356175386,-0.118308343550844,-0.0689849064366894,10,-96.447522623726,214.228378580785,26.7394029620747,2.55240470736531e-08
"3452",-2.31351813310577,6.39750527352753,-0.14207344707594,NA,-0.651495171850044,-0.623529503150634,-0.84882892752933,-0.52205687496185,NA,0.383375640599874,NA,0.522200662572415,-0.621308258243589,10,-96.4483376263068,214.230008585947,26.7410329672363,2.55032533840228e-08
"1995",-0.0190801009824897,NA,0.366574847787671,NA,-0.903565846715046,NA,NA,4.27416705395426,-4.0996722980924,0.758468645072468,-1.61673517923617,-0.0247258698782006,NA,8,-98.6848995303034,214.232074509709,26.7430988909979,2.54769230968728e-08
"1763",-0.480033915341413,NA,0.308672213357998,NA,NA,NA,0.548364911271186,4.23577666879416,-4.36829593766313,NA,-1.6525290382212,0.253399340925013,NA,7,-99.7836557046425,214.233978075952,26.745002457241,2.54526861274798e-08
"2555",1.15644994032318,NA,0.11593404420487,NA,-0.927152271895325,-1.58848460439798,0.486736034204897,3.39959624886876,-5.06551396041276,-0.27992089413444,NA,NA,-0.215991469389752,9,-97.5837779813805,214.251893312159,26.762917693448,2.52257087912879e-08
"4059",0.910388165111859,NA,0.454180134269679,NA,-0.560546714143724,-1.54391944780563,NA,3.62929613618731,-4.16807896993505,0.792789367502135,-1.58871253158374,-0.0703035028505129,-0.115198311808438,10,-96.4685963467395,214.270526026812,26.7815504081017,2.49917884092129e-08
"2789",-0.702030195606749,NA,NA,0.645110960800666,NA,NA,0.600068130948959,4.07474085800668,-4.32164352258735,NA,-1.4756949325696,NA,0.0324235752622196,7,-99.8027506644819,214.272167995631,26.7831923769199,2.4971278960694e-08
"3577",1.17865273606883,NA,NA,NA,-0.926665147222968,-1.58361049552361,0.543582281761038,3.38994167907396,-5.00709208348904,-0.22382298031882,NA,-0.174436396886969,-0.191724486226215,9,-97.5946069417966,214.273551232991,26.7845756142802,2.49540143286568e-08
"3323",1.20720239606822,NA,0.0968035474396788,NA,-0.917984021965126,-1.58653149964405,0.362447746313129,3.37955588266867,-5.01437159453932,NA,NA,-0.205613117838512,-0.19976775240091,9,-97.6013649407339,214.287067230865,26.7980916121549,2.47859436766415e-08
"2205",2.54130633557225,NA,NA,0.844641153310001,-0.684536673268584,-1.99400185865871,NA,NA,-4.68501390182349,NA,NA,NA,-0.066154181745788,6,-100.899956396693,214.296954213505,26.8079785947946,2.46637169415388e-08
"189",2.53553582003969,NA,NA,0.85877753584393,-0.672900640189688,-1.98091621818672,-0.0942579487956241,NA,-4.6404374183086,NA,NA,NA,NA,6,-100.901274681718,214.299590783555,26.810615164844,2.46312245546613e-08
"159",2.51638605396861,NA,0.0223794302372867,0.854076564335381,-0.685842006345308,-1.99542385503654,NA,NA,-4.71204265007148,NA,NA,NA,NA,6,-100.904257274352,214.305555968822,26.8165803501116,2.45578690948498e-08
"1531",1.20490630281058,NA,0.110659427817866,NA,-0.935609668141486,-1.59367839397906,0.469203837782118,3.38456914046397,-5.07621034546699,-0.262185346235998,NA,-0.219712855053967,NA,9,-97.6111363841468,214.306610117691,26.8176344989806,2.45449286804648e-08
"1181",2.51420978991756,NA,NA,0.850461119796396,-0.680315461110092,-1.99223866200742,NA,NA,-4.69411348059652,NA,NA,-0.00566560893966713,NA,6,-100.905510747142,214.308062914402,26.8190872956915,2.45271057586908e-08
"413",2.50954053546602,NA,NA,0.850833758362768,-0.679471762432227,-1.99216609253836,NA,NA,-4.69510710249815,0.00343109773867733,NA,NA,NA,6,-100.905523319803,214.308088059724,26.8191124410138,2.45267973896397e-08
"691",2.71841308271897,NA,0.147162918399148,NA,NA,-2.16623744092964,0.37216611612116,NA,-4.33022190408688,NA,-0.986859633597591,NA,NA,6,-100.909745356346,214.316532132811,26.8275565141003,2.4423462649795e-08
"2787",-0.362955358005132,NA,0.300219815366486,NA,NA,NA,0.544826755443553,4.25424388689216,-4.36735261176484,NA,-1.62155577596806,NA,-0.00309873932849335,7,-99.8271235791412,214.320913824949,26.8319382062385,2.43700131738214e-08
"1713",2.54841856781009,NA,NA,NA,NA,-2.14086120204987,0.430681592589834,NA,-4.29970615728189,NA,-0.922430354599996,0.211793776805454,NA,6,-100.925372861157,214.347787142433,26.8588115237223,2.40447517304247e-08
"1683",2.71855885724302,NA,0.183420586393908,NA,NA,-2.11931272638605,NA,NA,-4.19328149224053,NA,-0.919423086024872,0.235208659701423,NA,6,-100.926914850256,214.350871120631,26.8618955019201,2.40077035566509e-08
"3789",-0.153931121212342,NA,NA,0.95463471703235,-1.1431659323466,NA,NA,4.01658570049116,-4.15360635807323,NA,-0.996563297763963,0.0366051991373854,-0.068824477830886,8,-98.7479966179719,214.358268685046,26.869293066335,2.39190683121779e-08
"4083",0.381952783345654,NA,0.392966440297128,NA,NA,-1.71923557550401,0.768834463177896,3.68190241305175,-4.42561626309143,0.804006455788538,-1.94332012736522,0.0576177083348057,-0.0943704553392765,10,-96.5220111397609,214.377355612855,26.8883799941446,2.36918833371962e-08
"2795",-0.00912716110823996,NA,0.313212055839594,NA,-1.07515919578377,NA,0.673117264977025,4.39120667921371,-4.46008062154465,NA,-1.38752888386226,NA,-0.120933828233528,8,-98.7576302789143,214.37753600693,26.8885603882198,2.36897464958736e-08
"4089",0.56188022062843,NA,NA,NA,-0.601271045908681,-1.58410703439196,0.993743071586765,3.66699824761997,-4.45442971607413,0.549676222571425,-1.44666804177368,-0.0918464985009237,-0.129359241814578,10,-96.5232002490569,214.379733831447,26.8907582127366,2.36637278417789e-08
"3547",1.3684190829612,NA,0.155910026967161,NA,-0.900377169624893,-1.55358803026914,NA,3.3254698894763,-4.82071912744235,-0.0980736451115212,NA,-0.173501859139529,-0.183342260393101,9,-97.6497444701299,214.383826289657,26.8948506709469,2.36153559400077e-08
"2737",2.65862613119196,NA,NA,NA,NA,-2.15049272985129,0.42347882613819,NA,-4.30237943010711,NA,-0.897701763475547,NA,0.00209849820815256,6,-100.95487083596,214.406783092038,26.9178074733275,2.33458391801702e-08
"4085",-0.0594674642535312,NA,NA,0.779550912914369,NA,-1.67787214691531,0.804152130276991,3.48851782079873,-4.33256044203605,0.911493010108935,-1.7855409109114,0.0111735448103164,-0.054138720158945,10,-96.5379966303332,214.409326594,26.9203509752891,2.33161679574978e-08
"1771",-0.0662994355017696,NA,0.316008848403339,NA,-1.05114271856066,NA,0.666305017909433,4.37016033691416,-4.4685558347808,NA,-1.41106518124119,0.0440520041503431,NA,8,-98.773940058417,214.410155565936,26.9211799472252,2.33065057356167e-08
"2707",2.83303298512379,NA,0.171217811440053,NA,NA,-2.12865969958301,NA,NA,-4.19629865316385,NA,-0.886060393840179,NA,0.0074728944896448,6,-100.96273301023,214.422507440579,26.9335318218682,2.31630097841158e-08
"3049",-0.215757135173788,NA,NA,NA,-0.961352476063329,NA,0.611387012391602,4.28700772953033,-4.25234624365381,0.595559864525628,-1.43986763500627,NA,-0.134460776773507,8,-98.7987952239325,214.459865896967,26.9708902782561,2.27343585393547e-08
"3779",-0.219499862314901,NA,0.34138713840544,NA,NA,NA,NA,4.11102258726729,-4.15334252610243,NA,-1.48353505179488,0.261073282939938,-0.037980309373756,7,-99.8977886542271,214.462243975121,26.9732683564102,2.27073425633687e-08
"2537",0.354415021573657,NA,NA,NA,-1.27991705782619,NA,0.168028287311053,4.00431965210909,-4.80357615545487,-0.17938780889257,NA,NA,-0.20991556872405,7,-99.9023380933382,214.471342853343,26.9823672346324,2.26042715264794e-08
"2507",0.419184062386589,NA,0.0607468048415858,NA,-1.26955665615926,NA,NA,3.98431186105284,-4.75382517932211,-0.144781939604768,NA,NA,-0.207449180584463,7,-99.904727251627,214.476121169921,26.9871455512101,2.25503308059171e-08
"3529",0.433993292500249,NA,NA,NA,-1.26402139311412,NA,NA,3.97125320146568,-4.70921128533923,-0.106214931869343,NA,-0.0729238347801327,-0.195433632419544,7,-99.9101165256477,214.486899717962,26.9979240992514,2.24291277854463e-08
"3781",-0.534789052573158,NA,NA,0.673675091233046,NA,NA,NA,3.90020941597037,-4.07588109537325,NA,-1.28854798544181,0.227673764794763,0.00636414223900159,7,-99.9102826299979,214.487231926663,26.9982563079519,2.24254025191487e-08
"3729",2.68464672246907,NA,NA,NA,NA,-2.094292887543,NA,NA,-4.13302899366638,NA,-0.782526839653327,0.210086950121776,-0.0227174815605532,6,-100.997316883826,214.49167518777,27.0026995690591,2.23756368606584e-08
"3275",0.412720815707022,NA,0.0429620822678254,NA,-1.26898829808927,NA,NA,3.98541789984876,-4.76524463437653,NA,NA,-0.0914087999351968,-0.20304799216526,7,-99.9130858063174,214.492838279301,27.0038626605908,2.23626281867203e-08
"3305",0.376798822891254,NA,NA,NA,-1.27027698323381,NA,0.0779913707139415,3.98990626440107,-4.77945639700503,NA,NA,-0.0930707962605089,-0.204135228430716,7,-99.9147342888225,214.496135244312,27.007159625601,2.23257941538571e-08
"2283",0.349827317227375,NA,0.0358392662620269,NA,-1.26298355621741,NA,0.0488328263797767,3.98606878181186,-4.79395751119565,NA,NA,NA,-0.218646046438228,7,-99.9172758602764,214.50121838722,27.0122427685089,2.22691235993855e-08
"2025",-0.234315796727269,NA,NA,NA,-0.948179967612227,NA,0.603537232018624,4.27032588872998,-4.26269965774662,0.596731333003187,-1.45303609252253,-0.0387172941356992,NA,8,-98.8196411421357,214.501557733373,27.0125821146626,2.22653454492001e-08
"3831",0.203141936778798,NA,0.399351125693839,0.68348904343892,NA,-1.73758481640404,0.923682959847785,3.5698008402347,-4.65033819582447,NA,-1.67744381247702,0.180665383033587,-0.0503070910004455,10,-96.5864922630882,214.50631785951,27.0173422407991,2.22124155360471e-08
"1513",0.36044202457901,NA,NA,NA,-1.27172749384249,NA,0.14657081123902,3.97716009175584,-4.81706621641596,-0.177587120218121,NA,-0.121904098084041,NA,7,-99.9467557067674,214.560178080201,27.0712024614908,2.1622215479776e-08
"1483",0.418231030287639,NA,0.0556354915548516,NA,-1.26376322339155,NA,NA,3.96130455395231,-4.77497174250951,-0.148289393817147,NA,-0.122580328981473,NA,7,-99.9478992519861,214.562465170639,27.0734895519283,2.15975036308966e-08
"491",0.323141969063014,NA,0.0452007556187259,NA,-1.26386307076865,NA,0.124785044088147,3.97289449295195,-4.84079806677219,-0.210527495381059,NA,NA,NA,7,-99.9516357701158,214.569938206898,27.0809625881877,2.15169547469218e-08
"1259",0.365820399042581,NA,0.0327111893482138,NA,-1.25788708536591,NA,0.0312516719025441,3.96054653569152,-4.80606251799464,NA,NA,-0.149554721156179,NA,7,-99.9614393853865,214.58954543744,27.100569818729,2.13070414366979e-08
"3809",-0.506989790944284,NA,NA,NA,NA,NA,0.644708688053452,4.12702492006623,-4.30896165646754,NA,-1.44477528515932,0.237688638321289,-0.0470313290327991,7,-99.9724066882464,214.611480043159,27.1225044244488,2.10746374123649e-08
"3787",0.255091683817543,NA,0.357102120679269,NA,-1.034337549943,NA,NA,4.22359169443845,-4.20073236916348,NA,-1.20449227342944,0.0757794277158523,-0.119579780141711,8,-98.9247125494369,214.711700547976,27.222724929265,2.00446051295086e-08
"4041",0.00880410927204283,NA,NA,NA,-0.910045153259779,NA,NA,4.14048829349703,-3.98634789782439,0.741099941222894,-1.31012679247233,-0.0233148413593021,-0.123624453034604,8,-98.9325341349595,214.727343719021,27.2383681003102,1.98884360771852e-08
"3817",-0.0904166098897153,NA,NA,NA,-1.06231274154257,NA,0.773802383519085,4.28586155645491,-4.40716970758388,NA,-1.18948256388376,0.0547215821425213,-0.135969613545708,8,-98.9462069280652,214.754689305232,27.2657136865216,1.96183561862415e-08
"1991",-1.01778552515957,NA,0.415572737804056,0.969578833680936,NA,NA,NA,4.20688813786452,-4.04864409584888,1.21004691210133,-2.21887484066096,0.130103565995805,NA,8,-98.9582432155566,214.778761880215,27.2897862615044,1.93836394040651e-08
"999",-1.01986931839368,NA,0.399957206551644,0.951618338266709,NA,NA,0.160741876712849,4.25149469547269,-4.10930151830642,1.1947292277804,-2.2414524651085,NA,NA,8,-98.960276176779,214.78282780266,27.2938521839492,1.93442732453027e-08
"3015",-0.971670490964243,NA,0.411318716705244,0.970960717033066,NA,NA,NA,4.21658960139514,-4.04906669830558,1.23041141766759,-2.21550872777018,NA,0.0212804410502366,8,-98.9687747276601,214.799824904422,27.3108492857114,1.91805715537302e-08
"3456",-3.15152006951287,6.84116332636165,-0.0638505680760344,1.3558432101902,-0.791228372545327,-0.517082992816055,-0.976731251833664,-0.767688274445427,NA,0.509786473523209,NA,0.532551385398878,-0.577206320553492,11,-95.6196633288452,214.849082755251,27.3601071365408,1.87139445356689e-08
"2457",2.96177699287965,NA,NA,NA,-0.581819794515596,-2.03475489240499,NA,NA,-4.58218951069857,-0.0304774129964544,NA,NA,-0.0931834196999654,6,-101.234742783572,214.966526987262,27.4775513685512,1.76466652359656e-08
"2233",2.9549414001856,NA,NA,NA,-0.579016094002622,-2.03406141247491,-0.0129849707480227,NA,-4.57931808318581,NA,NA,NA,-0.0945509160207931,6,-101.235305559913,214.967652539945,27.4786769212345,1.76367369042391e-08
"3225",2.9480228066438,NA,NA,NA,-0.579435664033818,-2.03539797431344,NA,NA,-4.58708799024004,NA,NA,0.00633554885918757,-0.0960551913441867,6,-101.23536184961,214.967765119338,27.4787895006269,1.76357441656173e-08
