"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"10840",-5.64728504614823,-0.345723987063293,2.99982486836857,2.55484853498449,NA,1.21524958821973,NA,-0.121133111691495,NA,NA,1.13634752462703,NA,4.22471097870368,NA,-1.93866772439593,9,-84.9368483987493,188.971257773108,12.7212688916291,2.57794552540988e-05
"11722",-1.24854701695427,-0.0479002183048396,NA,NA,-2.55628502772766,NA,NA,0.0741451046142113,3.05887775985252,-2.96525107896608,NA,-0.541488494479488,3.94749790450554,NA,-1.46926491843288,9,-84.9369534703233,188.971467916256,12.7214790347771,2.57767467084558e-05
"11214",-2.35060498483554,-0.219769424734585,NA,1.480791710876,-2.38975362248317,NA,NA,-0.0302165229344587,2.84983138073606,-2.79312093239802,0.802629455657741,NA,4.36072181640842,NA,-1.74626398302471,10,-83.8111884413937,188.972070134321,12.7220812528419,2.57689862656249e-05
"12600",-3.21582205342297,-0.202806895720635,3.70344664667141,2.19487099341686,NA,1.45720950063784,1.12426778512584,NA,NA,-3.98952386804056,NA,NA,NA,0.776772773733165,-1.78057510218734,9,-84.9375644491925,188.972689873995,12.7227009925155,2.5761002471088e-05
"11479",-5.23978381389454,NA,2.97953066957798,2.36820758791763,NA,1.24212231713237,NA,0.00131311715631173,0.473783682731643,NA,NA,-1.15181186465533,3.81836962817004,NA,-1.78927988693622,9,-84.9396468226959,188.976854621002,12.7268657395222,2.57074142568263e-05
"10908",-3.36771602709728,-0.285016482947039,2.46967152270404,NA,-2.25637265030595,0.413548166550256,NA,NA,1.08341385495781,NA,0.589878316717799,NA,4.33718016168649,NA,-1.75502855834837,9,-84.9411624630677,188.979885901745,12.7298970202659,2.56684805741065e-05
"14701",-1.61823276847754,NA,NA,1.15126525502003,-2.47660146278053,NA,1.19318061080886,-0.097753280245203,NA,-2.7128997949201,NA,NA,4.62844034770181,1.70263911655812,-1.72560582839106,9,-84.941786556881,188.981134089372,12.7311452078923,2.56524660319934e-05
"6487",-4.33466740411998,NA,2.63823291183576,1.80033380081025,NA,1.34216558727823,NA,0.00615827112573085,NA,-3.01371953126641,NA,NA,3.17453317653484,0.528311252238098,NA,8,-86.0547220703191,188.982171413365,12.7321825318861,2.56391645225286e-05
"3275",-3.27132765311155,NA,2.269377231061,NA,-2.14791950507755,NA,NA,0.0384543342777275,1.47232637485666,NA,NA,-1.10054780493025,4.04954550446257,NA,NA,7,-87.153760530345,188.982219855871,12.7322309743914,2.56385435173668e-05
"10538",-0.0832407639401735,-0.172454319860746,NA,NA,-2.66927202916799,NA,1.0032308999515,NA,NA,-2.98630584943503,NA,NA,4.20790187827119,NA,-1.32869871439994,7,-87.1539344383096,188.9825676718,12.7325787903205,2.5634085158133e-05
"14424",-5.74768290198251,-0.335905783414141,3.05662662317541,2.35054690479213,NA,1.04904261277562,NA,-0.0735338490284528,NA,NA,NA,NA,4.24985836339153,1.15861766928,-2.07046539309649,9,-84.9429733053173,188.983507586244,12.7335187047651,2.56220410650027e-05
"11587",-2.27071545061933,NA,3.25969570543154,NA,NA,NA,NA,0.0989369723065735,NA,-2.76264842167057,NA,-0.783233096291624,3.10405094621011,NA,-1.45728277551814,7,-87.1565285871654,188.987755969511,12.7377670880321,2.55676727045904e-05
"2620",-4.4995987225407,-0.351415665398426,3.32985339416588,NA,-2.81208731956282,0.576754250760597,2.44821653825094,NA,NA,NA,0.284010151171219,NA,4.10711295906666,NA,NA,8,-86.0575821537757,188.987891580279,12.7379026987993,2.55659391375076e-05
"7500",-2.17713101059654,0.0213437077334335,2.93457437156904,NA,-2.09519265530168,NA,NA,0.11076059998048,NA,-3.06902146059325,NA,-0.610420229081114,3.3682228775415,0.881991204974622,NA,9,-84.9460680699301,188.98969711547,12.7397082339907,2.55428694509508e-05
"3596",-3.07594563320937,0.0808896641490035,2.69538639468687,NA,-1.91356767524573,NA,NA,NA,NA,NA,1.09316479507039,-1.37792551663725,4.15620972601255,NA,NA,7,-87.1585534778262,188.991805750833,12.7418168693538,2.55159533436076e-05
"4443",-0.351624731288612,NA,3.10744287992705,NA,-2.01186015775023,0.883721047534609,NA,0.0446462878343506,NA,-4.1870501931246,NA,NA,NA,0.199598386373701,NA,7,-87.158780521058,188.992259837297,12.7422709558174,2.55101607767051e-05
"14588",-4.59150316774961,-0.267432663429367,2.94581593925137,NA,-3.06800956863759,0.149176143532712,2.57687958686245,-0.0647423250005291,1.43507698411193,NA,NA,NA,4.27076377168745,1.37810395801351,-1.76675222052619,11,-82.6813424199166,188.992314469463,12.7423255879835,2.55094639485518e-05
"14188",-1.15253811392853,-0.0201153688161106,4.36562298392961,NA,-3.02025567515832,NA,2.93574278021933,0.022037605936607,NA,-4.13504744585872,0.247542410735088,-0.433711334794768,NA,1.10278578481444,-1.51814513492228,11,-82.6813542338201,188.99233809727,12.7423492157904,2.5509162583988e-05
"12335",-3.66372802802468,NA,5.14905890748993,1.71279774381689,-2.87626900295931,NA,2.29663376295177,NA,NA,NA,NA,NA,NA,0.629524859169362,-1.91944603536301,7,-87.1597182550327,188.994135305246,12.7441464237668,2.54862502448553e-05
"15565",-3.89254282012608,NA,NA,1.33783015028317,-2.1656669486585,NA,NA,-0.0480375431052782,2.83075444084649,NA,NA,-0.976012439857088,5.14568420570869,1.47319837681434,-1.84389350944472,9,-84.9484612586087,188.994483492827,12.7444946113477,2.54818136331504e-05
"859",-0.240030366470004,NA,3.13386471190302,NA,-2.04981689726961,0.92396594794916,NA,0.0593584789179014,NA,-4.20112499084294,-0.181462734633213,NA,NA,NA,NA,7,-87.1598968699356,188.994492535052,12.7445036535726,2.54816984272664e-05
"3257",-3.93693533863928,NA,NA,NA,-2.64683120575501,0.959565423396894,1.83855053265772,NA,2.98207011963482,NA,NA,-1.39476873123699,4.54726445322063,NA,NA,7,-87.1600115415869,188.994721878355,12.7447329968752,2.54787765663603e-05
"9031",-1.86101415800646,NA,4.038879218201,2.16009096292829,NA,NA,NA,-0.0593974604138015,NA,-3.69047252468025,0.603814032010358,NA,NA,NA,-1.82788333716961,7,-87.1603138242443,188.995326443669,12.7453375621899,2.54710759380158e-05
"15768",-4.38925319643117,-0.0390331863898954,2.80438429895835,2.17888877724047,NA,1.14745063855895,NA,NA,0.345764746662103,-2.50008340361218,NA,-0.539169544685505,3.30171560416217,1.1480118536117,-1.93508422144679,11,-82.6838797854436,188.997389200517,12.7474003190375,2.54448191625253e-05
"12032",-5.63589654488965,-0.0750804501064204,3.20629043852175,2.0824018150125,-2.50401151409303,0.649221252197728,2.39314424593236,-0.0683737652950441,1.40987472841333,NA,1.42100727666837,-1.19410467132084,4.04918247323855,NA,-1.78604170983958,13,-80.3617189555315,188.998437911063,12.7484490295838,2.54314805348195e-05
"15527",-5.86989426959595,NA,3.3574566041169,2.14134105316118,NA,NA,0.521828461823286,NA,0.770691990429621,NA,NA,-1.31746769392395,4.22644574486734,1.52158235623459,-2.00343081961546,9,-84.950994238118,188.999549451846,12.7495605703664,2.54173503978498e-05
"11210",-1.33724001023047,-0.174590802468574,NA,NA,-2.57692392297519,NA,NA,0.0155969391154835,2.82282246609437,-3.01597918961431,0.541933347750087,NA,4.09946531359385,NA,-1.55378298094215,9,-84.9510534717306,188.999667919071,12.7496790375916,2.54158448809523e-05
"15502",-4.10451025113211,-0.163977908035985,NA,1.31658986102901,-2.17942202258133,NA,NA,NA,2.93190100053538,NA,NA,-1.00972146439662,5.22093332746447,1.48652012104734,-1.86931361870538,9,-84.9516952002776,189.000951376165,12.7509624946856,2.53995400399474e-05
"11028",-2.69306869906646,-0.184239765836062,2.53320486341664,NA,NA,1.21430309048071,NA,NA,NA,-2.92278343972814,0.760554337766166,NA,3.10594342296816,NA,-1.50228049326783,8,-86.0655464374719,189.003820147671,12.7538312661916,2.5363133418392e-05
"11192",-4.9242058468234,-0.26581848014644,3.15327549624695,2.45533297826967,NA,1.36966895797147,0.771326998145191,NA,0.214594947327574,-2.96866362092251,0.957794117159719,NA,3.25371539425192,NA,-1.843825539548,11,-82.6877834891434,189.005196607917,12.7552077264372,2.53456837513478e-05
"3482",-1.70031818813367,0.150956915676796,NA,NA,-2.08971981191161,1.06135252259852,NA,NA,2.28403428082586,-2.8587765033369,NA,-0.720046785332022,3.60237581715519,NA,NA,8,-86.0668723037849,189.006471880297,12.7564829988177,2.53295275775483e-05
"15036",-5.03658641672548,-0.384216581134576,3.04076643701764,NA,-3.06062095420499,0.14854148970498,2.41571364177065,NA,1.46198379113932,NA,0.39508108246295,NA,4.50631198592471,1.31389153267943,-1.84326004156263,11,-82.6884978637478,189.006625357125,12.7566364756458,2.53275839043518e-05
"2314",-0.326705602384362,-0.148722251206288,NA,NA,-2.26424368771596,NA,NA,NA,NA,-2.89282895330401,NA,NA,4.16737529761075,NA,NA,5,-89.3251592991483,189.007461455439,12.7574725739601,2.53169979421288e-05
"3659",-3.03058622374203,NA,2.65548429311216,NA,-1.90399081480555,NA,NA,-0.011437583877148,NA,NA,1.09335319551542,-1.28600276929624,4.14147477523021,NA,NA,7,-87.1665171192191,189.007733033619,12.7577441521396,2.53135604034187e-05
"16000",-5.57004508417672,-0.0928574295475418,3.59129266546812,2.05535808250177,-2.29129055178766,0.628082830405899,2.26129766887442,-0.0845016113669375,NA,NA,1.25661453508322,-1.00802829985507,4.17800719614858,1.03546596269584,-1.96949895211501,13,-80.3666484397637,189.008296879527,12.7583079980481,2.530642493556e-05
"10259",-4.22727098026848,NA,2.83352442819663,NA,NA,1.08868555281376,NA,NA,NA,NA,NA,NA,4.12174469226155,NA,-1.51752199418108,5,-89.3264022332909,189.009947323725,12.7599584422454,2.52855501288261e-05
"9343",-3.08143217212335,NA,4.35878645571387,2.00536838969201,-2.44005780250024,0.88509326296454,2.61110482638549,-0.149144385291772,NA,NA,NA,-0.917540287800523,NA,NA,-1.58280822833277,9,-84.958216167863,189.013993311336,12.7640044298564,2.52344493232814e-05
"10407",-5.73914355931253,NA,3.82883358873982,2.32990620241297,NA,NA,0.163588593011324,NA,0.348014397445187,NA,NA,NA,4.43636108094558,NA,-1.90136329042493,7,-87.1696521611761,189.014003117533,12.7640142360535,2.52343255965919e-05
"11561",-0.0394600102234778,NA,NA,NA,-2.63824609110904,NA,0.978080015767535,NA,NA,-2.93520065615334,NA,-0.248650627874346,4.1884257595265,NA,-1.29870654855097,7,-87.1699080445507,189.014514884282,12.7645260028027,2.52278693782574e-05
"11128",-4.83261985034781,-0.249198077454125,3.20295203498249,2.47625045047148,NA,1.38010531236496,0.801082749474082,-0.0191342967300009,NA,-2.89913875721445,0.995643286908808,NA,3.23368393468842,NA,-1.83834570360712,11,-82.6924940765366,189.014617782703,12.7646289012235,2.52265714576869e-05
"14272",-2.93038611786377,0.00702803276657689,3.91080562218291,1.7207270954788,-2.73134926435872,0.803649114172827,3.05466683991882,NA,1.28507135842963,-4.05528258479483,0.598008065598256,-0.692568662529897,NA,0.705334445722241,-1.66815108392813,13,-80.3698159589374,189.014631917875,12.7646430363955,2.52263931673541e-05
"14335",-2.9324955944916,NA,3.91247082587817,1.72052298701404,-2.73173971546554,0.80278185448112,3.0539429056718,0.000907516413942901,1.28533719598635,-4.05658458485589,0.596344147718439,-0.688900902313398,NA,0.70561997510873,-1.66934549251116,13,-80.3698700057523,189.014740011505,12.7647511300253,2.52250297979942e-05
"2451",-2.82246892930625,NA,2.19448401501849,NA,NA,1.27786590981614,NA,NA,0.389549353792339,-3.0927385829538,NA,NA,2.91520855970316,NA,NA,6,-88.2562487606638,189.015491533304,12.7655026518242,2.52155529987256e-05
"11651",-2.17932106200416,NA,2.71904478138253,NA,NA,NA,NA,NA,0.821706264016831,-2.49051590549286,NA,-0.642911237123086,3.0106610292164,NA,-1.43010903827123,7,-87.1714223570497,189.01754350928,12.7675546278008,2.51896954112866e-05
"2387",-2.88135159051936,NA,2.42976659814557,NA,NA,1.32561759210646,NA,0.0410727336192105,NA,-3.2346347556649,NA,NA,2.95293709598731,NA,NA,6,-88.258143784437,189.01928158085,12.7692926993708,2.51678141737273e-05
"3212",-3.07705185534361,0.0739971836792216,2.20554400673634,NA,-2.14341336333893,NA,NA,NA,1.43199605227375,NA,NA,-1.0440496127,3.9866330466041,NA,NA,7,-87.1735770937519,189.021852982684,12.7718641012052,2.51354766845846e-05
"10108",-1.02595274349856,0.0268096804908946,4.03562330824486,NA,-2.85836071729949,0.854219112055144,2.79203918081038,0.0452698605708329,NA,-4.13262624984413,0.307494580691663,-0.55755521785479,NA,NA,-1.30287714189549,11,-82.696587491985,189.0228046136,12.7728157321203,2.5123519681134e-05
"15620",-2.79858290080587,-0.0200183051453,2.88810584905522,NA,NA,NA,NA,NA,NA,-2.4852639365085,NA,-0.645217981757679,3.43256843889471,1.63778629221755,-1.66622872483579,8,-86.0755476092144,189.023822491156,12.7738336096767,2.51107366009017e-05
"11400",-4.9211279147417,-0.133351244070936,3.38799137152702,2.2617472527969,NA,NA,NA,NA,0.696442766077377,NA,NA,-1.0542138965913,3.97553171595201,NA,-1.82218764308053,8,-86.0762284748533,189.025184222434,12.7751953409546,2.50936453822533e-05
"348",-0.28035800706658,-0.0196855837467305,3.11452218797092,NA,-2.02662859132683,0.914879378245688,NA,0.0494963806475404,NA,-4.17823643271324,NA,NA,NA,NA,NA,7,-87.1753907949812,189.025480385143,12.7754915036637,2.50899297563683e-05
"2324",-2.68987958908176,-0.133116656368236,2.3049308307698,NA,NA,1.29251555670087,NA,NA,NA,-3.00065652934708,NA,NA,2.90278808885864,NA,NA,6,-88.2621965539325,189.027387119841,12.7773982383618,2.50660212351618e-05
"11155",-2.82448643980167,NA,2.40399609598384,NA,NA,1.20167611909585,NA,NA,0.45079800608614,-3.04803067805423,0.716879367090178,NA,3.10950649048856,NA,-1.49652290500081,8,-86.0774079814168,189.027543235561,12.7775543540814,2.50640647115519e-05
"2655",-4.45835272060705,NA,2.56533880360038,1.75030107022575,-1.7199299828926,0.814073429827783,NA,-0.124202485955534,NA,NA,0.675557160587014,NA,4.23605793540851,NA,NA,8,-86.0774444570835,189.027616186894,12.777627305415,2.50631504997528e-05
"3225",-3.13298112603416,NA,NA,NA,-2.01795113563282,0.911916764923749,NA,NA,2.40495458978727,NA,NA,-1.24105322380523,4.51182501728138,NA,NA,6,-88.2624022828769,189.02779857773,12.7778096962506,2.50608649594887e-05
"10012",0.19224656843066,0.112448629021647,3.16061194368936,NA,-1.96417284395191,0.835964175426538,NA,NA,NA,-3.61759001529218,0.446335842288202,-0.551805878637536,NA,NA,-1.49686179708965,9,-84.9655992440704,189.028759463751,12.7787705822712,2.50488275339665e-05
"15806",-3.55486172442684,-0.0783552711118933,NA,1.32418602284263,-2.58102578247439,1.03763627205551,1.88380197168343,NA,2.89515849671015,-3.09159734369549,NA,-0.448620118817085,4.04797026598964,1.17738924336199,-1.6850588491798,12,-81.5455165365787,189.028921271915,12.7789323904358,2.50468010635386e-05
"11352",-5.12458262771112,-0.118447493605839,3.15449046853604,2.40027684795932,NA,1.26546567675514,NA,-0.00125093280480999,NA,NA,NA,-1.01480826812915,3.81342598457751,NA,-1.80907720253426,9,-84.9686186521332,189.034798279876,12.7848093983967,2.49733089702021e-05
"15626",-0.851736596848078,-0.103308737830251,NA,NA,-2.24219686466358,NA,NA,NA,NA,-2.7777664926129,NA,-0.183246232079843,4.62120236316764,1.75401155008432,-1.67162914168983,8,-86.0815052515001,189.035737775727,12.7857488942481,2.4961580565028e-05
"15963",-3.65023568610504,NA,2.63370506715939,NA,-1.83649447492074,0.483772313732572,NA,0.0269452619986773,NA,NA,1.08381825800745,-1.29230725025074,4.47044045042087,1.31709994451295,-1.83742910206693,10,-83.8431698198171,189.036032891168,12.7860440096886,2.49578975628406e-05
"12285",-3.59444782157154,NA,NA,1.57467958392329,-2.41903768723298,1.22379827640448,1.84908598119066,-0.0400422031652721,2.9439120060246,-2.75136952457983,1.23842214080714,-0.963187908693493,3.93702401786868,NA,-1.51414335282429,12,-81.5510575037947,189.040003206347,12.7900143248677,2.49084013482222e-05
"4604",-1.92315018612227,-0.064041990714274,3.57027064307693,NA,-3.21310760289501,0.71732237952703,3.47482489292327,-0.0223850201153469,1.31832815672509,-4.47818956602211,NA,NA,NA,0.453945772659103,NA,10,-83.8458856041039,189.041464459742,12.7914755782623,2.48902092518356e-05
"11139",-2.67456385587015,NA,2.90499674269087,NA,NA,NA,NA,NA,0.650096111472484,-2.93400664319332,0.723936111801888,NA,3.30138790971992,NA,-1.54320545162423,7,-87.1834749441149,189.04164868341,12.7916598019311,2.48879166745907e-05
"10871",-5.87079200018769,NA,3.10426606341742,2.58472338113136,NA,1.25547465496101,0.690254085499868,-0.180626315551306,NA,NA,1.13853104423406,NA,4.1409116741332,NA,-1.83895383144932,9,-84.9726520010127,189.042864977635,12.7928760961558,2.48727857613104e-05
"14409",-1.9348779602943,NA,NA,NA,-2.27455767660559,NA,NA,-0.152244715819422,NA,NA,NA,NA,5.42429008326477,1.77849244027373,-1.659460754298,6,-88.2701806714084,189.043355354793,12.7933664733136,2.48666879858989e-05
"2908",-2.01587342289834,-0.0610012357990625,2.66604560844668,NA,-2.05959413168951,0.812078574791511,NA,0.0853397478205979,NA,-3.3219634418415,0.141500266825304,NA,3.14716692045573,NA,NA,9,-84.9731277773477,189.043816530305,12.7938276488258,2.48609546931537e-05
"3463",-3.69307857576191,NA,2.85627427815904,1.75749698699439,NA,NA,NA,NA,0.692136610219525,-2.43152083250101,NA,-0.796340531224374,3.1843546502126,NA,NA,7,-87.1852445839525,189.045187963086,12.7951990816063,2.4843912972604e-05
"11485",-3.71818510045862,NA,NA,1.65392628423991,-1.98746318667344,1.10213413049361,NA,-0.0464701145431535,2.54627329442554,NA,NA,-0.943209564459882,4.69428440393936,NA,-1.61338466967079,9,-84.9739916949146,189.045544365439,12.7955554839596,2.48394861525246e-05
"5052",-1.93500332586762,-0.0771977243023775,3.60367285081982,NA,-3.22234805191119,0.726558789740077,3.43827567028374,NA,1.3273951264318,-4.54258672106895,-0.114154409718917,NA,NA,0.448975689172178,NA,10,-83.8481030768301,189.045899405194,12.7959105237146,2.48350770413498e-05
"15869",-3.52824208820147,NA,NA,1.31668522619909,-2.57665250248472,1.04995196342179,1.87452645897931,-0.00117479527107016,2.89473611573126,-3.1105687148852,NA,-0.499324995426518,4.03209217421941,1.17319932235575,-1.67770193944697,12,-81.5540251087448,189.045938416247,12.7959495347681,2.48345926248139e-05
"13607",-2.63046631403351,NA,4.2276726779257,2.03138271654898,NA,NA,0.989553282204203,NA,NA,-3.51999329290129,NA,-0.818678277241305,NA,1.15089515247574,-1.82525315444538,8,-86.0874209569604,189.047569186648,12.7975803051687,2.48143511189658e-05
"7948",-2.08192198688585,0.124350210642075,2.65846063098952,NA,-1.98301820489896,NA,NA,NA,NA,-2.66812018749598,0.681164984650605,-0.751579556557515,3.39610814008657,0.871957127337084,NA,9,-84.9751707431927,189.047902461995,12.7979135805159,2.48102164577282e-05
"5115",-1.88291054220762,NA,3.57380676938238,NA,-3.22557520268642,0.724780716622759,3.46248462995744,-0.0228975584754092,1.31725630664277,-4.49959111999888,-0.0809833968880351,NA,NA,0.452050138635105,NA,10,-83.8493144957348,189.048322243003,12.7983333615241,2.48050095753462e-05
"11667",-2.34289468060683,NA,2.25966091429158,NA,NA,1.18701052870688,NA,NA,0.623762840848184,-2.64247140484956,NA,-0.614647002978791,2.81740880368769,NA,-1.3855817029991,8,-86.0878223300298,189.048371932787,12.7983830513075,2.4804393305225e-05
"14429",-3.31091144734201,NA,NA,1.61643880902296,-1.82382167614623,1.23834566523043,NA,-0.161271076639848,NA,NA,NA,NA,5.26121098535755,1.31236683119309,-1.79004324642124,8,-86.0881708257184,189.049068924164,12.7990800426847,2.47957505871619e-05
