"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(latitude)","log(longitude)","log(nearest_SP)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"12793",-150.273077673283,NA,NA,NA,0.0543925319076621,33.8891892938089,-0.294784086206199,0.305960625340577,2.33789032282707,-0.742312362738971,NA,NA,NA,-0.18207248389474,-0.364144023107924,9,-76.469214594401,172.035990164412,13.4166949264577,5.96777457519901e-06
"5618",-159.944155903135,0.155357569076613,NA,NA,NA,36.5209838546451,-0.278856803172443,0.103259350905387,2.00938054532701,-0.812822641820576,NA,0.10308060638841,NA,-0.383430230043581,NA,9,-76.4692407509512,172.036042477512,13.416747239558,5.96761848084542e-06
"6780",-32.6649197247897,0.259692503963769,0.754317150361056,NA,-2.57649330551888,9.06189014407634,-0.227723045685625,0.250533776776818,NA,NA,-0.241018804815017,NA,0.335907241590912,-0.204485925236515,NA,10,-75.3432946696882,172.03628259091,13.4169873529559,5.9669020712757e-06
"4778",51.1332058146383,0.0932332142672556,NA,NA,-15.2432671552871,NA,-0.255619550491078,NA,2.98761820185134,NA,-0.49692326655817,NA,NA,-0.196679627308491,NA,7,-78.6812944592035,172.037287713588,13.4179924756336,5.96390409037973e-06
"1934",77.4217914252312,0.120418484177091,NA,0.026758458093142,-22.5743462372427,NA,NA,NA,2.95702249561523,-0.777604759974313,-1.01980793786208,0.162667760463039,NA,NA,NA,8,-77.5824042934667,172.037535859661,13.4182406217066,5.96316417659253e-06
"16027",56.4217699244283,NA,0.839147139118581,NA,-15.5656769471844,-0.949921298475862,NA,NA,0.853603790531656,NA,-0.644271416025335,0.172024603004721,0.300646153598043,-0.101491255442955,-0.38606319413952,10,-75.3439306258696,172.037554503273,13.4182592653187,5.96310858939166e-06
"9912",-38.9225835806544,0.110460131608037,0.95231902906193,0.202533837848209,NA,7.61711639182308,-0.220650152867498,NA,0.246611027906946,NA,-0.650179501812875,0.116764189373953,NA,NA,-0.503464429005396,10,-75.3442506842525,172.038194620039,13.4188993820846,5.96120035188941e-06
"4742",-7.50881038009911,0.00506061890491828,NA,0.0722092977510534,NA,NA,NA,NA,3.47753823714712,NA,-0.563245886310635,NA,NA,-0.115948724463259,NA,6,-79.767603715961,172.038201443898,13.418906205944,5.96118001272742e-06
"8002",-0.565503249770311,-0.00971039595941338,NA,NA,NA,NA,NA,0.0466572288206396,NA,-0.611862647133996,-0.785147549532356,0.182588315413282,0.355537782546432,0.0799195489968476,NA,8,-77.5831515456949,172.039030364117,13.419735126163,5.95870985333316e-06
"15480",-33.3456396198529,0.0947751999988345,0.83346231146688,0.220637492665718,NA,6.85778427245146,-0.275575834946948,0.126402672385138,NA,NA,NA,0.122228778007054,0.379344040299098,-0.150965327712452,-0.530934737877543,11,-74.2048326278177,172.039294885265,13.4199996473108,5.95792180306353e-06
"13377",-0.664544743915119,NA,NA,NA,NA,NA,NA,-0.360875346111785,NA,NA,NA,0.0709570824979182,NA,-0.00562734762643051,-0.193350911634154,5,-80.8418568187495,172.040856494642,13.4215612566877,5.95327164545498e-06
"11967",-17.3423782881709,NA,0.783197292585018,0.211533123059722,0.00267609978657538,2.98350621063544,-0.262927280188267,NA,0.302285362509548,NA,-0.425404423684747,0.173707623313108,0.354554561680672,NA,-0.533093210462808,11,-74.2060681181501,172.04176586593,13.4224706279757,5.95056539359643e-06
"9066",21.5678446037874,0.198200982614096,NA,NA,-5.9613194751683,NA,-0.350285726386301,0.193183299306507,NA,-0.749862266391031,-0.356340915520872,NA,NA,NA,-0.337180427211696,8,-77.5845477759859,172.041822824699,13.422527586745,5.95039592756892e-06
"10960",20.4581936337927,0.204815941204592,0.883076863812834,0.181541872192004,-7.60233268737224,NA,NA,0.272032275664003,1.27228572983571,NA,-0.314548958786286,NA,0.317976277804105,NA,-0.417862205954408,10,-75.3462668913306,172.042227034195,13.4229317962408,5.94919344581763e-06
"16229",-0.185419039111133,NA,NA,0.113741604011859,NA,NA,-0.376881744537239,0.140784760516306,NA,-0.647555661519444,-0.602575704429875,0.200672048550242,0.407646302512862,0.132146954711504,-0.424735639779727,10,-75.3463471036133,172.04238745876,13.4230922208061,5.94871626656955e-06
