"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_W","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"8067",-2.54117815396701,NA,3.93043039338047,NA,NA,NA,NA,NA,-0.971391072849802,-3.15753567238087,-1.73246010168507,1.65741222196848,2.11962123269973,-1.47726874617907,NA,8,-56.9601640570441,130.793055386816,6.07882057491517,0.000222419992260322
"10283",-4.98081231418561,NA,3.39386734610332,NA,-0.519752158824361,NA,0.610039011946222,NA,NA,NA,NA,NA,3.26146333468735,NA,-1.15059339789211,6,-59.1453285483973,130.793651108771,6.07941629687031,0.000222353751889697
"520",-4.16463606207304,0.751643375337444,4.25639138961512,0.934135201575256,NA,NA,NA,NA,NA,NA,-1.88711007333493,NA,NA,NA,NA,5,-60.2191173131459,130.795377483435,6.08114267153431,0.000222161901761056
"13131",-1.55365975660841,NA,4.51356154919807,NA,-0.875536239615688,NA,NA,0.303871980792357,NA,-4.10278423058797,-1.77423557581229,NA,NA,-1.64227498925044,-0.969519759721736,8,-56.9643712151255,130.801469702978,6.08723489107797,0.000221486201871664
"2392",-4.65693346832543,0.96149198150816,3.73207980680837,0.79280943250203,NA,-0.419757260671068,NA,0.070872169101524,NA,-3.30922167762637,NA,NA,2.78575000692909,NA,NA,8,-56.9645244737255,130.801776220178,6.08754140827787,0.000221452259807479
"4999",-1.8738498241208,NA,4.06607668990374,1.07189821124313,NA,NA,NA,NA,-0.764132425385136,-2.87576376232629,-1.06742500512635,NA,NA,-1.63367724078045,NA,7,-58.0642509957328,130.803200786646,6.08896597474589,0.000221294579238964
"2448",-3.9808039976414,1.07716588644484,3.60772232942718,0.791018704000471,-0.370732052902195,NA,NA,NA,-0.622212424452198,-3.0846073931586,NA,NA,2.43734836386779,NA,NA,8,-56.9653745068255,130.803476286378,6.08924147447792,0.000221264098039763
"2407",-5.16056283641303,NA,3.60310442547231,0.744351700174256,NA,NA,0.169713169199961,0.183824200538447,NA,-3.12185002121923,NA,NA,2.8406074789778,NA,NA,7,-58.0645410345242,130.803780864229,6.08954605232881,0.000221230404533672
"6563",-2.98850927868235,NA,3.533105166068,NA,NA,NA,0.319751232506839,NA,-0.690660684640602,-2.36895899492775,NA,NA,2.21570107616876,-1.4424069192895,NA,7,-58.0646641815062,130.804027158193,6.08979234629265,0.000221203162354475
"14732",-2.45333025010801,1.19741296098818,3.86076146482991,NA,-0.749690225333473,NA,NA,NA,-0.335747307064569,-3.07023746539618,NA,NA,2.21340328368738,-1.72650855617273,-0.816221481049001,9,-55.8538793357388,130.805319647087,6.09108483518693,0.000221060257219912
"11107",-4.15577845875584,NA,3.91515911449118,NA,NA,NA,-0.0659417957860432,0.311879832268942,NA,-3.37807335824307,-1.48281938524103,NA,2.67676556864179,NA,-1.11009563167987,8,-56.9664092775865,130.8055458279,6.09131101599996,0.000221035258839124
"3523",-4.47614905570059,NA,3.79630594701622,NA,NA,NA,NA,0.160949414672047,-0.770456056417394,-3.37712806304953,NA,0.602468244960895,2.92198357582088,NA,NA,7,-58.0683629466387,130.811424688458,6.09718987655779,0.000220386495071639
"12040",-3.83764831913719,0.924541958217175,3.73802704482112,1.10094203926579,NA,NA,NA,NA,NA,-3.31717386403626,-1.55317051934003,0.920915530407182,2.15446180722422,NA,-1.15364471909565,9,-55.8569618949332,130.811484765476,6.09724995357584,0.000220379875089345
"531",-3.23305198091273,NA,3.9130899160328,NA,NA,-0.300573958922844,NA,NA,NA,NA,-1.58843040846867,NA,NA,NA,NA,4,-61.2877643900393,130.812215170611,6.09798035871074,0.000220299406487712
"359",-3.46566151442664,NA,3.89098938165344,0.808762634357229,NA,NA,0.350856901460028,0.108207628206321,NA,-3.80134864679781,NA,NA,NA,NA,NA,6,-59.1550979626919,130.81318993736,6.09895512545955,0.00022019206238059
"2504",-4.54506020886215,0.951655441599601,3.78669287054943,0.836619011908199,NA,NA,NA,0.077585259252092,-0.656015125318667,-3.31783368639461,NA,NA,2.66651439870826,NA,NA,8,-56.9719756367149,130.816678546157,6.10244373425667,0.000219808315180916
"1931",-1.53795314560691,NA,3.97796265290228,NA,-0.633533726357115,NA,NA,NA,-0.891882787093767,-3.84110968533245,-2.25479535292743,1.74050135646952,NA,NA,NA,7,-58.0715066959356,130.817712187052,6.10347737515156,0.000219694743099827
"13127",-2.59778065910733,NA,4.60057418341814,1.10096031631672,NA,NA,NA,0.254912997514754,NA,-3.96747533526258,-1.58990406584777,NA,NA,-1.51514836309693,-1.08965551902659,8,-56.9726394351473,130.818006143022,6.10377133112144,0.000219662455182049
"13096",-2.20320288138344,1.22072074441106,4.35990923582362,1.33895187771614,NA,NA,0.201491446006592,NA,NA,-3.70905874062529,-1.35123282864326,NA,NA,-1.65896513662239,-0.911651686590154,9,-55.8615749654645,130.820710906539,6.10647609463828,0.00021936558846846
"1864",-2.79699277252689,0.966885816609441,4.08007987467915,0.860625061744209,NA,NA,NA,0.110921166839537,NA,-4.41963852758252,-2.14485708851723,0.527542375111516,NA,NA,NA,8,-56.9746277494837,130.821982771695,6.10774795979432,0.000219226131091701
"11395",-4.98643109458879,NA,3.7198080175186,NA,NA,NA,NA,NA,-0.830531533474985,NA,NA,0.411978243852564,3.50591630829384,NA,-1.17760853965218,6,-59.1598534428229,130.822700897622,6.10846608572157,0.000219147429237673
"15627",-2.95716752333367,NA,3.73694743070613,NA,-0.660941291584089,NA,NA,NA,NA,-3.05426983968495,NA,1.27536383263307,2.42508428458657,-1.57509625081175,-1.08486352299205,8,-56.976733411769,130.826194096265,6.11195928436499,0.000218765000558469
"4903",-2.40853615390803,NA,3.87677278243628,1.11108871977524,NA,NA,0.5107887319589,NA,NA,-2.92968633251492,-1.09429026345352,NA,NA,-1.59268903156184,NA,7,-58.0760027518236,130.826704298828,6.11246948692752,0.000218709200444172
"10539",-3.56704448951236,NA,3.27249983321811,NA,-0.485145193729452,NA,0.686450266045043,NA,NA,-2.34495888626276,NA,NA,2.2929930038548,NA,-1.0309853980803,7,-58.0777897923849,130.830278379951,6.11604356805017,0.000218318707249353
"1836",-1.8394707612056,1.02393878237995,3.7982399679409,NA,-0.918481970617725,NA,0.533274288132209,NA,NA,-4.08000549717102,-2.12442721748655,0.864298396541257,NA,NA,NA,8,-56.9796643908525,130.832056054432,6.11782124253193,0.000218124743665767
"15140",-2.52015273079242,1.18083832552977,3.72869523486233,NA,NA,NA,-0.0544750110631881,NA,NA,-3.03346909249039,-1.01508774439141,NA,1.98796297510037,-1.45835317275143,-0.81574576583295,9,-55.8672692385606,130.832099452731,6.11786464083053,0.00021812001059574
