"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"3203",-3.06179884500415,NA,-0.964355548109915,NA,NA,NA,NA,NA,2.08644105613363,NA,NA,2.12612829182783,-0.208002047032899,NA,5,-77.8188377087994,165.990616594069,3.22624206337437,0.00141101609834566
"145",-2.25508120636463,NA,NA,NA,NA,-0.749446980887288,NA,NA,1.97966072277762,NA,NA,NA,NA,NA,3,-79.9312205878304,166.001976059382,3.2376015286867,0.00140302462034612
"1671",-3.75573874908604,NA,-1.99510969639192,0.869739260877055,NA,NA,NA,NA,1.90059785316969,NA,1.24541754834496,2.44543657021324,NA,NA,6,-76.7527363814955,166.002514183109,3.23813965241433,0.00140264717070772
"1683",-2.78310812128057,NA,-2.15281688023007,NA,NA,-0.633482238495062,NA,NA,1.65009045833877,NA,1.49370991704282,2.27318741833299,NA,NA,6,-76.7557610926767,166.008563605472,3.24418907477667,0.00139841097798669
"1187",-3.20900676794949,NA,-0.972016552556902,NA,NA,NA,0.0828321027201808,NA,2.06760888835266,NA,NA,2.15202564527232,NA,NA,5,-77.8363254124062,166.025592001283,3.26121747058801,0.00138655517312153
"1091",-2.57423161818612,NA,-1.10218363715375,NA,NA,NA,NA,0.551183218558456,NA,NA,NA,2.61088548947162,NA,NA,4,-78.8974844406365,166.028887009928,3.26451247923291,0.00138427269819043
"1541",-3.68721321129904,NA,NA,1.00744549814398,NA,NA,NA,NA,NA,NA,0.308249015591048,3.037152760114,NA,NA,4,-78.9015018667779,166.036921862211,3.27254733151574,0.00137872264080338
"1158",-4.5277348981569,0.178126199327983,NA,1.00712728804368,NA,NA,NA,NA,2.02934053005248,NA,NA,2.72315821948052,NA,NA,5,-77.8671542992441,166.087249774959,3.3228752442638,0.0013444614064245
"515",-0.793469381602576,NA,-2.48055618372701,NA,NA,NA,NA,NA,NA,NA,1.12954888379786,NA,NA,NA,3,-79.9748005041384,166.089135891998,3.32476136130265,0.00134319409830792
"531",-0.332832550964586,NA,-2.57734515872827,NA,NA,-1.14531200459361,NA,NA,NA,NA,1.38287326155836,NA,NA,NA,4,-78.9388730740048,166.111664276664,3.3472897459695,0.00132814899618454
"1030",-3.56382288751279,0.112839549346158,NA,1.07203204875382,NA,NA,NA,NA,NA,NA,NA,2.9318632848083,NA,NA,4,-78.9457687840343,166.125455696724,3.36108116602864,0.00131902197065795
"5125",-3.43045429993099,NA,NA,1.04351115204311,NA,NA,NA,NA,NA,NA,NA,2.86697124621291,NA,-0.144314660589544,4,-78.9527503259734,166.139418780602,3.37504424990675,0.00130984523460935
"651",-1.54922023702646,NA,-2.86307903875806,NA,-0.995637128287885,NA,NA,NA,2.35611958747048,NA,1.55605309600058,NA,NA,NA,5,-77.893542290643,166.140025757757,3.37565122706155,0.00130944777185823
"3205",-4.27496566559635,NA,NA,0.997306955255713,NA,NA,NA,NA,2.01429637077705,NA,NA,2.59615895713995,-0.264409267090778,NA,5,-77.8955418200237,166.144024816518,3.379650285823,0.00130683210848524
"5253",-4.32200764411108,NA,NA,0.964798743877995,NA,NA,NA,NA,2.00738668752811,NA,NA,2.62392567666969,NA,-0.195726432946714,5,-77.8964655358233,166.145872248117,3.38149771742223,0.00130562552437538
"3077",-3.40407255587159,NA,NA,1.07117621600219,NA,NA,NA,NA,NA,NA,NA,2.84734376620633,-0.178541526862083,NA,4,-78.9560012900413,166.145920708738,3.38154617804258,0.00130559388904722
"1669",-4.52419156402985,NA,NA,0.959081221107903,NA,NA,NA,NA,1.9619321710109,NA,0.202991397657238,2.74669142934839,NA,NA,5,-77.900147761005,166.153236698481,3.38886216778553,0.00130082675768362
"1035",-2.08529960063499,NA,-0.900608290108103,NA,-0.234976497063729,NA,NA,NA,NA,NA,NA,2.37172031075374,NA,NA,4,-78.9620024843612,166.157923097377,3.39354856668243,0.00129778222950388
"1061",-3.55483161965159,NA,NA,1.06180349106726,NA,NA,0.112478831977154,NA,NA,NA,NA,2.86491618450852,NA,NA,4,-78.9645486490884,166.163015426832,3.39864089613678,0.00129448206533127
"1285",-3.53572853329956,NA,NA,1.06792094837964,NA,NA,NA,NA,NA,0.056572472316436,NA,2.88386117510245,NA,NA,4,-78.9704278273058,166.174773783267,3.41039925257166,0.00128689390250759
"1093",-3.4776873974574,NA,NA,1.0698098032516,NA,NA,NA,-0.0305476827605209,NA,NA,NA,2.85058498007172,NA,NA,4,-78.9714642371338,166.176846602923,3.41247207222753,0.00128556084393635
"133",-3.31768697026051,NA,NA,0.941354832777431,NA,NA,NA,NA,2.31455895733909,NA,NA,NA,NA,NA,3,-80.0227135900936,166.184962063908,3.42058753321322,0.00128035495369228
"5137",-2.32033233308201,NA,NA,NA,NA,-0.700440275132212,NA,NA,NA,NA,NA,2.54186092635096,NA,-0.230808844983801,4,-78.9790266845856,166.191971497826,3.42759696713117,0.00127587552612054
"1221",-4.56423374020991,NA,NA,0.978276679830822,NA,NA,NA,0.161229007022972,2.01783533141995,NA,NA,2.71313481315267,NA,NA,5,-77.9199394511306,166.192820078732,3.42844554803671,0.00127533429914273
"1283",-2.31863902198088,NA,-0.945983026778087,NA,NA,NA,NA,NA,NA,0.235478632315349,NA,2.45855547756568,NA,NA,4,-78.9827722338887,166.199462596432,3.43508806573729,0.0012711056099874
"1189",-4.45644365927769,NA,NA,0.991618782414066,NA,NA,0.0874254722081493,NA,1.98920209739884,NA,NA,2.63319297617691,NA,NA,5,-77.9260457968104,166.205032770091,3.4406582393963,0.0012675703957186
"1042",-2.47812361057693,0.14167346440459,NA,NA,NA,-0.714518430634704,NA,NA,NA,NA,NA,2.61645635876005,NA,NA,4,-78.9862817101416,166.206481548938,3.44210701824312,0.00126665251362269
"5123",-2.18123142086508,NA,-0.874770587476867,NA,NA,NA,NA,NA,NA,NA,NA,2.42482099061757,NA,-0.144345048059877,4,-78.9882064401387,166.210331008932,3.44595647823743,0.0012642168942405
"1413",-4.4428303595339,NA,NA,0.997408689292974,NA,NA,NA,NA,1.9905059464084,0.0438026956229439,NA,2.64791947903965,NA,NA,5,-77.9296580630631,166.212257302597,3.44788277190173,0.001262999853932
"2179",-1.84632207962759,NA,-1.50094972226962,NA,NA,NA,NA,NA,2.32083649722058,NA,NA,NA,-0.334256533479194,NA,4,-78.9943209342466,166.222559997148,3.45818546645324,0.00125651043205849
"1105",-2.64260169806725,NA,NA,NA,NA,-0.735410933139141,NA,0.27580346625612,NA,NA,NA,2.67383446173407,NA,NA,4,-78.9957958605895,166.225509849834,3.46113531913898,0.00125465853776172
"3089",-2.26534963561026,NA,NA,NA,NA,-0.714224162780773,NA,NA,NA,NA,NA,2.51119560604271,-0.250242652369765,NA,4,-78.997021347573,166.227960823801,3.46358629310598,0.00125312191180482
"1059",-2.28535565817579,NA,-0.890800592874578,NA,NA,NA,0.116558887268459,NA,NA,NA,NA,2.41527057771059,NA,NA,4,-78.9992480100649,166.232414148785,3.4680396180897,0.00125033473644706
"3075",-2.15875210340656,NA,-0.890618682884569,NA,NA,NA,NA,NA,NA,NA,NA,2.40230870092729,-0.122431222511745,NA,4,-78.9996317139831,166.233181556621,3.4688070259262,0.00124985507014037
"195",-2.18689133026887,NA,-1.69937855895338,NA,NA,NA,NA,0.36384757165387,2.37498193187447,NA,NA,NA,NA,NA,4,-79.0041098051509,166.242137738957,3.47776320826171,0.00124427061836411
"1795",-2.24489632558287,NA,-2.12168896893189,NA,NA,NA,NA,NA,NA,-0.564481574867029,1.71275066784598,2.64471702386372,NA,NA,5,-77.9502869375132,166.253515051497,3.4891405208019,0.00123721248518993
"1073",-2.49176367869989,NA,NA,NA,NA,-0.69577590453888,0.149451511815353,NA,NA,NA,NA,2.54255046378488,NA,NA,4,-79.0139429681002,166.261804064855,3.49742953416032,0.00123209546087674
"1297",-2.4605127633975,NA,NA,NA,NA,-0.698963142639465,NA,NA,NA,0.0763144761202638,NA,2.56705608486726,NA,NA,4,-79.0243807040389,166.282679536733,3.51830500603779,0.00121930205703962
"1049",-2.4112235656207,NA,NA,NA,-0.0219191818231998,-0.68932870255895,NA,NA,NA,NA,NA,2.54366816314609,NA,NA,4,-79.026662922525,166.287243973705,3.52286944300999,0.00121652251631096
"4227",-1.94448359603402,NA,-1.51017809544918,NA,NA,NA,NA,NA,2.31448621481181,NA,NA,NA,NA,-0.165129947480405,4,-79.0272713528624,166.28846083438,3.52408630368475,0.00121578257223097
"163",-2.00721224415583,NA,-1.53085577850474,NA,NA,NA,0.0322184955337131,NA,2.29387014873847,NA,NA,NA,NA,NA,4,-79.0509790223357,166.335876173326,3.57150164263135,0.00118729818421875
"387",-1.98894464978565,NA,-1.53024507395069,NA,NA,NA,NA,NA,2.29443342674234,-0.00744230009877223,NA,NA,NA,NA,4,-79.0515533036985,166.337024736052,3.57265020535692,0.00118661653674694
"7",-1.37337274801113,NA,-1.59676569352162,1.11025620708461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-80.1145376979124,166.368610279546,3.60423574885067,0.00116802377469067
"5635",-2.38641444642883,NA,-2.02736826282917,NA,NA,NA,NA,NA,NA,NA,1.48070569090535,2.74013026848693,NA,-0.199712691608016,5,-78.0189631531399,166.39086748275,3.6264929520554,0.00115509736328788
"1923",-3.10406582406277,NA,-2.11313467628268,NA,NA,NA,NA,NA,1.90986426326095,-0.489595559695415,1.56836410542748,2.36552231415652,NA,NA,6,-76.9577819918123,166.412605403743,3.64823087304785,0.00114261063746749
"1668",-3.28332419815274,0.216966093044796,-2.11095847448498,NA,NA,NA,NA,NA,2.00100364227176,NA,1.21998814121523,2.43072054329827,NA,NA,6,-76.9641574908878,166.425356401894,3.66098187119886,0.00113534909697364
"1571",-2.35682472475824,NA,-2.08909244643728,NA,NA,NA,-0.178237371771701,NA,NA,NA,1.51067741207239,2.7245166509211,NA,NA,5,-78.037783000107,166.428507176685,3.66413264598955,0.00113356189045789
"3587",-2.35141444016895,NA,-2.03689873366683,NA,NA,NA,NA,NA,NA,NA,1.46586221088261,2.70157162067047,-0.168526668104601,NA,5,-78.0411661016456,166.435273379762,3.67089884906682,0.00112973341519395
"1540",-2.43358006226736,0.0859042038644585,-2.06482535032659,NA,NA,NA,NA,NA,NA,NA,1.41214920411139,2.72754808718874,NA,NA,5,-78.043219479441,166.439380135353,3.67500560465768,0.00112741602573671
"659",-1.42570943340082,NA,-2.50474984753668,NA,NA,-0.825432280782834,NA,NA,1.83835334319287,NA,1.22493860027269,NA,NA,NA,5,-78.0449515711151,166.442844318701,3.67846978800583,0.00112546492805314
"1603",-2.36566189864623,NA,-2.03220986709392,NA,NA,NA,NA,-0.131074806062875,NA,NA,1.5109439915827,2.67949442894298,NA,NA,5,-78.0498753573484,166.452691891167,3.68831736047233,0.00111993699967132
"5763",-3.22080207259013,NA,-2.02923400590135,NA,NA,NA,NA,NA,1.93818542279304,NA,1.36865596802204,2.44131781237806,NA,-0.219450765893923,6,-76.9924505853142,166.481942590747,3.71756806005166,0.00110367672524881
"3715",-3.14958310858355,NA,-2.04205720638629,NA,NA,NA,NA,NA,1.95630954451371,NA,1.36483506128904,2.39695205698319,-0.274485530283002,NA,6,-76.9978372376663,166.492715895451,3.72834136475586,0.00109774758586376
"137",-2.57936568894649,NA,NA,NA,-0.482726260961399,NA,NA,NA,2.3952921268523,NA,NA,NA,NA,NA,3,-80.1828589127692,166.505252709259,3.7408781785644,0.00109088797918148
"1681",-3.65935640109983,NA,NA,NA,NA,-0.487330858647578,NA,NA,1.77000574784084,NA,0.350083367430271,2.63151627425017,NA,NA,5,-78.0770558386269,166.507052853724,3.74267832302934,0.00108990654295069
"1699",-3.18861878548013,NA,-2.10652664009412,NA,NA,NA,-0.202288994018211,NA,1.93278060203218,NA,1.41176258527417,2.43650670810854,NA,NA,6,-77.0125509269655,166.522143274049,3.75776874335426,0.00108171391544214
"1731",-3.45760787594415,NA,-2.07259361955729,NA,NA,NA,NA,0.253579619917581,1.98546914220737,NA,1.26209720858582,2.49233540292831,NA,NA,6,-77.0170739310176,166.531189282154,3.76681475145864,0.00107683236697309
"5265",-3.36828940167324,NA,NA,NA,NA,-0.449995059923292,NA,NA,1.86918108259169,NA,NA,2.43424895528474,NA,-0.270568008407193,5,-78.1023069630786,166.557555102628,3.79318057193285,0.00106272974358759
"1170",-3.56900293794584,0.179615212038896,NA,NA,NA,-0.46028510545387,NA,NA,1.87633935116211,NA,NA,2.5347664816477,NA,NA,5,-78.1024812834853,166.557903743441,3.79352921274622,0.00106254450425246
"1673",-3.89795611754644,NA,NA,NA,-0.432832813459415,NA,NA,NA,2.03921693346053,NA,0.404834984858715,2.76378013910843,NA,NA,5,-78.1127437730386,166.578428722548,3.81405419185276,0.00105169591436101
"1233",-3.78639422939172,NA,NA,NA,NA,-0.489306116832013,NA,0.356857104788385,1.88229204692832,NA,NA,2.61158141435867,NA,NA,5,-78.1153172246074,166.583575625685,3.8192010949904,0.00104899290538338
"3217",-3.29238172258367,NA,NA,NA,NA,-0.46877216510102,NA,NA,1.87259137594033,NA,NA,2.3981109419307,-0.316584463956746,NA,5,-78.1180343767074,166.589009929885,3.82463539919036,0.00104614650091582
"193",-2.38042722073068,NA,NA,NA,NA,NA,NA,-0.530488036986006,2.21858799631991,NA,NA,NA,NA,NA,3,-80.2254545945289,166.590444072779,3.82606954208381,0.00104539660802644
"1545",-3.02659661348043,NA,NA,NA,-0.37311647977326,NA,NA,NA,NA,NA,0.51608556439819,3.06049296171985,NA,NA,4,-79.1843426970541,166.602603522763,3.83822899206817,0.0010390601655735
"385",-2.57729305983417,NA,NA,NA,NA,NA,NA,NA,2.33612335093681,-0.510008939048268,NA,NA,NA,NA,3,-80.2335100641105,166.606555011942,3.84218048124691,0.0010370092747587
"2177",-2.56305443477015,NA,NA,NA,NA,NA,NA,NA,2.38831497297429,NA,NA,NA,-0.486559845741748,NA,3,-80.2358337877255,166.611202459172,3.84682792847684,0.00103460234941569
"1047",-2.40874577409506,NA,-0.956496224749952,1.14909551883588,NA,-0.701820085695119,NA,NA,NA,NA,NA,2.15298846638718,NA,NA,5,-78.131935076834,166.616811330139,3.85243679944361,0.00103170493857566
"1177",-3.44214925350141,NA,NA,NA,-0.207117761244941,-0.374263284463148,NA,NA,1.9164997927217,NA,NA,2.44320536804504,NA,NA,5,-78.1364700993202,166.625881375111,3.86150684441606,0.00102703672670368
"1160",-3.77571226235713,0.45733010219342,-1.38995855158315,1.10162217189267,NA,NA,NA,NA,2.15424450079764,NA,NA,2.22258583921447,NA,NA,6,-77.0786448339714,166.654331088061,3.88995655736619,0.00101253069438851
"1162",-3.78837808318091,0.197690064072799,NA,NA,-0.372756773998466,NA,NA,NA,2.130754856892,NA,NA,2.64843572408145,NA,NA,5,-78.1509611229498,166.65486342237,3.89048889167515,0.00101226122783793
"5257",-3.57253232662151,NA,NA,NA,-0.352539658208602,NA,NA,NA,2.11851200045703,NA,NA,2.53518397902206,NA,-0.288430871443587,5,-78.1544978852611,166.661936946993,3.89756241629769,0.00100868742405072
"1201",-3.53513139438016,NA,NA,NA,NA,-0.445028271666583,0.117052336983509,NA,1.84651842296259,NA,NA,2.44845905602101,NA,NA,5,-78.158732066213,166.670405308897,3.90603077820154,0.0010044254882445
"1425",-3.49317982827592,NA,NA,NA,NA,-0.446728427359625,NA,NA,1.84902246750646,0.0256393241333926,NA,2.45689270245841,NA,NA,5,-78.1664906256046,166.68592242768,3.9215478969848,0.000996662746226948
"5633",-3.075440241932,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.431498079841983,3.07263276662497,NA,-0.255557982846698,4,-79.2278346364396,166.689587401534,3.92521287083923,0.000994838047152859
"1225",-4.03526964929968,NA,NA,NA,-0.397205078511554,NA,NA,0.382294571829613,2.15875425773746,NA,NA,2.73398223720296,NA,NA,5,-78.1702506173515,166.693442411174,3.92906788047861,0.000992922338883736
"5761",-3.93282724440885,NA,NA,NA,NA,NA,NA,NA,2.00002480208782,NA,0.317284145655924,2.76232161897334,NA,-0.288203812837479,5,-78.17569265709,166.70432649065,3.93995195995549,0.00098753349251596
"4225",-2.68840412549788,NA,NA,NA,NA,NA,NA,NA,2.37574958682907,NA,NA,NA,NA,-0.293413954904721,3,-80.2824408284244,166.70441654057,3.94004200987479,0.000987489029861281
"3209",-3.50619876177019,NA,NA,NA,-0.365060080828381,NA,NA,NA,2.12922949073502,NA,NA,2.50128999662701,-0.326331194997576,NA,5,-78.1761825583403,166.705306293151,3.94093176245613,0.000987049817109511
"5250",-3.84059760052429,0.173823288658847,NA,NA,NA,NA,NA,NA,2.08312819663029,NA,NA,2.67431447200949,NA,-0.27483300079575,5,-78.1905648304682,166.734070837407,3.96969630671202,0.000972955395888204
"1193",-3.78647766712853,NA,NA,NA,-0.383431205349825,NA,0.239912093892281,NA,2.09337771017743,NA,NA,2.54613035357261,NA,NA,5,-78.1967364501649,166.7464140768,3.98203954610543,0.000966969176538246
"1559",-2.43388039229921,NA,-2.14964722114049,0.930398488687849,NA,-0.884287133295915,NA,NA,NA,NA,1.55737497420511,2.44975174549464,NA,NA,6,-77.125271801919,166.747585023956,3.9832104932614,0.000966403207330832
"641",-2.68318761551167,NA,NA,NA,NA,NA,NA,NA,2.34815888673382,NA,-0.251204810350372,NA,NA,NA,3,-80.3068137871331,166.753162457987,3.98878792729212,0.000963711936603237
"1601",-2.97590952044514,NA,NA,NA,NA,NA,NA,-0.29541985330546,NA,NA,0.520316051594515,2.96245594676134,NA,NA,4,-79.2599872811733,166.753892691002,3.98951816030652,0.000963360133695433
"1793",-3.07139154618518,NA,NA,NA,NA,NA,NA,NA,NA,-0.27665914893539,0.500074836282804,3.01866778068372,NA,NA,4,-79.2605943763939,166.755106881443,3.99073235074786,0.000962775459856784
"3713",-3.88379675062806,NA,NA,NA,NA,NA,NA,NA,2.0123884157565,NA,0.307533204852902,2.72400531273918,-0.294225119769166,NA,5,-78.2063565610636,166.765654298598,4.0012797679027,0.000957711427508159
"3585",-3.0532887106998,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.410656355525211,3.03412917787822,-0.19311153082035,NA,4,-79.2689399988041,166.771798126263,4.00742359556821,0.000954773934698614
"5313",-4.00340704586505,NA,NA,NA,NA,NA,NA,0.273867667478428,2.08896170207008,NA,NA,2.71939894122839,NA,-0.274361504986345,5,-78.219663707133,166.792268590737,4.02789406004163,0.000945051442602868
"3202",-3.80544170231978,0.165450534611448,NA,NA,NA,NA,NA,NA,2.08959631309766,NA,NA,2.64468326856139,-0.263512806931331,NA,5,-78.2229443284789,166.798829833428,4.03445530273336,0.000941956166657561
"1569",-3.18924800511979,NA,NA,NA,NA,NA,0.0808112370113012,NA,NA,NA,0.391510018021214,3.04366599567585,NA,NA,4,-79.2837634277192,166.801444984093,4.03707045339837,0.000940725292915186
"1417",-3.68929765988892,NA,NA,NA,-0.328693184241165,NA,NA,NA,2.08972006320234,-0.015011926033406,NA,2.54852939864548,NA,NA,5,-78.2275026923199,166.80794656111,4.04357203041548,0.000937672159178004
"1538",-3.157599506825,-0.0118856551658769,NA,NA,NA,NA,NA,NA,NA,NA,0.410541605901512,3.04829592271475,NA,NA,4,-79.2872356817382,166.808389492131,4.04401496143646,0.00093746452012789
"7297",-3.64825111391627,NA,NA,NA,NA,NA,NA,NA,2.0655635373514,NA,NA,2.55914535689463,-0.202712054358722,-0.233302475908064,5,-78.2313845996218,166.815710375714,4.05133584501911,0.000934039258630237
"1921",-3.95615550695874,NA,NA,NA,NA,NA,NA,NA,1.97835272360709,-0.222225404593155,0.367311111988043,2.73022809480344,NA,NA,5,-78.2324550537984,166.817851284067,4.05347675337239,0.000933039947358575
"1666",-4.03904377565363,0.103361497872252,NA,NA,NA,NA,NA,NA,2.01722946512692,NA,0.207688870839383,2.76578255260385,NA,NA,5,-78.2327631648328,166.818467506136,4.05409297544119,0.000932752511738575
"5281",-3.80249282260628,NA,NA,NA,NA,NA,0.121805533598092,NA,2.0444534984498,NA,NA,2.58607463689158,NA,-0.262921811808086,5,-78.2424890149358,166.837919206342,4.07354467564713,0.000923724673490465
"1697",-4.05795489196369,NA,NA,NA,NA,NA,0.0734495123285238,NA,1.98405617229969,NA,0.279195759628898,2.75088402472378,NA,NA,5,-78.246304804868,166.845550786207,4.08117625551154,0.000920206650468253
"1729",-4.0604155400427,NA,NA,NA,NA,NA,NA,0.0443382842339514,1.99385477514708,NA,0.270172945456132,2.76830777437948,NA,NA,5,-78.2488192702779,166.850579717026,4.08620518633143,0.000917895729258946
"130",-2.76752289298935,-0.048484324266327,NA,NA,NA,NA,NA,NA,2.31790902973908,NA,NA,NA,NA,NA,3,-80.35626640975,166.852067703221,4.08769317252592,0.000917213075148848
"161",-2.82932724777089,NA,NA,NA,NA,NA,0.0862916072845267,NA,2.33264012409056,NA,NA,NA,NA,NA,3,-80.3571178929018,166.853770669525,4.08939613882953,0.000916432416074934
"5505",-3.76315395773832,NA,NA,NA,NA,NA,NA,NA,2.04721954682364,0.0342515469040752,NA,2.59701026666003,NA,-0.264466727511481,5,-78.2505543137569,166.854049803984,4.08967527328932,0.000916304521066421
"1218",-4.05740773039895,0.142289945946439,NA,NA,NA,NA,NA,0.12997597405225,2.07664803263254,NA,NA,2.73423186292234,NA,NA,5,-78.2516480033202,166.856237183111,4.09186265241593,0.000915302916197157
"3265",-3.9441402579854,NA,NA,NA,NA,NA,NA,0.242139025443229,2.09003780794414,NA,NA,2.67785984169022,-0.256860672243165,NA,5,-78.2533984610275,166.859738098526,4.09536356783067,0.000913702118625892
"1410",-3.91741587243592,0.169365973479649,NA,NA,NA,NA,NA,NA,2.06455536431721,-0.0558927022716523,NA,2.66667329854538,NA,NA,5,-78.2563415139201,166.865624204311,4.1012496736158,0.000911016998126667
"1186",-3.96173908947923,0.15899479591662,NA,NA,NA,NA,0.042278176528099,NA,2.0595082485994,NA,NA,2.67853246716865,NA,NA,5,-78.2567219653458,166.866385107162,4.10201057646711,0.00091067046633437
"647",-2.43118579415919,NA,-2.36088782893173,0.853773284047365,NA,NA,NA,NA,2.20031788968558,NA,0.939005837981426,NA,NA,NA,5,-78.2604098080974,166.873760792665,4.10938626197037,0.000907318241893516
"5129",-2.64711843147056,NA,NA,NA,-0.236353370830328,NA,NA,NA,NA,NA,NA,2.79702555979945,NA,-0.225631558834691,4,-79.3226710699789,166.879260268613,4.11488573791769,0.000904826781471094
"3233",-3.76148312670919,NA,NA,NA,NA,NA,0.104092929551179,NA,2.05049085630201,NA,NA,2.56013498015125,-0.254919876385182,NA,5,-78.2715854732859,166.896112123042,4.13173759234746,0.000897234806499362
"23",-0.986053166969409,NA,-1.49507229278605,1.12508564731137,NA,-0.973971217564369,NA,NA,NA,NA,NA,NA,NA,NA,4,-79.3320421511369,166.898002430929,4.13362790023379,0.00089638718211492
"1034",-2.79258405187313,0.129888648001065,NA,NA,-0.260296168814743,NA,NA,NA,NA,NA,NA,2.86731380801938,NA,NA,4,-79.335538892988,166.904995914631,4.14062138393606,0.000893258221312692
"3457",-3.73239677411137,NA,NA,NA,NA,NA,NA,NA,2.05326946773591,0.0530453560518447,NA,2.57460973561702,-0.27127791916964,NA,5,-78.2767075006895,166.90635617785,4.14198164715464,0.000892650894715542
"1065",-2.83041124468059,NA,NA,NA,-0.278529534669129,NA,0.236216656255504,NA,NA,NA,NA,2.78686033257107,NA,NA,4,-79.3395607760838,166.913039680823,4.14866515012753,0.000889672855965348
"1249",-4.10609097607687,NA,NA,NA,NA,NA,0.0771384801723934,0.228464527220648,2.06164885653978,NA,NA,2.70836448044826,NA,NA,5,-78.2832306272916,166.919402431054,4.15502790035876,0.000886846970364838
"1473",-4.07018989187759,NA,NA,NA,NA,NA,NA,0.278209360951078,2.0731012433827,-0.0866520300145619,NA,2.70664551359261,NA,NA,5,-78.2835755805152,166.920092337501,4.15571780680591,0.000886541102401696
"5122",-2.83945896171787,0.109572063612813,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89695718846372,NA,-0.223325979944982,4,-79.3434723082801,166.920862745215,4.15648821452027,0.000886199669114436
"1223",-4.26237891448018,NA,-1.32762943109054,0.981498703061294,NA,NA,NA,0.789859328552112,2.18118767705655,NA,NA,2.43338191957362,NA,NA,6,-77.2162881094773,166.929617639073,4.16524310837795,0.000882328855416353
"3081",-2.62355032808985,NA,NA,NA,-0.24239432987333,NA,NA,NA,NA,NA,NA,2.7723876381028,-0.197091191342855,NA,4,-79.3503298536782,166.934577836011,4.17020330531639,0.000880143304283951
"5153",-2.85933724250682,NA,NA,NA,NA,NA,0.152631037520759,NA,NA,NA,NA,2.83085653171523,NA,-0.217730545713202,4,-79.3547874558581,166.943493040371,4.17911850967621,0.000876228706913017
"1097",-2.87216437896347,NA,NA,NA,-0.253234445304125,NA,NA,0.157796895822968,NA,NA,NA,2.87501036290712,NA,NA,4,-79.3590171792564,166.951952487168,4.18757795647275,0.000872530328920953
"7169",-2.73169577887607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.82064265572372,-0.107530338634652,-0.199061268393246,4,-79.3626487155582,166.959215559771,4.19484102907646,0.00086936744988804
"1441",-3.90294298274471,NA,NA,NA,NA,NA,0.120343133208349,NA,2.02583350796842,-0.00601923978555747,NA,2.59469601279042,NA,NA,5,-78.304016032012,166.960973240494,4.1965987097995,0.000868603750318242
"5185",-2.87282772675142,NA,NA,NA,NA,NA,NA,0.098583058666827,NA,NA,NA,2.88357735441935,NA,-0.220445965819374,4,-79.3639197323054,166.961757593266,4.19738306257082,0.000868263171226775
"5377",-2.81534220566737,NA,NA,NA,NA,NA,NA,NA,NA,0.0540937173645574,NA,2.84847655766659,NA,-0.217964560374913,4,-79.3668252154496,166.967568559554,4.20319402885912,0.000865744108537309
"1289",-2.75899890257588,NA,NA,NA,-0.224327724342964,NA,NA,NA,NA,0.0229635626666003,NA,2.8029040735756,NA,NA,4,-79.3689629868865,166.971844102428,4.20746957173301,0.000863895322355607
"1551",-2.59232261805618,NA,-2.326480364323,1.07012293792109,-0.857468864769572,NA,NA,NA,NA,NA,1.77077551353339,2.65902432162195,NA,NA,6,-77.2384870245985,166.974015469315,4.20964093862034,0.00086295791446326
"151",-2.10192263790079,NA,-1.53173812966822,1.03341650990759,NA,-0.679334178371615,NA,NA,1.97017769969114,NA,NA,NA,NA,NA,5,-78.3140750732991,166.981091323069,4.2167167923738,0.000859910226891052
"1563",-1.70315690067432,NA,-2.40358973693394,NA,-0.555416835112344,-0.76172356913927,NA,NA,NA,NA,1.92428968149948,2.42970619003926,NA,NA,6,-77.2451574713384,166.987356362795,4.22298183210009,0.000857220755635104
"3074",-2.83707920261572,0.0990287413446157,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.87101992655203,-0.154196511458853,NA,4,-79.3773765162656,166.988671161186,4.22429663049124,0.000856657404593469
"1167",-3.54204466768418,NA,-1.05351518653839,1.14307152059046,-0.471680705199821,NA,NA,NA,2.11857455494347,NA,NA,2.08158774600889,NA,NA,6,-77.2472647302727,166.991570880664,4.22719634996875,0.000855416271464534
"1032",-2.85890912446298,0.337303531754477,-1.21014903762422,1.16795369288086,NA,NA,NA,NA,NA,NA,NA,2.50424807217527,NA,NA,5,-78.3231283983569,166.999197973184,4.23482344248933,0.000852160314259196
"1058",-2.96928974486636,0.087870590177251,NA,NA,NA,NA,0.103926553452492,NA,NA,NA,NA,2.87924405176522,NA,NA,4,-79.3833717158159,167.000661560287,4.23628702959186,0.000851536936956139
"3105",-2.85301571279722,NA,NA,NA,NA,NA,0.136752389077537,NA,NA,NA,NA,2.81082212084945,-0.152439395042411,NA,4,-79.3867700343377,167.00745819733,4.24308366663536,0.000848648054662637
