"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","latitude","longitude","nearest_LMSPW","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"5063",-1.65620281181532,NA,4.08835152311104,0.707493238431206,NA,NA,NA,1.63015960253687,-3.49189879875716,0.621585842399065,-0.886635077753741,NA,NA,-0.982161292845925,8,-91.3017799038296,199.476287080387,14.9279887325211,4.49833558489275e-06
"6855",-1.67101777842939,NA,4.116039896755,0.65598021486838,NA,NA,NA,1.50761330191347,-3.57044421021566,NA,-0.634044939085924,NA,0.581405664322323,-1.04889251699457,8,-91.3048755038772,199.482478280482,14.9341799326162,4.4844320680088e-06
"6320",-1.75431725246057,0.127449878676465,5.39737122813665,0.61850851172493,-1.22139579141395,NA,1.55459083842648,NA,-4.12175542956087,NA,NA,NA,0.571116570322101,-0.96636113807973,9,-90.1945615721428,199.486684119895,14.93838577203,4.47501157617941e-06
"7262",-5.6731442532245,-0.089081645242263,NA,0.335264186703135,-1.01555541036185,1.21947462264264,NA,3.09380515837261,NA,NA,NA,6.95671609025522,1.15228436312514,-1.09236203488377,9,-90.1970032117262,199.491567399062,14.9432690511966,4.46409853905255e-06
"1394",-5.80897678303215,-0.191734918316992,NA,NA,NA,1.55938201262294,-0.0982726508547043,2.66406886005443,NA,0.542435959480151,NA,6.75244090561433,NA,NA,7,-92.4087751269708,199.492249049122,14.9439507012568,4.4625773217827e-06
"5076",-1.49471651992396,0.468801397474676,3.48126214716804,NA,NA,1.15189034453742,NA,1.64765321032686,-3.72419416979375,0.599994347491773,-1.21488861877903,NA,NA,-0.785505737921881,9,-90.1976982882967,199.492957552203,14.9446592043377,4.46099672687279e-06
"3166",-5.72566724870322,-0.105568037667461,NA,0.19684000098417,-0.938815632313963,1.26020817378829,NA,2.92944219595926,NA,NA,NA,6.86396158710756,0.778991284206606,NA,8,-91.3102191086499,199.493165490027,14.9448671421616,4.4605329460066e-06
"7274",-5.24625405965552,-0.181600925455898,NA,NA,-1.4431149400211,NA,0.230894593886328,3.70674437271281,NA,NA,NA,7.06945419651006,1.40420634407638,-1.09521345517669,8,-91.3118504184,199.496428109527,14.9481297616618,4.45326236701684e-06
"7189",-5.29204864968708,NA,NA,0.504123190631153,NA,1.94367200832701,NA,NA,NA,NA,NA,7.22132680375637,1.31868674060553,-0.946316473927678,6,-93.4985823114147,199.500158634805,14.95186028694,4.44496360519275e-06
"7217",-4.72351238943346,NA,NA,NA,NA,1.81879101432549,-0.467372436141697,NA,NA,NA,NA,7.18883917671922,1.36175896390898,-0.96612936488251,6,-93.4998361859109,199.502666383798,14.9543680359324,4.43939367142043e-06
"6643",-2.28657133307521,NA,4.11366579605396,NA,NA,1.18203413240971,1.09083602836248,1.17253140368315,-4.28428417671047,-0.0285297881894871,NA,NA,0.505742771320436,-0.827357989520314,9,-90.2033418933995,199.504244762409,14.9559464145433,4.43589153151958e-06
"4800",-2.02787694511835,0.323884101913669,4.87054899090951,0.805549317456286,-0.850405562522374,1.20545751593335,1.52372765494638,NA,-3.92361858318499,NA,-0.633082112430804,NA,NA,-0.746850654531715,10,-89.0787432458604,199.507179743254,14.958881395389,4.42938667725335e-06
"6396",-2.04106406262156,0.178684009914137,4.26911265217135,NA,-1.23749100871264,0.914326500140901,1.56752273677032,1.52801001818884,-4.34655061650695,NA,NA,NA,0.457673098787121,-0.796227997499302,10,-89.0792259602542,199.508145172042,14.9598468241766,4.42724906451821e-06
"1409",-1.94811360178095,NA,NA,NA,NA,NA,NA,NA,-2.99091967698087,0.414575616383026,NA,5.98220296315961,NA,NA,4,-95.6366557042569,199.509997799046,14.9616994511808,4.42314994276165e-06
"908",-0.453255306050061,0.390322386198319,4.51701044494002,NA,-0.77176361139079,NA,NA,NA,-3.73234636575495,0.228058445989231,-0.789335225240301,NA,NA,NA,7,-92.418258827179,199.511216449539,14.9629181016732,4.42045562677452e-06
"2812",-2.23549838554639,0.40348236396084,4.08708599493682,NA,-1.12090278440939,1.03565132684298,1.72918429879924,1.74854270604639,-4.05780410138616,NA,-0.968325254855011,NA,0.321329808392829,NA,10,-89.0813079084331,199.5123090684,14.9640107205345,4.41804134970901e-06
"5650",-3.59334708928913,0.067978811393944,NA,NA,NA,1.88970947045641,NA,NA,NA,NA,-1.14462899585742,6.42071418498503,NA,-0.562973988365001,6,-93.5047506380149,199.512495288006,14.9641969401404,4.41763000590002e-06
"6367",-1.59584005316853,NA,3.75190302957641,0.682070155833291,-0.594354338969135,1.01942927508531,NA,1.27426474052002,-3.92727968925291,NA,NA,NA,0.273723018704557,-1.01754447367178,9,-90.2076419894524,199.512844954515,14.9645466066491,4.41685772478176e-06
"8054",-6.35565293345768,0.355324476154693,NA,0.495764989261907,NA,1.38522806015095,0.174201609675124,3.45448308712265,NA,1.77753626978732,-2.39470850836042,6.72808317164697,1.10089369991525,-0.930768125891136,11,-87.9439369531005,199.517503535831,14.9692051879652,4.40658155208819e-06
"3043",-2.40447194335099,NA,4.28576310302198,NA,NA,NA,1.30666638841689,1.78974426776392,-3.73904650521317,0.600101172494946,-1.25568838110635,NA,0.45870105901175,NA,8,-91.3233613259447,199.519449924617,14.9711515767511,4.4022951777056e-06
"1565",-3.78822341968822,NA,NA,0.377130178573988,-0.473093485195488,1.8299350154584,NA,NA,NA,NA,-1.03315550540275,6.45605277616953,NA,NA,6,-93.5085199692431,199.520033950462,14.9717356025968,4.40100983830054e-06
"3205",-2.6647026137997,NA,NA,-0.0280625183694974,NA,NA,NA,NA,-3.01868465787507,NA,NA,6.34644711179936,1.44848150679741,NA,5,-94.5815709919948,199.520284841132,14.9719864932669,4.40045778677365e-06
"6372",-2.02316605795765,0.114404315041086,4.62616349524348,NA,NA,NA,0.955995346763818,1.3749824475516,-4.31672265794696,NA,NA,NA,0.668235377362799,-0.955396601180134,8,-91.3243967390296,199.521520750786,14.9732224029209,4.39773934266761e-06
"2523",-1.23501968583015,NA,3.48828341053736,NA,-0.709336494062967,1.02953569720168,NA,1.34318538238047,-4.044715001515,-0.101129944689432,NA,NA,0.0733134825990881,NA,8,-91.324608825861,199.521944924449,14.9736465765838,4.39680673896497e-06
"424",-2.08995036634018,0.0656401223359722,5.23966371674569,0.726884846809518,NA,NA,1.1534633210267,NA,-4.22260122856243,-0.0877700957365967,NA,NA,NA,NA,7,-92.4250440838111,199.524786962803,14.9764886149374,4.3905632293963e-06
"6312",-2.18342216693419,0.0892110979118076,5.34723968306689,0.86040772548756,NA,NA,1.06221426597745,NA,-4.1744937128087,NA,NA,NA,0.611123000533325,-1.04943753289491,8,-91.3288072827256,199.530341838178,14.9820434903129,4.37838563269865e-06
"7290",-5.61800522686965,-0.107933395133119,NA,NA,-1.16542139143881,1.17713908188037,0.277827251484261,3.16152853446412,NA,NA,NA,6.96924705487892,1.2203182572315,-1.03711499270715,9,-90.2179517129323,199.533464401474,14.9851660536088,4.37155507316393e-06
"1417",-1.45111757850229,NA,NA,NA,-1.05914268203902,NA,NA,NA,-2.85616508035633,0.380649075987211,NA,5.95046736096204,NA,NA,5,-94.5928160126312,199.542774882405,14.9944765345399,4.35125172823304e-06
"6575",-1.74502748551708,NA,5.35729092101503,0.621969486031148,-1.21459014243299,NA,1.58570390211514,NA,-4.02695630461051,-0.089256431204187,NA,NA,0.589305512589794,-0.956412049832672,9,-90.2231662214906,199.543893418591,14.9955950707254,4.34881889234498e-06
"472",-2.03596823920719,0.230691345264878,3.73352885213123,0.684367403643825,NA,1.30788861258569,NA,1.09274858675905,-4.21851914131263,-0.0936441943827514,NA,NA,NA,NA,8,-91.3367006924437,199.546128657615,14.9978303097491,4.34396128248276e-06
"7246",-5.17948907562811,-0.161879241309943,NA,0.0906387584734541,-1.35358550920655,NA,NA,3.6509746083347,NA,NA,NA,7.07118203990716,1.37797653779333,-1.12457454163618,8,-91.3373705905988,199.547468453925,14.9991701060595,4.34105224532161e-06
"1921",-2.08348450685893,NA,NA,NA,NA,NA,NA,NA,-2.23418228053021,1.20867265291831,-1.29456233936771,6.0566625388386,NA,NA,5,-94.5953207858473,199.547784428838,14.999486080972,4.3403664676933e-06
"2264",-2.07523476903104,0.221809290065587,3.73753531210393,0.687369199976923,NA,1.30650365547481,NA,1.09344750688799,-4.22598955314915,NA,NA,NA,0.00248783063610488,NA,8,-91.341985025986,199.556697324699,15.0083989768337,4.32106688625978e-06
"3969",-2.90389123377511,NA,NA,NA,NA,NA,NA,NA,-2.27475221106755,1.00975117289025,-1.29340557064742,6.45928633627443,1.4123868612289,NA,6,-93.5273501784266,199.557694368829,15.0093960209639,4.31891327592812e-06
"7529",-5.39563469819274,NA,NA,NA,-1.44528316299941,NA,0.143316830508411,3.72210184870918,NA,0.267700433030511,NA,7.22256850349839,1.35348362589703,-1.1179718591989,8,-91.3438149019384,199.560357076604,15.0120587287385,4.31316709989486e-06
"6567",-2.18388045880947,NA,5.31877672384246,0.863997374552855,NA,NA,1.08367012826535,NA,-4.11287827356974,-0.0268135466111599,NA,NA,0.616343722217712,-1.0423872135447,8,-91.3450848936955,199.562897060118,15.0145987122528,4.30769289006733e-06
"7186",-4.92013899130929,-0.231750348720293,NA,NA,NA,1.83637190907519,NA,NA,NA,NA,NA,7.11218360420088,1.39354773135362,-0.888821696729544,6,-93.5302508160778,199.563495644132,15.0151972962661,4.30640382493126e-06
"5614",-3.13533393215101,0.0781625109088742,NA,0.16221013704984,-1.39342384419375,NA,0.251678265523984,3.99928206707208,-3.10956018351463,0.465827500980217,NA,5.75543440957031,NA,-0.887094123479601,10,-89.1071941253664,199.564081502267,15.0157831544011,4.3051425388172e-06
"1466",-2.50912069930851,0.0310032912365929,NA,NA,-0.660753650624009,1.89880679889693,0.0862992049418397,NA,-2.99982564242632,0.395666313646825,NA,5.69029094678509,NA,NA,8,-91.3475423883511,199.56781204943,15.0195137015641,4.29711975484467e-06
"1902",-5.15558615454505,0.290537092712304,NA,0.106991397964304,-1.00677587801701,NA,0.435176262498906,4.21262347258817,NA,1.73112986991768,-2.31254700996214,6.59765923181395,NA,NA,9,-90.2351387912914,199.567838558193,15.0195402103271,4.29706279955754e-06
"6871",-1.90989652447347,NA,3.66684333898309,0.776584109515478,NA,1.15778632429469,NA,1.26312616753341,-3.62946860476439,NA,-0.569462769110182,NA,0.357975597974292,-0.966607483124531,9,-90.2370381623284,199.571637300266,15.023338952401,4.28890882909105e-06
"1718",-2.67087971770961,0.178247849623983,NA,0.43300125692951,NA,2.02520266321401,-0.0777863693666779,NA,-2.72709566021437,NA,-0.675581665684442,5.51691073168998,NA,NA,8,-91.3495614963357,199.571850265399,15.0235519175332,4.28845215938729e-06
"7957",-4.95254095606561,NA,NA,0.480077095962029,NA,1.81654547389317,NA,NA,NA,1.45523484692728,-1.70408489199857,6.977424728341,1.23161856687545,-0.883227017505945,8,-91.3497605244232,199.572248321574,15.0239499737082,4.28759872188747e-06
"6045",-2.84199559951906,NA,NA,0.506201973992727,-0.364281580406712,1.9311826498576,NA,NA,-2.449539086298,1.07828880198508,-0.855735228062193,5.81075787864021,NA,-0.757639744603618,9,-90.2375816084668,199.572724192543,15.0244258446778,4.28657867136485e-06
"6627",-2.01780807160677,NA,4.59156794835504,NA,NA,NA,0.984570081951913,1.36668114784569,-4.23512442804225,-0.0372524407217208,NA,NA,0.674211583850027,-0.947037198947225,8,-91.3507457785314,199.57421882979,15.0259204819247,4.28337642799005e-06
"927",-1.48585019364877,NA,3.97178581605874,0.651353156498662,-0.330452608084582,1.25447778612642,NA,NA,-3.63028725815588,0.286543090260225,-0.602124421849584,NA,NA,NA,8,-91.3507962394358,199.574319751599,15.0260214037334,4.28316029039495e-06
"3178",-5.45820603132834,-0.220899194890158,NA,NA,-1.4095150238341,NA,0.389991094960301,3.60071476216777,NA,NA,NA,7.00301751477848,1.04689839632323,NA,7,-92.4508544141331,199.576407623447,15.0281092755814,4.27869127858657e-06
"7501",-5.36657048894663,NA,NA,0.0765565108842712,-1.38480599719759,NA,NA,3.68613467287026,NA,0.280255681894334,NA,7.22142314644054,1.33331501003522,-1.13771802426126,8,-91.3523954480382,199.577518168804,15.0292198209381,4.27631609771789e-06
"4575",-1.52357110518621,NA,3.75168420136012,0.712367974397929,-0.601412356879608,1.0511149324311,NA,1.27696925981082,-3.92550454552093,0.0551556733104618,NA,NA,NA,-0.97994531713757,9,-90.2401761817018,199.577913339013,15.0296149911478,4.2754712448213e-06
"6868",-1.49869326431491,0.463370275048707,3.54200127159384,NA,NA,1.11907992330009,NA,1.52255667876965,-3.80687444775293,NA,-0.953060871385206,NA,0.497795798668008,-0.851121481306794,9,-90.2412884634152,199.58013790244,15.0318395545746,4.27071836010283e-06
"7350",-3.2392912256004,0.0677963880670764,NA,0.408220579229873,NA,1.9155225895235,-0.201424689725441,NA,-3.00359926738795,NA,NA,6.0190910826995,1.31683240451698,-0.986780987984776,9,-90.2504869814301,199.59853493847,15.0502365906044,4.23161420618838e-06
"5039",-1.6049565200639,NA,5.33445674690872,0.682489960568662,-1.11663872791443,NA,1.58425631970747,NA,-3.75498998920182,0.270770912691911,-0.489952562432183,NA,NA,-0.84544398256335,9,-90.252389376765,199.60233972914,15.0540413812743,4.22357165554438e-06
"6038",-3.11973388587467,0.197280730138635,NA,0.592721529845351,NA,2.03235854814383,NA,NA,-2.45110204892497,1.21011625307831,-1.12974360549292,5.82998881746936,NA,-0.730719968170252,9,-90.2563996885994,199.610360352809,15.062062004943,4.20666773380436e-06
"1023",-2.71581584963106,NA,4.12767800443668,0.574029690217506,-0.967636544792701,1.10600023336882,1.80284550269218,1.63056630564593,-3.85979596418848,0.431100307884392,-0.883586524445306,NA,NA,NA,10,-89.1307055306712,199.611104312876,15.0628059650106,4.20510322839914e-06
"7602",-3.21341883365158,0.0405423773243963,NA,NA,NA,1.87533921135273,-0.215596861918095,NA,-3.00375841076032,0.405078330545505,NA,6.11094552764574,1.33118438204765,-0.966174533795227,9,-90.2620939758753,199.62174892736,15.0734505794949,4.18278183039311e-06
"1154",-1.71866741371604,-0.139398362282788,NA,NA,NA,NA,NA,NA,-2.89687648109902,NA,NA,5.83984601285551,NA,NA,4,-95.6925626659731,199.621811722479,15.0735133746133,4.18265050331473e-06
"7441",-5.25313067321928,NA,NA,NA,NA,1.91002212550309,NA,NA,NA,0.421304861731904,NA,7.34523639386572,1.33733177985847,-0.918632242854691,6,-93.5594986049523,199.621991221881,15.0736928740151,4.18227512852814e-06
"6651",-2.03217436741148,NA,4.22606076773355,NA,-1.23003856325266,0.898268682138424,1.61371434760993,1.52163695296184,-4.21259750810593,-0.0913260132760454,NA,NA,0.480176089063151,-0.787978360712917,10,-89.1367311645393,199.623155580612,15.074857232747,4.17984100286333e-06
"4856",-2.64590928249291,0.364630810997611,4.19756056759217,0.891475424433961,NA,1.30320493010459,1.21290334593801,1.35521806393567,-3.91048869491141,NA,-0.941431230803207,NA,NA,-0.745077149350488,10,-89.1409724611301,199.631638173794,15.0833398259286,4.16215059911112e-06
"7277",-5.31143180706062,NA,NA,0.0568120007873151,-1.4443269105055,NA,0.156932073561549,3.72976789247875,NA,NA,NA,7.14955684505605,1.38923808461217,-1.11442060553943,8,-91.3825424863479,199.637812245423,15.0895138975576,4.14932170296524e-06
"3994",-3.27977829321197,0.235930875500187,NA,NA,-0.334881303360987,1.81342633848981,NA,NA,-2.50237766756725,0.915317247014395,-1.14748302905179,6.06600875333144,1.04113618899599,NA,9,-90.2713037622116,199.640168500033,15.0918701521676,4.14443615223527e-06
"2719",-1.3911448872232,NA,3.97504507344122,0.626123081460699,-0.374577461630401,1.24063167578594,NA,NA,-3.67011513429776,NA,-0.470280350045025,NA,0.0545504316834291,NA,8,-91.3860210621009,199.644769396929,15.0964710490636,4.13491304842529e-06
"4768",-1.22467683268448,0.40011935163478,4.24122450844952,0.796994558651106,-0.428297080960493,1.22521637182617,NA,NA,-3.74680528112537,NA,-0.601970320191055,NA,NA,-0.911543412584694,9,-90.2736590424546,199.644879060519,15.0965807126535,4.13468632993667e-06
"1214",-2.49130828742661,0.0594024721642345,NA,0.288989430716618,-0.630059284974752,1.93809056745913,0.0819602536250108,NA,-3.01036948799882,NA,NA,5.59557958197038,NA,NA,8,-91.3862145542547,199.645156381237,15.0968580333712,4.13411305259286e-06
"7075",-1.68126916720042,NA,5.04734542268993,NA,NA,NA,1.15432639890069,NA,-3.73779276964185,0.383816023118981,-0.857322837188542,NA,0.715830271005723,-0.874512960680755,8,-91.387110206375,199.646947685477,15.0986493376119,4.1304119831543e-06
"1562",-3.5101909883377,0.103403326395056,NA,NA,-0.565993192635485,1.78505283462741,NA,NA,NA,NA,-1.09580772832302,6.46860773399834,NA,NA,6,-93.5755443786936,199.654082769363,15.1057844214977,4.11570281854446e-06
"4596",-2.06811073472778,0.145218588977997,4.13598177424382,NA,NA,1.23207667427077,1.02000517854506,1.18645070475757,-4.34919852198134,-0.0103483165511072,NA,NA,NA,-0.758669838595313,9,-90.28269750611,199.66295598783,15.1146576399643,4.09748349930312e-06
"3402",-5.39257824523949,-0.2052423502816,NA,NA,-1.26896781189449,NA,NA,3.49001550092316,NA,0.281744003615584,NA,7.07783238068511,0.965209722484359,NA,7,-92.4951838579767,199.665066511134,15.1167681632686,4.09316186272574e-06
"5111",-2.94400979763946,NA,4.1170291457764,0.927517689583466,NA,1.27608999515158,1.32307954935978,1.42139560804327,-3.73002266797855,0.676790836400076,-1.02540802345305,NA,NA,-0.777396272813045,10,-89.1599163841233,199.66952601978,15.1212276719148,4.08404528500864e-06
"7961",-4.49336160034868,NA,NA,NA,-0.349613291091096,1.68942055332913,NA,NA,NA,1.34300552708617,-1.59549419787022,6.99288934311986,1.30003537483632,-0.870588041494886,8,-91.3996455656179,199.672018403963,15.1237200560977,4.0789589500069e-06
"1157",-1.82596880645267,NA,NA,0.170599866873798,NA,NA,NA,NA,-2.97152976704864,NA,NA,5.8750827110631,NA,NA,4,-95.7224187569203,199.681523904373,15.1332255565077,4.05961867317926e-06
"4752",-0.639833757360601,0.338175992026888,4.77196533706619,0.629265884808602,-0.728433778493336,NA,NA,NA,-3.67311679364714,NA,-0.513385417159012,NA,NA,-0.979061066092007,8,-91.4048886061685,199.682504485064,15.1342061371987,4.05762876919244e-06
"4604",-1.7990846535613,0.195767320792545,4.25154073213862,NA,-1.26025059636476,0.960605768695408,1.53975682431396,1.53190817932633,-4.31509416275254,-0.106080635947392,NA,NA,NA,-0.713937130744911,10,-89.1670116950462,199.683716641626,15.1354182937607,4.05517027361885e-06
"6042",-2.44366982073002,0.225815913533091,NA,NA,-0.495800612461377,1.88564467647555,NA,NA,-2.52210451089059,1.06033453711997,-0.989723954907685,5.80714318658212,NA,-0.699739106903393,9,-90.2931110978154,199.683783171241,15.1354848233751,4.05503538140507e-06
"6847",-2.23663919998293,NA,4.81449261543601,0.779190205446251,-0.836265088078739,1.13015991476472,1.60197795577216,NA,-3.84228392380982,NA,-0.456486728370841,NA,0.438586029087407,-0.819374853613708,10,-89.1673426054655,199.684378462465,15.1360801145993,4.05382859752273e-06
"416",-1.34636425701632,0.267591197328242,4.12772356876937,0.607946269191968,-0.553136581762409,1.24977328213273,NA,NA,-4.10735168456576,-0.160147823280287,NA,NA,NA,NA,8,-91.4065359661239,199.685799204975,15.1375008571096,4.05094989680791e-06
"1593",-3.51093525840194,NA,NA,NA,-0.555759537834953,1.77361625965185,0.00759779944527903,NA,NA,NA,-1.02586473850705,6.44472674794155,NA,NA,6,-93.5966067997532,199.696207611483,15.1479092636171,4.02992269255457e-06
"5462",-6.16916367792927,-0.212847303746089,NA,0.758158558209022,NA,1.65156416402328,NA,2.82946632395082,NA,0.66693422544246,NA,6.79544377479777,NA,-0.867285319034529,8,-91.4124297151049,199.697586702937,15.1492883550717,4.02714483442075e-06
"1193",-1.21167516439652,NA,NA,NA,-1.0275071183694,NA,-0.124684212883939,NA,-2.8275730877881,NA,NA,5.85060776728326,NA,NA,5,-94.6710530963728,199.699249049888,15.1509507020229,4.02379896914171e-06
"1814",-4.61078794285762,0.145113317720738,NA,0.519889162173047,NA,1.94393365985549,NA,NA,NA,1.59647244610905,-1.87029433576435,6.69658591107961,NA,NA,7,-92.5136651479833,199.702029091147,15.1537307432818,4.01820969107178e-06
"1821",-4.42957540856346,NA,NA,0.461379577417102,-0.230512118512363,1.87344997364678,NA,NA,NA,1.50696951410028,-1.67972534948725,6.6703832226168,NA,NA,7,-92.5156102050195,199.70591920522,15.1576208573542,4.01040164005313e-06
"1165",-1.1831257185441,NA,NA,-0.0861030397741878,-1.08238057249293,NA,NA,NA,-2.84903939007956,NA,NA,5.83868162034925,NA,NA,5,-94.6767891140881,199.710721085319,15.1624227374535,4.00078445590149e-06
"1162",-1.24448158454109,-0.0399992551791244,NA,NA,-1.05790695636284,NA,NA,NA,-2.82311185377984,NA,NA,5.83631156159799,NA,NA,5,-94.6776518482864,199.712446553716,15.1641482058503,3.99733433081549e-06
"6875",-1.16221820924074,NA,3.47846306582112,NA,-0.619200562959371,0.933889873276771,NA,1.52849552475912,-3.68021696914618,NA,-0.486311026754277,NA,0.406361826099791,-0.909966456629199,9,-90.3086139681682,199.714788911946,15.1664905640807,3.99265547675354e-06
"2208",-1.40823486418395,0.251496836419804,4.13369441533322,0.62173744006128,-0.541059912602752,1.25286213248542,NA,NA,-4.11738565222316,NA,NA,NA,-0.0317997519075857,NA,8,-91.4214080502812,199.71554337329,15.1672450254241,3.99114960869383e-06
"1346",-5.42525028690381,-0.302007696574968,NA,NA,NA,NA,NA,3.35443072232613,NA,0.485570493747613,NA,6.89126717993335,NA,NA,5,-94.6821197038971,199.721382264937,15.1730839170716,3.97951465570811e-06
"2815",-2.62470783498368,NA,4.15783109403675,0.525022797947624,-1.02453128697841,1.07930924044495,1.81184508266349,1.55799922155473,-3.9135642866147,NA,-0.689503785891704,NA,0.228599141878835,NA,10,-89.186585316628,199.72286388479,15.1745655369243,3.97656768345712e-06
"7553",-2.66540597655067,NA,NA,NA,NA,NA,NA,NA,-3.02115241941342,0.310903900241899,NA,6.49747529851697,1.70067670766829,-0.960724221624781,6,-93.6111755987866,199.725345209549,15.1770468616837,3.97163716471891e-06
"1638",-4.6756832252672,0.236021443286361,NA,0.301467927096872,NA,NA,-0.0789098274853564,3.80111029537262,NA,NA,-1.69874097147536,6.2813126101872,NA,NA,7,-92.525593210319,199.725885215819,15.1775868679533,3.97056495499071e-06
"3990",-3.63115745381278,0.215042084567441,NA,0.251604531293705,NA,1.90055973967771,NA,NA,-2.45441395307517,1.01332816267305,-1.24429632577061,6.0625124953883,1.01440825158159,NA,9,-90.316306653278,199.730174282166,15.1818759343002,3.9620590705629e-06
"5083",-1.14630894468652,NA,3.44072969938117,NA,-0.585714155914732,0.973606840054664,NA,1.60032099158502,-3.6273290056903,0.402946532311511,-0.659561184834983,NA,NA,-0.855291693673061,9,-90.316401502713,199.730363981036,15.1820656331702,3.96168328932021e-06
"2967",-1.74418782650249,NA,3.96122937160951,0.724864314534433,NA,1.33310207433427,NA,NA,-3.60221606413964,0.369552442447881,-0.719084791957662,NA,0.0438260250996116,NA,8,-91.4292395502722,199.731206373272,15.1829080254062,3.96001499506227e-06
"5016",-1.63326633101923,0.396081457258398,4.22700025075757,0.905136429073055,NA,1.31952141588666,NA,NA,-3.66902925994995,0.44939923872876,-0.894193183583941,NA,NA,-0.914770616049902,9,-90.3193615632635,199.736284102137,15.1879857542714,3.9499738058415e-06
"6069",-3.0604761787063,NA,NA,0.597278379695617,NA,1.99077865909882,-0.122836160898727,NA,-2.40628246036417,1.17286024750756,-0.958808255093374,5.81218737324599,NA,-0.755623014398816,9,-90.3205693153447,199.738699606299,15.1904012584337,3.945206096442e-06
"4025",-3.39155900883824,NA,NA,NA,-0.395332275993965,1.80102834521738,0.288113634563444,NA,-2.488809618156,0.888324063600638,-1.01261097521066,6.0375954722167,1.07225422083083,NA,9,-90.3238706375494,199.745302250709,15.1970039028432,3.93220317517945e-06
"2964",-1.28850024018099,0.429527866482679,3.96389974005887,NA,NA,1.29550543311174,NA,NA,-3.76239298725501,0.362960063174072,-1.04647360687295,NA,0.20916599388246,NA,8,-91.4371100534413,199.74694737961,15.1986490317444,3.92897001455869e-06
"6364",-1.15543510536418,0.276211289376045,3.66769269790967,NA,-0.768980475317827,0.951689603889369,NA,1.4339934637932,-4.1710447816538,NA,NA,NA,0.351756492959143,-0.943859711727097,9,-90.3254758193463,199.748512614302,15.2002142664368,3.925896337386e-06
"3150",-5.22719554829294,-0.179053209762277,NA,-0.0663152381403803,-1.28570091926612,NA,NA,3.4861191079955,NA,NA,NA,7.00917411061521,1.01768972280137,NA,7,-92.5373911436722,199.749481082525,15.2011827346596,3.92399574466474e-06
