"","(Intercept)","ALK_avg","boatlaunch","dist_waterfowl","latitude","longitude","nearest_SP","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"5899",-0.147047957560841,NA,0.0272418242338285,NA,-0.465920286658388,NA,NA,NA,NA,-2.86122324656989,-0.912999417210201,1.1776981983795,NA,-0.158506425784623,7,-79.1921400190093,173.050946704685,16.1670586536697,3.06595525242814e-06
"4455",-1.25878733236046,NA,0.193055676511811,1.24137403447612,NA,NA,0.194465202287829,0.0841656470214365,NA,-2.67014135338707,NA,NA,NA,-0.0732445473682931,7,-79.1927215709509,173.052109808568,16.1682217575529,3.06417275855492e-06
"1823",-0.562837821273535,NA,0.13470952735386,1.12784912474376,-0.270602883867279,-0.917205677741291,NA,NA,NA,-2.88940840779848,-0.73972625952611,1.04331527648425,NA,NA,8,-78.0977054496658,173.057686348433,16.1737982974179,3.05564091784917e-06
"2141",-1.09992130619522,NA,NA,1.15053973510721,-0.194046295289387,-0.922243635232399,NA,-0.526760500282032,NA,NA,NA,NA,-0.456638956446234,NA,6,-80.2806165306239,173.058274481366,16.1743864303506,3.05474248842747e-06
"8097",-1.41979770068812,NA,NA,NA,NA,NA,0.244695475465943,NA,2.03154313081795,-2.71833198663586,-0.639963875740313,0.879613198604279,-0.40890737238199,-0.134293051077308,8,-78.0985378036744,173.059351056451,16.175463005435,3.05309860108301e-06
"2917",-1.18672452712373,NA,NA,1.19032364973584,NA,NA,0.234474550055137,0.303391071196272,NA,-2.58855134700066,-0.192245267851659,NA,-0.276631093302978,NA,7,-79.1986127894794,173.063892245625,16.1800041946099,3.04617411624835e-06
"1867",-0.265330224290516,NA,0.00942856454014777,NA,-0.470862806315695,NA,NA,0.239313125174335,NA,-2.95561987154485,-1.00008112381662,1.13353672790351,NA,NA,7,-79.1992224756844,173.065111618035,16.1812235670198,3.0443174719545e-06
"1909",-0.780775826260306,NA,NA,1.01220309925482,NA,-1.01680268214712,0.186665114923204,0.368539536002574,NA,-3.02771062886758,-0.772815414187856,0.969568806251476,NA,NA,8,-78.1053210368478,173.072917522797,16.1890294717818,3.03245880279297e-06
"3589",-1.78682287880869,NA,NA,1.04130918967699,NA,NA,NA,NA,NA,NA,-0.34752561943946,-0.146971952403829,-0.275580468963667,NA,5,-81.3603880344324,173.073717245335,16.1898291943198,3.03124648236408e-06
"1879",-0.705486677181404,NA,0.103680651311912,1.05135865912892,NA,-1.03187812014487,NA,0.36905768492591,NA,-3.03965860232716,-0.748529138789721,0.904319398934033,NA,NA,8,-78.108409890632,173.079095230366,16.1952071793503,3.0231064324326e-06
"2165",-1.19155704534172,NA,NA,1.10274388415329,NA,-0.956521094265881,0.141885235489925,-0.615817978479342,NA,NA,NA,NA,-0.40708567854533,NA,6,-80.2945134580787,173.086068336276,16.2021802852602,3.01258456495029e-06
"2597",-1.83873346607812,NA,NA,1.00378442570507,NA,NA,0.1038396207407,NA,NA,NA,-0.466606202464398,NA,-0.263477857108054,NA,5,-81.3669652622252,173.086871700921,16.2029836499055,3.01137470599086e-06
"6501",-1.19926206118258,NA,NA,1.20776403369729,NA,NA,0.231974737416058,0.217595096039069,NA,-2.58020606610583,NA,NA,-0.298937774205809,-0.0304036815874317,7,-79.2115057376316,173.08967814193,16.2057900909143,3.00715204661084e-06
"6113",-1.74237217944999,NA,NA,NA,NA,NA,0.224938517527077,0.494023849319499,2.07908790275206,-2.90882164728844,-0.808986376225254,0.754503052929257,NA,-0.180204658593539,8,-78.1141786717089,173.09063279252,16.206744741504,3.00571699939307e-06
"5917",-0.533333954883349,NA,NA,1.08730345551535,-0.27264216542111,-0.90738713327063,NA,NA,NA,-2.84100015902732,-0.733374273652231,1.14579155334365,NA,-0.112720828445613,8,-78.1145335980073,173.091342645116,16.2074545941009,3.00465038068098e-06
"6083",-1.65268241346009,NA,0.136757432341185,NA,NA,NA,NA,0.492218102541915,2.1305023343425,-2.91633484146182,-0.790290940707433,0.663225587562738,NA,-0.183904314476581,8,-78.1146308340474,173.091537117197,16.2076490661811,3.0043582345799e-06
"6585",-1.10474925274231,NA,NA,NA,-0.208407982237991,-0.626433271890999,0.336935031227058,NA,1.9243647761097,-2.10497848225205,NA,NA,-0.508895264918769,-0.143696377822567,8,-78.1147776011281,173.091830651358,16.2079426003424,3.0039173260488e-06
"5973",-0.685523655690219,NA,NA,1.01440751741055,NA,-1.03005584160158,NA,0.412605770850558,NA,-3.01899085546696,-0.750438764837142,0.973893573921662,NA,-0.101751935614183,8,-78.1155195166117,173.093314482325,16.2094264313097,3.0016894998046e-06
"6661",-1.77171067811696,NA,NA,0.999265331379011,NA,NA,NA,NA,NA,NA,-0.452561309216686,NA,-0.259322650094467,-0.0517095084497982,5,-81.3707238049219,173.094388786314,16.2105007352989,3.00007756926716e-06
"2135",-1.12357423038509,NA,0.0593774555022913,1.11903309635368,NA,-0.969362204141564,NA,-0.633552484829948,NA,NA,NA,NA,-0.415703272171097,NA,6,-80.2994052973314,173.095852014781,16.2119639637655,2.9978834725305e-06
"6229",-1.11277462012575,NA,NA,1.09945810584882,NA,-0.972691292704642,NA,-0.570311633804909,NA,NA,NA,NA,-0.399143949954921,-0.0817405909343383,6,-80.2999149665105,173.096871353139,16.2129833021238,2.99635593302487e-06
"551",-1.96988856997171,NA,-0.118036165928939,0.983119929352814,NA,NA,0.174516957406071,NA,NA,NA,-0.467999131464762,NA,NA,NA,5,-81.3732168495743,173.099374875619,16.2154868246037,2.99260755733199e-06
"2645",-1.128711071671,NA,NA,1.10348034816655,NA,-0.966463411265195,NA,-0.54955361857277,NA,NA,-0.078323685870562,NA,-0.406780791351715,NA,6,-80.3033151783203,173.103671776759,16.2197837257434,2.98618498967514e-06
"7160",-4.10225834946495,4.74223801191794,0.357837390951182,1.47959765170678,NA,-0.103654133656763,-0.0712913857131906,1.47634784161426,-0.648491590278718,-2.94481405667505,-0.231474485634466,NA,0.0856687979648018,-0.172591534188515,12,-73.5963418142825,173.106794058013,16.2229060069974,2.98152677198057e-06
"6140",-2.95454567774655,4.82269927999312,0.0253105232433803,NA,-0.52296793069055,-0.028888720139665,0.211575210665208,1.30257960178877,-0.792226922707159,-3.34320444625266,-1.09744968425736,1.46736543397618,NA,-0.330873972266592,12,-73.5967194067556,173.107549242959,16.2236611919434,2.98040118243382e-06
"8172",-2.96002905681096,4.83023474380118,0.0242252317121092,NA,-0.534586546728135,NA,0.215377375751462,1.29744281445118,-0.781085317254225,-3.34099370141823,-1.09641758465682,1.47051991647148,-0.0265992763776194,-0.328642694292574,12,-73.5968938746907,173.107898178829,16.2240101278137,2.9798812433513e-06
"8186",-2.94536770369067,4.8202373258561,NA,NA,-0.5287456526511,-0.0304310080139581,0.219421614269482,1.30974096341919,-0.792566835367224,-3.34201255628214,-1.09873348622816,1.48733994547459,-0.0315282658813643,-0.328987579366984,12,-73.5971620385847,173.108434506617,16.2245464556017,2.97908225392829e-06
"1847",-0.698114098792144,NA,0.103794308094183,1.06085634205082,NA,-0.982363381571373,0.186855963604019,NA,NA,-2.90931197819124,-0.678519425691182,0.966206869594389,NA,NA,8,-78.1243789364152,173.111033321932,16.2271452709167,2.97521372557714e-06
"2019",-1.76510926896835,NA,0.114011646598629,NA,NA,NA,0.193975994318204,0.459441893650241,2.09936686266581,-2.93224722695581,-0.828192629051898,0.676963415757931,NA,NA,8,-78.1243834216558,173.111042292413,16.2271542413977,2.97520038105794e-06
"6949",-1.12677430386308,NA,NA,1.22018044978508,NA,NA,0.26433028374272,NA,NA,-2.43378675778771,-0.0771409831767297,NA,-0.284339692536009,-0.0128452561004587,7,-79.2256943190693,173.118055304805,16.2341672537897,2.96478609204274e-06
"4615",-1.85647784723814,NA,-0.0976253041510928,0.977068470443738,NA,NA,NA,NA,NA,NA,-0.452029316073656,NA,NA,-0.0862412267396139,5,-81.3828979283976,173.118737033266,16.2348489822503,2.96377567473087e-06
"3001",-1.12178459565962,NA,NA,NA,-0.203285199886298,-0.624767259635088,0.339925367279576,NA,1.91369851255065,-2.10423047539508,-0.0824461326648501,NA,-0.52389517657443,NA,8,-78.1294289982876,173.121133445677,16.2372453946614,2.96022658701952e-06
"6981",-1.09669662048871,NA,NA,1.19860378733368,NA,NA,NA,0.347969092857661,NA,-2.58500229341085,-0.183312828817609,NA,-0.288564594350116,-0.0183505216617138,7,-79.2288015431814,173.124269753029,16.2403817020139,2.95558813466824e-06
"5941",-0.683511838950627,NA,NA,1.02417864994118,NA,-0.975190446471046,0.223745084148868,NA,NA,-2.87588026351592,-0.674283193527158,1.04256705332716,NA,-0.0973942418368412,8,-78.1319780706011,173.126231590304,16.2423435392885,2.95269036465339e-06
"1573",-1.96327550740871,NA,NA,1.02917217705488,NA,NA,0.142367020297667,NA,NA,NA,-0.407502114248415,-0.158586284937463,NA,NA,5,-81.3874165456515,173.127774267774,16.2438862167579,2.95041371834911e-06
"1543",-1.89602052599177,NA,-0.0821408185323102,1.00686421527689,NA,NA,NA,NA,NA,NA,-0.418683641321604,-0.0690658602997789,NA,NA,5,-81.3877768548321,173.128494886135,16.2446068351193,2.94935084869198e-06
"3079",-1.85632939477897,NA,-0.0872854317863371,1.05849535353257,NA,NA,NA,NA,NA,NA,NA,-0.215421745545696,-0.339330295856236,NA,5,-81.3885418497382,173.130024875947,16.2461368249315,2.94709547310178e-06
"5911",-0.590749542907664,NA,0.12961413183357,1.07179579043532,NA,-0.993358565632384,NA,NA,NA,-2.89130943444665,-0.645166951372481,0.960400722309343,NA,-0.100875048655924,8,-78.1342584033439,173.13079225579,16.246904204774,2.94596491917677e-06
"4965",-1.29643617217057,NA,NA,1.17679099863949,NA,NA,0.251851267968423,0.321971406898384,NA,-2.60255721122104,-0.239162861684851,NA,NA,-0.0534037793460023,7,-79.2332450525882,173.133156771843,16.2492687208276,2.94248408653105e-06
"3389",-0.60632733905881,NA,NA,1.14994542671671,-0.280046042591841,-0.936165427170175,0.230210448188492,NA,NA,-2.8287456706145,NA,0.838387178586667,-0.538838704645884,NA,8,-78.1368848233481,173.136045095798,16.2521570447825,2.93823772984545e-06
"5637",-1.86280415224398,NA,NA,1.0168715121232,NA,NA,NA,NA,NA,NA,-0.398581981499364,-0.139891571255019,NA,-0.0857526669545906,5,-81.3919621485362,173.136865473543,16.2529774225275,2.93703274457655e-06
"3109",-1.91827993673678,NA,NA,1.07861540223711,NA,NA,0.112618272602435,NA,NA,NA,NA,-0.304045023600132,-0.313178237028707,NA,5,-81.3938884057553,173.140717987981,16.2568299369656,2.9313807094341e-06
"3359",-0.511754684181411,NA,0.128262502596221,1.1868405350642,-0.235504651284018,-0.967015597258864,NA,NA,NA,-2.84703548875039,NA,0.76169095280394,-0.537500681499659,NA,8,-78.1396049931934,173.141485435489,16.257597384473,2.93025608481111e-06
"4645",-1.91710266551351,NA,NA,0.980010053675309,NA,NA,0.126120201463871,NA,NA,NA,-0.51205484882376,NA,NA,-0.0901416416714692,5,-81.3942990860811,173.141539348633,16.2576512976172,2.93017709621636e-06
"7089",-1.12143632135466,NA,NA,NA,NA,-0.682747763632038,0.282079302801487,NA,1.86415562362554,-2.12741514075338,-0.0488044735029227,NA,-0.466722256681649,-0.12982087080662,8,-78.1405660850816,173.143407619265,16.2595195682495,2.92744119235943e-06
"8156",-2.88050247966867,4.81860935100771,0.0511369019769507,NA,-0.46660899774745,-0.0594405995501622,NA,1.34698980395372,-0.78391794567841,-3.34569967578608,-1.06867727284604,1.43484155789253,-0.0406780648149441,-0.324729890109779,12,-73.6163493587958,173.146809147039,16.2629210960239,2.9224665376532e-06
"7173",-1.84902786811317,NA,NA,1.07269239756282,NA,NA,NA,NA,NA,NA,NA,-0.288220088208319,-0.309773825022552,-0.046784254100326,5,-81.3990637053719,173.151068587214,16.2671805361989,2.91624912498732e-06
"6051",-1.55363940032623,NA,0.140061194467782,NA,NA,NA,0.227849623025753,NA,2.03628226229854,-2.74756019249087,-0.702016200750259,0.770644496134569,NA,-0.181570248101256,8,-78.1488978178939,173.16007108489,16.2761830338741,2.90315186113901e-06
"5067",-1.68591160059383,NA,0.274044126850243,NA,-0.438660584320917,NA,NA,0.813338562338393,2.36910988818434,-2.67968194657808,-0.576779305575916,NA,NA,-0.21733311166992,8,-78.1499442584788,173.162163966059,16.2782759150438,2.90011547418382e-06
"2269",-2.26125249142723,NA,NA,1.07564637402228,-0.410869306393879,-0.587908860975165,NA,-0.331674400612734,2.0604805792969,NA,NA,NA,-0.587558159773215,NA,7,-79.2497417265631,173.166150119793,16.2822620687773,2.89434107744109e-06
"2717",-2.34437686350503,NA,NA,1.03547708508628,-0.476560630092305,-0.598733057110405,NA,NA,2.13069115836037,NA,-0.317800628328765,NA,-0.544654921802171,NA,7,-79.2499190238062,173.166504714279,16.2826166632634,2.89382796423572e-06
"3421",-0.583812131814922,NA,NA,1.15540786232551,-0.235257233761563,-0.981843992462879,NA,0.214550282971654,NA,-2.88835495190351,NA,0.788477058830268,-0.550372369876264,NA,8,-78.1521428599244,173.166561168951,16.2826731179351,2.89374628033479e-06
"6603",-1.54666194907824,NA,0.25049456943018,NA,-0.439435996921854,NA,NA,0.590415783237694,2.377044180914,-2.62975499724733,NA,NA,-0.510621319427899,-0.189165723066887,8,-78.1523153104446,173.166906069991,16.2830180189754,2.89324729530999e-06
"2087",-1.95212955569606,NA,-0.170067716957781,0.99980312908221,NA,NA,0.133863940916763,NA,NA,NA,NA,NA,-0.363215950719675,NA,5,-81.4071242376501,173.167189651771,16.2833016007553,2.89283708828362e-06
"2539",-1.65681497783971,NA,0.227615016068795,NA,-0.461793967968799,NA,0.235817929307084,0.540688652320983,2.34619335534063,-2.63505239331646,NA,NA,-0.542806854641093,NA,8,-78.1546312738273,173.171537996756,16.2876499457409,2.88655439376571e-06
"1003",-1.82499920439244,NA,0.248104541092823,NA,-0.460399258399723,NA,0.262549755757143,0.776522387931194,2.33540026294928,-2.69601868397847,-0.612339460074615,NA,NA,NA,8,-78.1559915489466,173.174258546995,16.2903704959793,2.88263055499879e-06
"7969",-0.367718990578208,NA,NA,NA,NA,NA,0.280755137514645,NA,NA,-2.90015879475026,-0.758805458241877,1.00999298308607,-0.27107753917756,-0.101380631588116,7,-79.2546759948884,173.176018656443,16.2921306054279,2.88009479832646e-06
"3049",-1.74595682191427,NA,NA,NA,-0.492651833781181,NA,0.313179983463644,0.906329898124935,2.35561477215989,-2.5836165788439,-0.466069565859684,NA,-0.449575337980841,NA,8,-78.1576581049818,173.177591659065,16.2937036080498,2.87783049054918e-06
"7453",-0.495051498764053,NA,NA,1.15358928398809,-0.233809842445224,-0.95716585208142,NA,NA,NA,-2.80592847193497,NA,0.859603097978729,-0.531349588573425,-0.0897174957794834,8,-78.1579370164268,173.178149481955,16.2942614309398,2.87702794261367e-06
"1621",-1.26692674159459,NA,NA,1.05705321295495,NA,-0.960077291336397,NA,-0.679562445952845,NA,NA,-0.317982543332531,0.3010173706161,NA,NA,6,-80.3407337188724,173.178508857863,16.2946208068477,2.87651102179292e-06
"6301",-2.3695457688961,NA,NA,1.02590216042984,-0.492343880937808,-0.620109419668017,NA,NA,2.15433913140133,NA,NA,NA,-0.556072024945672,-0.218105217569847,7,-79.2559997403776,173.178666147422,16.2947780964063,2.87628480811381e-06
"5609",-1.76138830167493,NA,NA,NA,-0.495889890314281,NA,0.339057317820471,0.334545296799962,2.1485426765665,-2.76477071291183,NA,0.569502532356325,NA,-0.278571984920968,8,-78.158963157964,173.18020176503,16.2963137140142,2.87407721892703e-06
"6151",-1.87174533641293,NA,-0.154063717136816,0.99866717619456,NA,NA,NA,NA,NA,NA,NA,NA,-0.35781981306916,-0.0498642551128134,5,-81.4147366582647,173.182414493,16.2985264419844,2.87089920174774e-06
"5547",-1.60875516434014,NA,0.136225012463975,NA,-0.476037775609149,NA,0.328927755302596,NA,2.11780279911173,-2.67647970141775,NA,0.576638286670833,NA,-0.270794165449396,8,-78.1630189699193,173.18831338894,16.3044253379249,2.86244410898185e-06
"3937",-0.409983210365721,NA,NA,NA,NA,NA,0.269694469564267,0.0790589342603296,NA,-2.93009646719021,-0.792091883389806,0.988824458926594,-0.289248493877605,NA,7,-79.2621721715709,173.191011009808,16.3071229587928,2.8585858171381e-06
"3875",-0.395146102155558,NA,-0.0200573022029463,NA,NA,NA,0.28358327791856,NA,NA,-2.89267042271013,-0.774753061817653,1.02014631655934,-0.294394304795149,NA,7,-79.2632798376708,173.193226342008,16.3093382909927,2.85542121152143e-06
"3383",-0.629715016915227,NA,0.107198014694737,1.13144696016301,NA,-1.01638540204253,0.122008739920901,NA,NA,-2.86682791140164,NA,0.712445487309453,-0.48129245782409,NA,8,-78.1668014133666,173.195878275835,16.3119902248194,2.85163752654617e-06
"1609",-0.821341628948138,NA,NA,NA,-0.390393481097624,NA,NA,-0.806281509185798,NA,NA,-0.512944846505688,0.47759339142152,NA,NA,5,-81.4225347275064,173.198010631483,16.3141225804677,2.84859879405528e-06
"3415",-0.623046774019845,NA,0.112311276672228,1.13725789655406,NA,-1.0412658649986,NA,0.158386968997312,NA,-2.91637301693837,NA,0.67411584978574,-0.490197352223431,NA,8,-78.1680507901352,173.198377029372,16.3144889783566,2.84807698156232e-06
"7447",-0.550676073340195,NA,0.123497370646318,1.13587489316959,NA,-1.02437702712714,NA,NA,NA,-2.85855201971978,NA,0.72086706714934,-0.471720637795475,-0.0825883704084951,8,-78.1688679270954,173.200011303293,16.3161232522771,2.84575066318481e-06
"7914",-3.45074063221578,4.55553109932622,NA,NA,-0.426754040103291,NA,0.218617558068981,0.053807354771992,-0.66026469516833,NA,-0.498648493478956,0.736242012530845,-0.0399701124889443,-0.394814582516574,10,-75.9342745732064,173.201882479746,16.3179944287305,2.84308945745872e-06
"5882",-3.4916729866555,4.57860894446406,NA,NA,-0.43275325343024,0.0334852554074454,0.224371077029654,0.0526630580302741,-0.662079310107297,NA,-0.507332435517375,0.737524101565006,NA,-0.400886390717971,10,-75.9342863650223,173.201906063378,16.3180180123624,2.84305593246877e-06
"7852",-3.42035988360192,4.54618647024739,0.0224338151870591,NA,-0.421741528491886,NA,0.216344060705767,NA,-0.662527377189581,NA,-0.48781852188185,0.73524356601234,-0.0417928850703039,-0.392312532083954,10,-75.9343493938585,173.20203212105,16.3181440700348,2.8428767436092e-06
"5820",-3.46365766582369,4.5704363086598,0.0217636435037223,NA,-0.428076597421274,0.0348154543037674,0.222433040473623,NA,-0.664514716883958,NA,-0.497129004122024,0.736746503938817,NA,-0.39872142404966,10,-75.9343688427034,173.20207101874,16.3181829677247,2.8428214534779e-06
