"","(Intercept)","boatlaunch","depth_max_m","dist_waterfowl","latitude","longitude","nearest_LM","nonFP_species_richness","PH_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"6225",1.4145417818034,NA,NA,NA,NA,-1.81957656663119,NA,-2.24291929055695,NA,NA,NA,NA,0.311749467886364,-0.157671597543223,5,-101.092170695025,212.53728256652,29.5136263187641,1.0604388522888e-08
"6147",0.531651009033769,NA,-3.22135248492189,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.613431643416695,0.00859686357555895,4,-102.154437279197,212.542792687048,29.5191364392919,1.05752130020588e-08
"7108",-0.717666150249204,0.216814441706126,-2.11199410241916,NA,NA,NA,NA,-1.11151923871462,2.822227048736,1.74529804278127,-1.76469765622448,NA,0.474087199294427,-0.0765013247228477,9,-96.7455375866993,212.575412522796,29.55175627504,1.04041311048313e-08
"2754",-0.980672444817565,0.0129968567867179,NA,NA,NA,NA,NA,-1.00361386136053,2.63194667791693,NA,-1.9810413919653,NA,0.591387913779013,NA,6,-100.040579129795,212.578199679709,29.554543431953,1.03896422299021e-08
"4413",0.616696387013267,NA,NA,1.66332410295982,-1.99640251768845,-1.55083025517819,-0.818941775993763,NA,NA,-0.275533411809564,NA,NA,NA,-0.401735834858244,7,-98.9607114297598,212.588089526186,29.5644332784301,1.03383930626281e-08
"2629",-0.265551933957151,NA,NA,1.66872500600063,NA,NA,NA,-1.61890330876644,NA,NA,-1.80497420388625,NA,0.683374115732805,NA,5,-101.123853745683,212.600648667837,29.5769924200804,1.02736758021495e-08
"4106",0.601108780430661,-0.70414086221489,NA,NA,-2.26158909683849,NA,NA,NA,NA,NA,NA,NA,NA,-0.292920519035975,4,-102.183402775911,212.600723680477,29.5770674327205,1.0273290481603e-08
"182",-0.657789922319818,-0.638496433779298,NA,1.25499662208065,NA,-1.64505950026789,-1.58440948902232,NA,1.44804877051391,NA,NA,NA,NA,NA,6,-100.052032157107,212.601105734333,29.5774494865765,1.02713281939128e-08
"2372",1.12055815858112,-0.146036535226057,-2.63343294295117,NA,NA,NA,NA,-1.92805830137953,NA,1.11992199867953,NA,NA,0.46306574765945,NA,6,-100.052619626494,212.602280673106,29.5786244253498,1.02652958751131e-08
"2478",-1.54528721533678,-0.569420168582052,NA,1.65536653931025,-2.64444948915111,NA,-0.295412397833397,NA,2.87989014156293,-0.169097718783907,NA,NA,-0.166676007614414,NA,8,-97.8765555717873,212.615386592676,29.5917303449202,1.01982477259008e-08
"4426",1.48361112478172,-0.378304170368877,NA,NA,-1.98838122339828,NA,NA,-2.12121540608708,NA,0.558672870752599,NA,NA,NA,-0.163790401872272,6,-100.062821385202,212.622684190522,29.5990279427656,1.01611041764668e-08
"22",-0.254747810712099,-0.802401741673638,NA,1.03350664650881,NA,-2.0307290325257,NA,NA,NA,NA,NA,NA,NA,NA,4,-102.195929111884,212.625776352423,29.6021201046666,1.01454064249874e-08
"370",1.4835836452658,-0.419222866774671,NA,NA,NA,-1.72746582155485,-0.8967212978678,-1.90273510878783,NA,0.603319668034317,NA,NA,NA,NA,6,-100.071548427965,212.640138276049,29.6164820282931,1.00728136039519e-08
"2490",-0.0737344344695221,-0.546800686658925,NA,NA,-2.14860063985122,-1.19672796591151,-0.0575619260796482,NA,2.40424917988363,-0.163934116960353,NA,NA,-0.329538063983241,NA,8,-97.8918091341845,212.645893717471,29.6222374697146,1.00438685275266e-08
"2593",0.529108399896896,NA,NA,NA,NA,NA,-1.65893687174075,NA,NA,NA,-2.09902231885302,NA,0.620425655475464,NA,4,-102.207741365518,212.64940085969,29.6257446119341,1.00262713233303e-08
"4561",0.550353515765291,NA,NA,NA,NA,-1.61169943630079,NA,-2.39098723713737,1.49388623268145,0.616243975474252,NA,NA,NA,-0.208801925930028,6,-100.084098198407,212.665237816933,29.6415815691767,9.94719201531417e-09
"2494",-0.853445278732582,-0.527474108918102,NA,1.55323006378935,-2.29535937033541,-1.10508230916245,-0.230310374160019,NA,2.33463037587404,-0.10655261332341,NA,NA,-0.294067276488891,NA,9,-96.7946723018484,212.673681953094,29.6500257053382,9.90528282739112e-09
"6205",0.564964957317503,NA,NA,1.67260293677502,-1.99978412698562,-1.57119775749703,-0.832331658344555,NA,NA,NA,NA,NA,-0.095082305227908,-0.40826642122729,7,-99.0064176998822,212.679502066431,29.6558458186749,9.87649979348973e-09
"2378",1.38664399098285,-0.376478657791963,NA,NA,-1.96151390892229,NA,NA,-2.1444512599516,NA,0.536393617657875,NA,NA,0.0751799932554303,NA,6,-100.092136525132,212.681314470383,29.6576582226266,9.86755374393847e-09
"6467",1.165639194022,NA,-2.7160285587808,NA,NA,NA,NA,-2.00848183920895,NA,1.10757235266277,NA,NA,0.4745419438799,0.0417002685586335,6,-100.093598378601,212.68423817732,29.6605819295635,9.8531393646947e-09
"362",1.432038550081,-0.3773771058224,NA,NA,-1.95536846082162,NA,-0.0463134065371485,-2.13155874457013,NA,0.544820890429238,NA,NA,NA,NA,6,-100.094921481121,212.686884382361,29.6632281346043,9.84011127181925e-09
"6596",-0.171886440623404,-0.0373780583978567,-2.89333572956769,NA,NA,NA,NA,-1.63664573077105,2.44135054672558,1.10814237175695,NA,NA,0.378244194486098,-0.0509372446392826,8,-97.9219202418796,212.706115932861,29.6824596851047,9.74594444250475e-09
"2790",-1.38500261996538,0.167341298833393,NA,1.8259038514172,NA,NA,-1.40703375074198,-0.754142256065624,2.46375828667708,NA,-2.21345819823337,NA,0.55899055631314,NA,8,-97.9241029650483,212.710481379198,29.6868251314423,9.72469494309242e-09
"6885",-1.32647601564586,NA,NA,1.76434082717993,NA,NA,-1.43904605899076,-0.67572198708679,2.44277319251996,NA,-2.08406420518356,NA,0.578588541346773,-0.190562066006794,8,-97.9308202872542,212.72391602361,29.7002597758541,9.65958994424055e-09
"6697",0.976904137104838,NA,NA,NA,-1.64557409453999,NA,-0.7296878054211,NA,NA,NA,-1.75245970427991,NA,0.42617905301175,-0.255914724802111,6,-100.114137945947,212.725317312013,29.7016610642565,9.65282437896366e-09
"2404",1.58393001214575,-0.123820692513551,-2.71520596559282,NA,NA,NA,-1.53247046913497,-1.3846870884105,NA,0.956931904910363,NA,NA,0.40838185529388,NA,7,-99.0349533462095,212.736573359086,29.7129171113295,9.59865064468534e-09
"6919",-0.823004931457568,NA,-2.06855717862273,1.78553008757654,NA,NA,NA,NA,NA,1.60509963367884,-2.22100175940201,NA,0.586065272177064,0.0798980802800083,7,-99.0383619164862,212.743390499639,29.7197342518828,9.56598866634967e-09
"264",-0.059908826336738,-0.372682678956801,-3.12656669269004,1.19503461704039,NA,NA,NA,NA,NA,0.632580109726559,NA,NA,NA,NA,5,-101.197000747595,212.74694267166,29.7232864239042,9.54901372663966e-09
"6632",-0.337159253667161,0.0467469165844175,-3.05661998281657,1.75883106801943,NA,NA,-1.69232068913305,-1.41084456433885,2.18785573009118,1.13595827282568,NA,NA,0.364287380739738,-0.146148320875854,10,-95.7113912691627,212.756115871659,29.7324596239026,9.50531650772501e-09
"2602",0.857554262476836,-0.181344664885922,NA,NA,-1.63503231165913,NA,-0.633048932133464,NA,NA,NA,-1.62929190985176,NA,0.336132199184936,NA,6,-100.129575245754,212.756191911627,29.7325356638708,9.50495512261246e-09
"2056",-0.146869202034294,-0.306093999535403,-3.03866068320982,1.16913531678853,NA,NA,NA,NA,NA,NA,NA,NA,0.585846308455933,NA,5,-101.202160630467,212.757262437405,29.7336061896493,9.49986883424381e-09
"2824",-0.801356434467282,0.0176980240416099,-2.06591143526768,1.77933944263353,NA,NA,NA,NA,NA,1.61098323397381,-2.23227280360955,NA,0.609023356027125,NA,7,-99.0456430549496,212.757952776566,29.7342965288097,9.49659033435783e-09
"4355",0.676782307456632,NA,-3.32151467973613,NA,NA,NA,NA,NA,NA,0.488981948041356,NA,NA,NA,0.064927497182324,4,-102.262256679053,212.758431486761,29.7347752390045,9.49431754906555e-09
"6229",0.672541193140519,NA,NA,1.42425792184041,NA,-1.78957044055694,NA,-2.43567739242779,NA,NA,NA,NA,0.329468335344022,-0.0789749602281388,6,-100.13144145974,212.759924339599,29.7362680918426,9.48723338384938e-09
"6499",1.66841299617916,NA,-2.77029759202517,NA,NA,NA,-1.58080315773259,-1.42818435840411,NA,0.946481927616718,NA,NA,0.454234191527351,-0.126604352640825,7,-99.0466896408432,212.760045948353,29.7363897005969,9.48665653607001e-09
"2513",0.460329286300178,NA,NA,NA,NA,-1.60119909188358,NA,-2.40576489164883,1.45403466836482,0.582827144054508,NA,NA,0.081427755537176,NA,6,-100.132893563481,212.762828547081,29.739172299325,9.47346693433406e-09
"6947",1.086654870773,NA,-2.33741180791067,NA,NA,NA,-1.79266933548443,NA,NA,1.1369021456997,-1.35175606816888,NA,0.541969967210923,-0.17742291417504,7,-99.0483631289555,212.763392924578,29.7397366768215,9.47079400571166e-09
"266",0.527666198390574,-0.694181107528977,NA,NA,-2.22449748067436,NA,NA,NA,NA,-0.161585795706842,NA,NA,NA,NA,4,-102.274954552515,212.783827233686,29.7601709859294,9.37452208961544e-09
"4806",-1.46271726837885,0.079925930775263,NA,1.58576968026486,NA,NA,NA,-1.13649064126447,2.61886907249518,NA,-2.08842942955108,NA,NA,0.043826090558399,7,-99.0589883761187,212.784643418904,29.7609871711479,9.37069719694386e-09
"4650",1.13865990252372,-0.196932960248969,NA,NA,-1.70023943969647,NA,-0.686971748661531,NA,NA,NA,-1.53886609206696,NA,NA,-0.201688142535253,6,-100.151102664535,212.799246749188,29.7755905014322,9.30252469314081e-09
"6962",0.983476271480658,-0.0271728825080699,NA,NA,NA,-1.88013116190821,-1.02228797715384,NA,NA,1.37570425275184,-2.52030556637781,NA,0.315970154017423,-0.277053206787537,8,-97.9704386649543,212.80315277901,29.7794965312542,9.28437445331886e-09
"2565",-0.98331284208655,NA,NA,1.5993381525292,NA,NA,NA,NA,NA,NA,-2.54760004941729,NA,0.732072029789035,NA,4,-102.285601888159,212.805121904974,29.7814656572175,9.27523790041835e-09
"6738",1.19882888264457,-0.0925432446682505,NA,NA,NA,-1.83806790154643,NA,-1.01780649139368,NA,NA,-1.59532914934757,NA,0.521670462099651,-0.125851042762099,7,-99.0710130442523,212.808692755171,29.7850365074152,9.25869243261542e-09
"834",0.586242227394341,-0.0999162223551373,NA,NA,NA,NA,NA,-1.81037931389593,NA,1.78100446171517,-2.1382577263108,NA,NA,NA,5,-101.231263478882,212.815468134234,29.7918118864783,9.22737992565796e-09
"2058",0.444022104764023,-0.715008408590704,NA,NA,-2.21675927560899,NA,NA,NA,NA,NA,NA,NA,0.0316027930743097,NA,4,-102.291526050574,212.816970229802,29.7933139820459,9.2204523242198e-09
"6600",-0.841348236139341,0.0156423928474613,-2.97207173946307,1.50287029638642,NA,NA,NA,-1.97176328418212,2.30997134783752,1.29312406115493,NA,NA,0.388753507229563,0.0427265760039086,9,-96.8729097905881,212.830156930574,29.8065006828176,9.15985862857551e-09
"2852",1.02012299692626,-0.0440610238816299,-2.33921648657081,NA,NA,NA,-1.73952295519893,NA,NA,1.12693599425691,-1.33097845257949,NA,0.494786212121193,NA,7,-99.0819391233908,212.830544913448,29.8068886656921,9.15808186677881e-09
"6702",-0.0778392223390293,-0.0382116487782628,NA,2.17240806365178,-1.86863148477084,NA,-0.808599876348652,NA,NA,NA,-1.91176570406106,NA,0.439848423964383,-0.170549360967689,8,-97.9914690505025,212.845213550107,29.8215573023506,9.09115929479845e-09
"4929",0.594072824728254,NA,NA,NA,NA,NA,NA,-1.85378852503373,NA,1.80010314541943,-2.21158126110144,NA,NA,0.0528588083059045,5,-101.246539468196,212.846020112863,29.8223638651071,9.08749373872304e-09
"6532",-0.92571724771137,-0.20653239390952,-3.27975134152236,NA,NA,NA,NA,NA,2.6952234177465,0.584004525480625,NA,NA,0.42760916502435,-0.0812508443249068,7,-99.0925754943667,212.8518176554,29.8281614076439,9.06118931664242e-09
"6888",-0.690450717838604,0.279520226911162,-2.32884875797204,1.78138948082978,NA,NA,-1.73137977533917,-0.440072658304048,2.47895050141755,NA,-1.17673806157457,NA,0.617109022819106,-0.128980625817577,10,-95.7615871894687,212.856507712271,29.8328514645146,9.03996546503062e-09
"4420",1.29051393344701,-0.167918048007807,-2.60318231223388,NA,NA,NA,NA,-1.93949245961912,NA,1.19063696397415,NA,NA,NA,0.101225281807257,6,-100.181631325385,212.860304070889,29.836647823133,9.0228222652099e-09
"2564",0.489690994120123,-0.130279601367805,-2.27036048815018,NA,NA,NA,NA,NA,NA,NA,-1.0626619469117,NA,0.696727237706267,NA,5,-101.253691108642,212.860323393754,29.8366671459981,9.02273509224209e-09
"6981",-0.728636001019497,NA,NA,2.11067253323848,NA,NA,NA,-2.04482931479711,NA,2.14333439770922,-2.62440389045381,NA,0.459568557026897,0.114431087022143,7,-99.0970854363714,212.86083753941,29.8371812916533,9.02041589033397e-09
"2886",-0.694386621477034,0.0610587041074248,NA,2.10627151010525,NA,NA,NA,-2.05354267336565,NA,2.15273619453525,-2.66553649470369,NA,0.501849594103188,NA,7,-99.1062877721688,212.879242211004,29.855585963248,8.93778776326425e-09
"6663",-0.339966258026437,NA,-2.2181502171419,1.49748848386319,NA,NA,NA,NA,NA,NA,-1.38860627415864,NA,0.722310178630647,0.106211816000951,6,-100.19229989072,212.881641201558,29.857984953802,8.92707335628026e-09
"4469",0.938731062206927,NA,NA,1.67329599081116,NA,-1.71087300015535,-1.23715972020799,-2.39514962315507,NA,0.71305551312106,NA,NA,NA,-0.191485508159558,7,-99.11501564952,212.896697965707,29.8730417179506,8.86011928140436e-09
"2568",-0.30722397824872,-0.0452284661045826,-2.19331985622132,1.47163184723415,NA,NA,NA,NA,NA,NA,-1.35382373221839,NA,0.738414031657645,NA,6,-100.202374815639,212.901791051396,29.8781348036394,8.83758531208432e-09
"41",0.65998601740038,NA,NA,NA,-2.15790625767647,NA,-0.871474700605176,NA,NA,NA,NA,NA,NA,NA,3,-103.386163407101,212.911861697922,29.8882054501661,8.79319706155271e-09
"614",0.375191889496878,-0.0370296679303379,NA,1.8845314775467,NA,NA,-1.6455066152217,-1.1807786077928,NA,NA,-1.67801750662199,NA,NA,NA,6,-100.207575507755,212.912192435628,29.8885361878722,8.7917430608663e-09
"4709",0.377586163043877,NA,NA,1.8946323077166,NA,NA,-1.64880254218623,-1.1939042646519,NA,NA,-1.70325883771133,NA,NA,0.0114600991515083,6,-100.209941814712,212.916925049543,29.8932688017864,8.77096369297388e-09
"2311",-0.231915945404994,NA,-3.4206356394743,1.22316674190753,NA,NA,NA,NA,NA,0.45637401250876,NA,NA,0.56503105551533,NA,5,-101.282906557733,212.918754291936,29.8950980441802,8.76294525114022e-09
"6218",1.48818242251472,-0.348200527154667,NA,NA,-2.01029304988823,NA,NA,-1.91383627533433,NA,NA,NA,NA,0.201737629877727,-0.178556227996517,6,-100.212505788149,212.922052996416,29.89839674866,8.74850398040696e-09
"145",-0.816214679217701,NA,NA,NA,NA,-1.88698737961807,NA,NA,1.734147277482,NA,NA,NA,NA,NA,3,-103.391285233297,212.922105350315,29.8984491025588,8.7482749742585e-09
"6659",0.499294728228431,NA,-2.30967411233701,NA,NA,NA,NA,NA,NA,NA,-1.14857476349904,NA,0.717227411004118,0.0200978105286055,5,-101.285805256477,212.924551689425,29.9008954416691,8.73758089232086e-09
"4214",0.980895577500008,-0.34998298728166,NA,1.54090628834143,NA,-1.69286535558152,-1.25658817785946,-1.78701050222117,NA,NA,NA,NA,NA,-0.160597150788603,7,-99.1297873404787,212.926241347624,29.9025850998679,8.73020224701074e-09
"4210",1.70690998066031,-0.388794159800472,NA,NA,NA,-1.74222358558233,-1.06047887286768,-1.60188566775033,NA,NA,NA,NA,NA,-0.221970473286299,6,-100.218436529308,212.933914478735,29.910258230979,8.69677242263826e-09
"4452",1.79918523118159,-0.142131106631021,-2.67626244087707,NA,NA,NA,-1.58050463976075,-1.37514767937235,NA,1.02974685789047,NA,NA,NA,-0.0732636133009917,7,-99.1347427335885,212.936152133844,29.9124958860875,8.68704767519089e-09
"2365",0.491590379380373,NA,NA,1.68347455959559,-2.00611661440069,-1.54458200455495,-0.719389362464579,NA,NA,-0.301531317923357,NA,NA,-0.158232618595887,NA,7,-99.1368112576486,212.940289181964,29.9166329342078,8.66909688028956e-09
"4409",1.50260947570898,NA,NA,NA,-1.79974764320745,-1.64957606802088,-0.714563199474593,NA,NA,-0.330685072111376,NA,NA,NA,-0.444763330403378,6,-100.222497578141,212.942036576401,29.9183803286448,8.66152602225854e-09
"6248",0.913842581039956,-0.0133680350749545,-2.69239334051074,1.7877482857934,NA,NA,-1.93421132218192,-1.19235653613401,NA,NA,NA,NA,0.578838272943179,-0.039458423303486,8,-98.0422804774116,212.946836403925,29.9231801561687,8.64076403021838e-09
"4202",1.61671969291725,-0.349265578040995,NA,NA,-1.98164334327065,NA,-0.169227809239775,-1.86321179903297,NA,NA,NA,NA,NA,-0.164773343628264,6,-100.227773168324,212.952587756767,29.9289315090107,8.61595168207872e-09
"2166",0.810782523511041,-0.351240652635592,NA,1.56038904762773,NA,-1.67606725742106,-1.18663744174581,-1.83383429538914,NA,NA,NA,NA,0.160097713390006,NA,7,-99.1439720392972,212.954610745261,29.930954497505,8.60724110261173e-09
"2262",-0.21738905884281,-0.383732553516658,NA,1.29377128497075,NA,-1.59012719955423,NA,-2.02934109472764,1.36421788371196,NA,NA,NA,0.200263741772351,NA,7,-99.1457013251925,212.958069317052,29.9344130692954,8.59236958423558e-09
"4565",-0.123934834506215,NA,NA,1.41996888354825,NA,-1.59940173581024,NA,-2.65720911213738,1.36733649188573,0.774966974601122,NA,NA,NA,-0.12900431577121,7,-99.1460934830445,212.958853632756,29.9351973849995,8.5890006796498e-09
"6666",0.73881445482205,-0.207298991252181,NA,NA,-1.84681357579197,NA,NA,NA,NA,NA,-1.62236097510741,NA,0.39367420847303,-0.202232882582438,6,-100.232248636597,212.961538693312,29.9378824455563,8.57747742306769e-09
"2421",0.803308940086206,NA,NA,1.69164007618555,NA,-1.69462511778763,-1.17131392854711,-2.43372695136222,NA,0.691013904722367,NA,NA,0.0822381696518137,NA,7,-99.154376033593,212.975418733853,29.9517624860966,8.51815564116635e-09
"7042",-1.90382628140348,0.0256156604472954,NA,NA,NA,NA,NA,NA,3.05884187321986,1.6386056593187,-3.17919284492119,NA,0.511577702875931,-0.211253145254328,7,-99.1559406842084,212.978548035083,29.9548917873273,8.50483812504757e-09
"546",0.801344502434221,-0.220101944132985,NA,NA,NA,NA,-1.66658799024954,NA,NA,NA,-1.84427851075102,NA,NA,NA,4,-102.372744029868,212.979406188391,29.9557499406347,8.50118968035143e-09
"2517",-0.210481695022033,NA,NA,1.44005547856375,NA,-1.59046344367408,NA,-2.6699051365579,1.33561749756365,0.746945232066546,NA,NA,0.102610852168127,NA,7,-99.1595420849788,212.985750836624,29.962094588868,8.47426388256829e-09
"4712",1.02063404659184,0.0532996545307039,-2.2949133621053,1.87369138480514,NA,NA,-1.91823008348703,-0.933918824020695,NA,NA,-0.63980127162289,NA,NA,0.047730784581031,8,-98.0630610139964,212.988397477095,29.9647412293384,8.46305713438754e-09
"2154",1.46586098908811,-0.348509198925011,NA,NA,-1.96214091116851,NA,-0.107024194117058,-1.91398600466811,NA,NA,NA,NA,0.148220342625241,NA,6,-100.245980322325,212.989002064768,29.9653458170123,8.46049919101902e-09
"4310",-0.089960169932492,-0.385974226536881,NA,1.27338242449037,NA,-1.60121075758373,NA,-2.00409173811343,1.39840913925651,NA,NA,NA,NA,-0.0940425155503595,7,-99.1615476172878,212.989761901242,29.9661056534861,8.45728550359106e-09
"2474",-0.785330104026571,-0.601754094208053,NA,NA,-2.47624342748527,NA,-0.111248442371187,NA,2.96740827957146,-0.223151238127149,NA,NA,-0.172954042610033,NA,7,-99.1629927816025,212.992652229872,29.9689959821155,8.44507216364917e-09
"6852",-0.468041056483364,0.135309869417579,-2.21639671741936,NA,NA,NA,NA,-0.781266398346021,2.67926726090763,NA,-1.0246844124768,NA,0.631132041187775,-0.0303219832633281,8,-98.0666973046299,212.995670058362,29.9720138106055,8.43233888309148e-09
"6822",-1.6575311681218,0.142189331816228,NA,1.79373266635166,NA,NA,-1.62680163352558,NA,2.64520568322223,NA,-2.50521978324416,NA,0.630436008009575,-0.24980472813948,8,-98.0668425686213,212.995960586344,29.9723043385883,8.43111405685234e-09
"150",-1.15230576103971,-0.770765154032039,NA,0.960064279605627,NA,-1.81615107858118,NA,NA,1.57520491405135,NA,NA,NA,NA,NA,5,-101.322900319184,212.998741814838,29.9750855670818,8.41939777782894e-09
"6490",1.92127997391065,-0.320458095852717,NA,NA,-1.6586749099632,-1.45697826037908,NA,-1.86166156503857,NA,0.507449469281476,NA,NA,-0.110531439882769,-0.227308293322332,8,-98.0708915722196,213.004058593541,29.9804023457849,8.39704546417014e-09
"101",0.591147015778316,NA,NA,1.66204546680857,NA,NA,-1.66569239892541,-2.42309699893831,NA,NA,NA,NA,NA,NA,4,-102.390737286334,213.015392701323,29.9917364535669,8.34959353830516e-09
"4474",1.85704304382054,-0.320401343073826,NA,NA,-1.6598404687077,-1.44912383614134,0.0468938989843609,-1.87383153507788,NA,0.495160993694506,NA,NA,NA,-0.237108055778567,8,-98.0768944944783,213.016064438058,29.9924081903022,8.34678964484866e-09
"6353",0.502540607582625,NA,NA,NA,NA,-1.60517017456969,NA,-2.13782429187065,1.52454829886949,NA,NA,NA,0.241792492732884,-0.219575778830033,6,-100.264716096722,213.026473613562,30.002817365806,8.30346089763553e-09
"2162",1.53546471964935,-0.393302110169598,NA,NA,NA,-1.7244305449739,-0.972890724418961,-1.65289506244021,NA,NA,NA,NA,0.12595257765537,NA,6,-100.266470083118,213.029981586355,30.0063253385989,8.28890950538034e-09
"6970",1.27862063951884,-0.0221892302700201,NA,NA,-1.21260008205903,-1.68976097863343,-0.373281629816986,NA,NA,1.15161652237053,-2.21601206767733,NA,0.102236971411587,-0.276059013931558,9,-96.9778345765769,213.040006502551,30.0163502547952,8.24746564837536e-09
"4802",-0.683521577516715,-0.0161220784577561,NA,NA,NA,NA,NA,-1.02571966603363,2.65977419496013,NA,-1.86845866444069,NA,NA,-0.0570117488805904,6,-100.271928450596,213.040898321311,30.0172420735545,8.24378884590604e-09
"6856",-1.2428276029666,0.233916350505652,-2.14300412379979,1.51768027141158,NA,NA,NA,-0.904686656385544,2.63428845326408,NA,-1.28122256004039,NA,0.67543780431792,0.0608930893076084,9,-96.9793923912354,213.043122131868,30.0194658841122,8.23462762771787e-09
"6201",1.46846423262127,NA,NA,NA,-1.81068755716477,-1.67587983573687,-0.726813809910252,NA,NA,NA,NA,NA,-0.156245729076378,-0.445491734660751,6,-100.283538869966,213.06411916005,30.040462912294,8.14862849498025e-09
"4838",-1.04966774642529,0.137935683304502,NA,1.79963057361799,NA,NA,-1.4948775409365,-0.745639497953839,2.49493565747532,NA,-2.09362205635174,NA,NA,-0.118561531301989,8,-98.1074212061151,213.077117861332,30.0534616135759,8.0958394342805e-09
"17",0.218992764314143,NA,NA,NA,NA,-2.14710018269004,NA,NA,NA,NA,NA,NA,NA,NA,2,-104.504514818139,213.078393798128,30.0547375503716,8.09067619173524e-09
"6429",0.42619374863951,NA,NA,1.62346228304214,-2.28251410203658,-1.57246471973508,NA,NA,NA,-0.28995676781647,NA,NA,-0.0481666933372609,-0.326508720317168,7,-99.2134428561288,213.093552378924,30.0698961311681,8.0295864084087e-09
"6696",0.455950333042316,0.052184726940913,-2.39616306578951,1.83878053099946,NA,NA,-2.13462655638768,NA,NA,NA,-1.04436960392809,NA,0.672575508871174,-0.0942291417194132,8,-98.1175968828032,213.097469214708,30.0738129669519,8.01387651101513e-09
"4900",1.30192354520609,-0.0750729848461894,-2.31813850118324,NA,NA,NA,-1.80728394612102,NA,NA,1.19487226258612,-1.26931262137725,NA,NA,-0.114954560244965,7,-99.2210279256949,213.108722518057,30.0850662703004,7.96891183823191e-09
"2426",1.84851717367662,-0.32448118497225,NA,NA,-1.67533417776031,-1.4524250777442,0.112852099945356,-1.92072514241442,NA,0.512383569899225,NA,NA,-0.166250306090305,NA,8,-98.1249985201642,213.11227248943,30.088616241674,7.95477967967933e-09
"4462",0.541629727840762,-0.317652930983168,NA,2.10140933366969,-2.20953427038981,NA,-0.152147968263933,-2.42197751798664,NA,0.715640741358236,NA,NA,NA,-0.0743482945148652,8,-98.127173814755,213.116623078612,30.0929668308557,7.93749449746857e-09
"4641",0.918822433354543,NA,NA,NA,NA,NA,-1.75551973392296,NA,NA,NA,-2.00119911886369,NA,NA,-0.142106765889246,4,-102.441405510694,213.116729150043,30.0930729022866,7.93707353793215e-09
"2849",0.254010986196556,NA,NA,NA,NA,NA,-1.55869201733005,NA,NA,1.30214029078075,-2.68700939501848,NA,0.491884046286623,NA,5,-101.382583172566,213.118107521604,30.0944512738473,7.9316053042428e-09
"6478",0.46864538972914,-0.315246915038067,NA,2.09684569792144,-2.24817176836487,NA,NA,-2.46183656373548,NA,0.710729615743879,NA,NA,0.102617597795544,-0.0742476626040772,8,-98.1285182450018,213.119311939105,30.0956556913492,7.92683026005076e-09
"2414",0.467784151688577,-0.315369338865999,NA,2.11107911620512,-2.20414942179048,NA,-0.122697706262329,-2.44414853990022,NA,0.701719392923118,NA,NA,0.0785941384391971,NA,8,-98.1298454852808,213.121966419663,30.0983101719072,7.91631643037736e-09
"4934",-0.535480721130223,0.025906563582661,NA,2.13054762839091,NA,NA,NA,-2.08731764861695,NA,2.20837971705952,-2.60232207560056,NA,NA,0.176996647623809,7,-99.2295906135151,213.125847893697,30.1021916459407,7.90096784064999e-09
"265",0.627092640686451,NA,NA,NA,-2.45152001705031,NA,NA,NA,NA,-0.498693419539502,NA,NA,NA,NA,3,-103.505748833202,213.151032550125,30.1273763023692,7.80210005462123e-09
"6902",-0.610521988944681,0.170403948761758,NA,1.76845254420343,NA,-1.47369987769292,-1.16117815322806,-0.480508822732224,1.99662631229592,NA,-2.19282544588937,NA,0.515646570411714,-0.249237592864595,10,-95.9091775854719,213.151688504277,30.1280322565209,7.79954156424571e-09
"7137",-0.821031727267146,NA,NA,NA,NA,NA,-0.946806431360003,-0.993589297838505,2.62273937746229,1.67532359961293,-2.53557873593562,NA,0.403265094350246,-0.250195768533901,8,-98.1459766946507,213.154228838403,30.130572590647,7.78964113237616e-09
"6151",-0.15004360017922,NA,-3.29386318197283,1.20828241218209,NA,NA,NA,NA,NA,NA,NA,NA,0.610432419757189,0.0764505222260406,5,-101.403046362245,213.15903390096,30.1353776532038,7.77094873942882e-09
"4677",0.000180650769067861,NA,NA,1.69994065966723,NA,NA,NA,-1.66763525031692,NA,NA,-1.72262661611028,NA,NA,0.17982525614133,5,-101.404334967128,213.161611110727,30.1379548629703,7.76094150600534e-09
"4104",0.0625792899492273,-0.335175292013981,-2.98797384359871,1.18838114754741,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169617858217835,5,-101.406127415879,213.165196008228,30.1415397604723,7.74704287610872e-09
"6949",-0.78350595795485,NA,NA,2.15011546395117,NA,NA,-1.84733828747548,NA,NA,1.6514271936853,-3.07702705828806,NA,0.530040803886129,-0.146698858922806,7,-99.2526363678407,213.171939402348,30.1482831545918,7.72096618048431e-09
"4872",-0.592022395744432,-0.0302020931701403,-2.04602552121459,1.7827840992108,NA,NA,NA,NA,NA,1.66858462168723,-2.17224483061944,NA,NA,0.153997264646404,7,-99.2594290787366,213.18552482414,30.1618685763837,7.66869761299344e-09
"6790",-2.37172492006096,0.0624105091413129,NA,1.53768004807982,NA,NA,NA,NA,2.90139703681926,NA,-2.69083658374897,NA,0.700883924096205,-0.105050328083836,7,-99.2612884558437,213.189243578354,30.1655873305978,7.65445186042843e-09
