"","(Intercept)","boatlaunch","log(COND_avg)","log(dist_waterfowl + 1)","log(nonFP_species_richness + 1)","log(PH_avg)","log(secchi_avg)","log(shoreline_development)","log(surfacearea_ha)","log(TOTP_avg)","log(waterbodies_10km)","log(waterbodies_1km + 1)","df","logLik","AICc","delta","weight"
"1908",-2.17246855888448,1.1546413726252,1.29583232972491,NA,NA,-0.628984666951319,-0.831796329560107,-0.664298382152005,NA,0.303788111595012,-0.854714412837767,-0.433111682127779,9,-56.1523779953112,131.402316966232,6.49505831955462,0.000521524771167333
"1343",-6.6924851808382,NA,1.3561288387167,0.251962182821153,0.50310287410024,-0.773449943649326,-0.881868113972512,NA,NA,0.451959774320693,NA,-0.689504995445316,8,-57.2654689681341,131.403665208995,6.49640656231789,0.000521173318642177
"187",-6.86086178158252,NA,1.32072407493477,NA,0.236589711861825,-0.925404505105537,-1.08742173989261,NA,0.0264872314194533,NA,NA,NA,6,-59.4509909556132,131.404975923202,6.49771727652485,0.000520831875901343
"1455",-7.82097072528442,NA,1.30488433719256,0.25022790286785,0.445510660262213,NA,-0.925033972595683,NA,0.0495490267348298,0.453091409791031,NA,-0.709290796945948,8,-57.266331791546,131.405390855819,6.49813220914162,0.00052072383204288
"1964",-4.1327436625799,0.979991101664918,1.333169571778,NA,0.305905239278479,NA,-0.980969424258722,NA,-0.00791153581151825,0.392726099957814,-0.852048589694483,-0.505038522866783,9,-56.1557663608677,131.409093697345,6.50183505066757,0.000519760645035802
"1088",-7.48810842531693,1.00305591686214,1.4599459923355,0.283276346176677,0.100252313904899,-0.990204131496524,-1.16001154146678,NA,NA,NA,NA,-0.615197377150863,8,-57.2682372858251,131.409201844378,6.50194319769999,0.00051973254051
"354",0.155130211269444,0.854525526576173,NA,NA,NA,NA,-0.829896650383278,-0.839939914860365,NA,0.508201806987733,NA,NA,5,-60.527892375102,131.412927607347,6.50566896066933,0.000518765241644614
"444",-5.89897403018495,0.98976440366919,1.23146580565355,NA,0.277712798181705,-0.681485405245305,-0.939645047200809,NA,-0.0402921761219421,0.406195333453738,NA,NA,8,-57.2729776487961,131.41868257032,6.51142392364194,0.000517274649869655
"1651",-2.63549615364082,NA,1.30087794139541,NA,NA,-0.784491023228908,-0.803842796613884,-0.677198769141943,NA,NA,-0.833516485167248,-0.443998242507126,7,-58.3792255470065,131.433149889194,6.52589124251624,0.000513546362056322
"135",-8.61135263087701,NA,1.30005463294204,0.225068161813179,NA,NA,NA,NA,-0.0895106369262513,NA,NA,NA,4,-61.5990850674584,131.434856525449,6.52759787877172,0.000513108330552836
"1768",-4.96666575804828,1.11132200888444,1.46415310176969,0.312228451877489,NA,NA,-1.09216953953038,-1.1434482645607,0.0627630110992067,NA,-1.00275647639611,-0.500008471150274,9,-56.169446754473,131.436454484556,6.52919583787811,0.000512698531220594
"258",0.271526307476106,0.477260318455352,NA,NA,NA,NA,NA,NA,NA,0.736862295301042,NA,NA,3,-62.6486759779265,131.438528426441,6.53126977976363,0.000512167153300668
"1208",-7.15512835583503,1.07699702844452,1.42228292253989,0.2902874104559,NA,-0.971373254344161,-1.08843015276959,NA,-0.0147155644280363,NA,NA,-0.588142190461256,8,-57.2896568694886,131.452041011704,6.54478236502688,0.000508718465427549
"1928",-3.90233785543471,0.980377021802728,1.35362643383846,0.324714492237795,NA,NA,NA,NA,-0.0769363322558637,0.479268233937889,-0.918943940200636,-0.53117842827494,8,-57.29355027768,131.459827828087,6.55256918140971,0.00050674166752483
"1656",-3.77858775424064,1.20636960277937,1.51341006402229,0.32484460322055,NA,-0.839349776471136,-1.02368459820691,-0.93956838312333,NA,NA,-0.981445228562415,-0.471777710363157,9,-56.1824749435264,131.462510862662,6.55525221598491,0.000506062320597206
"84",-6.22001851137196,0.743081764323342,1.46296975362451,NA,NA,-1.2952130412537,NA,-1.37344251878357,NA,NA,NA,NA,5,-60.5556086812879,131.468360219719,6.56110157304111,0.000504584413249686
"802",2.13594570209506,0.799677008025497,NA,NA,NA,NA,-0.854500816189551,NA,NA,0.538114694993041,-0.565682690684561,NA,5,-60.5575613611197,131.472265579382,6.56500693270466,0.000503600082796386
"455",-5.91066673521165,NA,1.08402029551121,0.225379732861902,NA,NA,NA,-0.842622318975164,0.0334381812214164,0.486738229168097,NA,NA,6,-59.4868024138685,131.476598839713,6.5693401930355,0.000502510148833964
"293",-0.279807298835942,NA,NA,0.138006031431166,NA,NA,-0.674774894169572,NA,NA,0.535696674924203,NA,NA,4,-61.6215450516887,131.47977649391,6.57251784723245,0.000501712381017623
"535",-2.43001537000836,NA,1.5922006864323,0.293687250723075,NA,-1.72043519712304,NA,NA,NA,NA,-1.1845238026378,NA,5,-60.5648115783748,131.486766013893,6.57950736721499,0.00049996207688916
"1200",-9.02066432438943,1.05647841027296,1.38457855931182,0.274468589580392,0.149355079165563,NA,-1.14488771784697,NA,-0.0449621134200405,NA,NA,-0.601306855630089,8,-57.3072284669274,131.487184206582,6.57992555990445,0.000499857547575107
"631",-2.5762418760953,NA,1.34931568618152,0.259271088676417,NA,-1.09849080683368,-0.800680485958284,-0.723308325458744,NA,NA,-0.969400688600284,NA,7,-58.4085760236334,131.491850842447,6.5845921957699,0.000498692580643202
"528",-3.95950662027988,0.970747115640725,1.44368246616916,0.322202917098969,-0.418363441466877,NA,NA,NA,NA,NA,-1.26402827463986,NA,6,-59.4953271808316,131.493648373639,6.58638972696171,0.000498244574265304
"1281",0.502113904834406,NA,NA,NA,NA,NA,NA,NA,NA,0.690945083744796,NA,-0.3854551423496,3,-62.6798614920357,131.50089945466,6.59364080798211,0.000496441439022368
"1087",-7.88188491751333,NA,1.44213228760759,0.263880687216371,0.311000213588805,-0.847039631699241,-1.07868866598849,NA,NA,NA,NA,-0.656881199536459,7,-58.4145745015854,131.503847798352,6.59658915167397,0.000495710138193793
"1308",-4.41881086169087,0.791146869199317,1.26325339242598,NA,-0.00158122310081386,-0.987945377690977,NA,NA,NA,0.534478617975913,NA,-0.580430671413084,7,-58.4180075899541,131.510713975089,6.60345532841139,0.000494011239387589
"128",-7.321427959639,1.09089165830051,1.4097229140636,0.225236879482688,0.208375449458325,-0.918007821927434,-1.15450251421188,-1.35062454430049,NA,NA,NA,NA,8,-57.3239935159257,131.520714304579,6.61345565790113,0.000491547267072197
"1816",-2.20310077488556,0.831348595291148,1.46075457039755,0.328279740806399,NA,-1.14370471951808,NA,NA,NA,0.507039949464196,-0.940161330430812,-0.560253208000939,8,-57.3282133837311,131.52915404019,6.62189539351199,0.000489477372996315
"23",-6.51243430417956,NA,1.4807036955007,0.234519123454965,NA,-1.68612990382206,NA,NA,NA,NA,NA,NA,4,-61.6469744958925,131.530635382318,6.62337673563995,0.000489114965498605
"1555",-2.74863782041511,NA,1.52579421377185,NA,NA,-1.30036040142616,NA,NA,NA,NA,-0.980112711130221,-0.489501005558496,5,-60.5867588777996,131.530660612742,6.62340196606449,0.00048910879524841
"439",-4.51681084830026,NA,1.1822275803602,0.21380687374334,NA,-1.26877989655942,-0.765967207084438,NA,0.0923336036043473,0.382206608817125,NA,NA,7,-58.4310418512275,131.536782497636,6.62952385095825,0.000487613950360123
"1199",-9.13728477063578,NA,1.38444358895221,0.259267688869759,0.270676225499405,NA,-1.12367085016915,NA,0.039913422223436,NA,NA,-0.676401948441147,7,-58.4384505818889,131.551599958959,6.64434131228104,0.00048401469933921
"456",-6.4774871935139,0.972513815669805,1.16482435306674,0.240708680893975,NA,NA,NA,-0.694800737584929,-0.0765932938242199,0.472888775541284,NA,NA,7,-58.443072263384,131.560843321949,6.65358467527123,0.000481782898867982
"344",-4.65022523958345,0.834113896851376,1.26392304934901,0.243543227897256,NA,-1.2125539725465,NA,-0.900613114705053,NA,0.490924028122826,NA,NA,7,-58.4476946843051,131.570088163791,6.66282951711331,0.000479561034668806
"575",-3.82895008263097,NA,1.45247552236902,0.240703334958486,0.255839572627845,-0.990156263121965,-1.00142533835164,NA,NA,NA,-1.03485230175951,NA,7,-58.4488948811326,131.572488557446,6.66522991076833,0.000478985812295482
"15",-8.10804455580532,NA,1.25924328722479,0.233397821843162,-0.209654343920254,NA,NA,NA,NA,NA,NA,NA,4,-61.6706868952886,131.57806018111,6.67080153443216,0.000477653304871515
"892",-2.93374567919234,1.01729698820147,1.34980457975311,NA,0.356029062248191,-0.674328731531416,-1.00740653484653,-0.996567357969809,NA,0.34563373839169,-0.89372938000519,NA,9,-56.2403456240276,131.578252223665,6.67099357698741,0.00047760744219285
"417",-0.0385768103105403,NA,NA,NA,NA,NA,-0.74173160245458,NA,0.0440352949789407,0.535133850646668,NA,NA,4,-61.6729536617086,131.58259371395,6.67533506727226,0.000476571802619185
"1404",-6.00157007432183,0.927168562621193,1.33417041790202,NA,0.446227874774616,-0.714736096738245,-1.00475546970637,-1.0503508386209,NA,0.384787017975789,NA,-0.552309215761907,9,-56.2430451026833,131.583651180976,6.67639253429876,0.000476319889738931
"375",-4.57041832930579,NA,1.12901544023499,0.220039966951495,NA,-0.989099199896147,-0.627825478971832,-0.613681952386215,NA,0.325107538113538,NA,NA,7,-58.4619823293539,131.598663453889,6.69140480721101,0.000472757952566911
"1511",-6.42307419972968,NA,1.19609383194572,0.256941086883167,NA,NA,-0.79791678426113,-1.03241519114779,0.168584861862701,0.349288944777249,NA,-0.644046763819247,8,-57.3662348723397,131.605197017407,6.69793837072912,0.000471216075370393
"297",-0.180827772762605,NA,NA,NA,0.108177630891672,NA,-0.741330777259057,NA,NA,0.544117735128009,NA,NA,4,-61.6848991269926,131.606484644518,6.69922599784014,0.000470912797711104
"1004",-3.87537775359521,0.983273251257348,1.30209480562652,NA,0.334929201839439,NA,-1.03871121169783,-1.09025431563761,0.0331128737343642,0.343249276026048,-0.907011127156647,NA,9,-56.2558073409889,131.609175657587,6.70191701090992,0.000470279607540703
"321",0.494330608537678,NA,NA,NA,NA,NA,NA,-0.79604219695316,NA,0.656148883034157,NA,NA,3,-62.7365676114132,131.614311693415,6.70705304673719,0.000469073470437811
"1516",-7.0515848986837,0.886741736017069,1.28447736801784,NA,0.420976479469206,NA,-1.02851625114266,-1.13342818666777,0.0326778813748226,0.382809848823009,NA,-0.559622759379535,9,-56.2642595453992,131.626080066408,6.71882141973065,0.000466321459270945
"1512",-6.76326716803988,1.01774359134391,1.22458928966437,0.269842508343733,NA,NA,-0.882363395969548,-0.941215181401866,0.0659656730898495,0.32444902144085,NA,-0.578393984656571,9,-56.26520646073,131.62797389707,6.72071525039216,0.000465880101329379
"595",-2.00851519034511,NA,1.44380334356089,NA,NA,-1.41437251864678,NA,-0.978189137634401,NA,NA,-0.980925065546181,NA,5,-60.6357101485693,131.628563154281,6.72130450760385,0.000465742859943246
"1096",-9.03253044427041,0.751799361160683,1.49730663878481,0.278098344050883,NA,NA,NA,-1.36580713510851,NA,NA,NA,-0.628315958908443,6,-59.5629087307439,131.628811473464,6.72155282678638,0.000465685037089826
"273",-3.13130011430228,NA,NA,NA,NA,1.7754253448629,NA,NA,NA,0.678096837619528,NA,NA,3,-62.7451945183986,131.631565507385,6.72430686070787,0.00046504422220313
"1667",-4.64894022417567,NA,1.39298015044922,NA,NA,NA,NA,NA,-0.0465293716984649,NA,-0.931626276414248,-0.488831703068918,5,-60.6393846817442,131.635912220631,6.72865357395368,0.000464034612780929
"240",-8.65148347343821,1.08245338874772,1.33639904459288,0.212184495039141,0.208624473767976,NA,-1.17442617992332,-1.38865157060445,0.00877564686891777,NA,NA,NA,8,-57.381994115409,131.636715503545,6.72945685686774,0.000463848274665999
"527",-4.31077305224729,NA,1.37586782079348,0.290151494945727,-0.180083798622131,NA,NA,NA,NA,NA,-1.15104761343623,NA,5,-60.642520148713,131.642183154569,6.73492450789128,0.000462581926195708
"687",-5.22094361062254,NA,1.38321772522613,0.233106343669482,0.222282825604376,NA,-1.05590722158562,NA,0.0409366636425248,NA,-1.05869141733059,NA,7,-58.484842451959,131.644383699099,6.73712505242115,0.000462073240030013
"1143",-6.25894602502247,NA,1.32112911412429,0.271691435502723,NA,-0.932869942449667,-0.816693085476372,-0.701039107509011,NA,NA,NA,-0.564520385892761,7,-58.4853249197154,131.645348634612,6.73808998793403,0.000461850358361516
"140",-7.72279700557057,1.07408908338936,1.28101248724213,NA,-0.193194146491169,NA,NA,NA,-0.155810225840325,NA,NA,NA,5,-60.6462993483813,131.649741553905,6.74248290722785,0.000460837035954744
"1400",-5.46587714508264,1.12071199140339,1.27611324266589,0.284241212886852,NA,-0.870353965324578,-0.820546057769094,-0.742602682442681,NA,0.316095943728553,NA,-0.55068611117064,9,-56.2767752695144,131.651111514639,6.74385286796097,0.000460521479720184
"1895",-3.54721964338618,NA,1.21671493601929,0.294250137958565,NA,NA,-0.599839753956154,-0.442879426192767,NA,0.31272178175985,-0.823515966333941,-0.532430170681761,8,-57.3896656753393,131.652058623406,6.7447999767284,0.000460303449383352
"1547",-4.24686925034483,NA,1.37345430310852,NA,-0.11913283512621,NA,NA,NA,NA,NA,-0.960719529908226,-0.492230316816177,5,-60.6488346083454,131.654812073834,6.74755342715615,0.000459670174041642
"695",-2.69126818162725,NA,1.41991941775239,0.258698070587382,NA,-1.24601763440858,-0.949933171126903,NA,0.076686430997827,NA,-1.06090771893773,NA,7,-58.4912692678425,131.657237330866,6.74997868418818,0.000459113102709192
"1668",-5.06183916552256,0.981290213267507,1.47670356832958,NA,NA,NA,NA,NA,-0.147754122350018,NA,-0.956233360207219,-0.415783289049955,6,-59.5780248900045,131.659043791985,6.75178514530752,0.000458698604946183
"647",-4.91742911499845,NA,1.41374922446562,0.280578703705443,NA,NA,NA,NA,-0.0607329839348001,NA,-1.1165021385081,NA,5,-60.6536453344087,131.66443352596,6.75717487928269,0.000457464137328568
"832",-2.66315782673415,1.03880171263501,1.39052028199476,0.260739971353389,0.180517762020133,-0.90898537645405,-0.928163406096918,NA,NA,0.366890516571753,-1.0465127053331,NA,9,-56.2839254253848,131.665411826379,6.75815317970175,0.000457240423369266
"700",-3.59336459180566,1.12447378307374,1.43686586876485,NA,0.112895052619594,-0.65749104377937,-1.11209254794136,NA,-0.0339301637961038,NA,-1.06013380184866,NA,8,-57.3973323908255,131.667392054378,6.76013340770062,0.000456787927273307
"1808",-3.66963141071169,0.866940384640097,1.35624037016562,0.325400980549737,-0.0711764501498883,NA,NA,NA,NA,0.494672833981311,-0.952257871748569,-0.559284339253263,8,-57.3975750619823,131.667877396692,6.7606187500143,0.000456677091467435
"248",-6.53685563181745,1.10806597428745,1.36977131348873,0.238264941107529,NA,-1.05770892178496,-1.08444127186968,-1.29235513059583,0.0393400516407022,NA,NA,NA,8,-57.3981121528891,131.668951578506,6.76169293182797,0.000456431880210512
"33",-1.47833443553156,NA,NA,NA,NA,NA,-1.08413202785353,NA,NA,NA,NA,NA,2,-63.8055605115955,131.681296461788,6.77403781510999,0.000453623258012264
"1207",-6.50859828669053,NA,1.39573226311195,0.281672165094679,NA,-1.19706559737818,-1.01489464731759,NA,0.0910122500499817,NA,NA,-0.650388221970652,7,-58.5057023206941,131.686103436569,6.77884478989141,0.000452534289416869
"1344",-6.29930367737341,0.917761905980267,1.35334228908435,0.266665539173703,0.290031699592558,-0.898240985842382,-0.957870291993596,NA,NA,0.417370643729227,NA,-0.64293756570524,9,-56.2988142282188,131.695189432047,6.78793078536982,0.000450483089988179
"1847",-2.37300624094151,NA,1.27892508308563,0.302341495949849,NA,-0.844179531263853,-0.612619836912606,NA,NA,0.328735174679703,-0.834997565044224,-0.537951245562436,8,-57.4175289445477,131.707785161823,6.80052651514508,0.000447654923406593
"1972",-1.99326656084878,1.05267733136602,1.31868764223391,NA,NA,-0.78784160695191,-0.881161664696723,NA,0.0359123655098776,0.351178096198634,-0.891573862561272,-0.473230237039788,9,-56.3054577090812,131.708476393772,6.80121774709464,0.000447500233447075
"891",-3.08117836620536,NA,1.31566592076954,NA,0.571597159753076,-0.803282614365665,-0.920164606382782,-0.993935788286174,NA,0.388501268170804,-0.794327969226904,NA,8,-57.418389095701,131.709505464129,6.80224681745177,0.00044727003806144
"347",-4.27277627084685,NA,1.17636060914056,NA,0.20612095964231,-1.02121241084096,NA,-0.890061226879224,NA,0.511460245527778,NA,NA,6,-59.6083153326368,131.71962467725,6.81236603057211,0.000445012742970712
"148",-7.00909146104353,1.00677085328717,1.41269122582697,NA,NA,-0.924199693486529,NA,NA,-0.184190847074624,NA,NA,NA,5,-60.6821995490402,131.721541955223,6.81428330854565,0.000444586340821207
"769",2.25682838273706,NA,NA,NA,NA,NA,NA,NA,NA,0.688557045204847,-0.508277645696057,NA,3,-62.7910145830823,131.723205636753,6.81594699007535,0.000444216669554549
"287",-4.69678751815853,NA,1.20969536265822,0.231361800991168,0.0929020448759614,-1.19051941394593,NA,NA,NA,0.530209237157667,NA,NA,6,-59.6122659452852,131.727525902546,6.8202672558689,0.000443258138163666
"1359",-6.91160933566881,NA,1.27247671194782,0.268628107630113,0.260662308458714,NA,NA,-0.832769296656821,NA,0.529347563140624,NA,-0.687819464912089,7,-58.5284569675147,131.73161273021,6.82435408353261,0.000442353303144104
"944",-4.08592595514666,1.0816466355876,1.31988969454445,0.253770745976815,0.209958397455309,NA,-0.92455296607477,NA,-0.0310217429607154,0.362721621647592,-1.03621613414027,NA,9,-56.3244454391788,131.746451853967,6.83919320728971,0.000439083381134317
"336",-6.34536279165778,0.84500862151054,1.16118926389517,0.234664187076647,-0.026503967385535,NA,NA,-0.909045713008609,NA,0.490372631731953,NA,NA,7,-58.5409345468274,131.756567888835,6.8493092421579,0.000436868096933471
"16",-8.06046173105561,0.880643523061632,1.29975954833101,0.252039314349893,-0.428012672315931,NA,NA,NA,NA,NA,NA,NA,5,-60.7028062457334,131.76275534861,6.85549670193213,0.000435518633559177
"1647",-6.23982176355167,NA,1.49224528437286,0.263940542932245,0.471586464135921,NA,-1.07429520791653,-1.06800040386032,NA,NA,-0.865868045880369,-0.58315078966181,8,-57.4468491722669,131.766425617261,6.85916697058344,0.000434720131268843
"1107",-5.89952358926546,NA,1.39930612741907,NA,NA,-1.07073408957385,NA,-1.12009574925555,NA,NA,NA,-0.559359690817953,5,-60.7114072370111,131.779957331165,6.87269868448747,0.000431788804696875
"1456",-7.70258220766765,0.949197704942351,1.29036353242256,0.259950906943824,0.318644518421802,NA,-0.946763952127106,NA,-0.0287483967216561,0.414409313432276,NA,-0.637768801075044,9,-56.3433642446065,131.784289464823,6.87703081814514,0.000430854533502169
"407",-4.45331627416926,NA,1.17671105205698,0.2379068017196,NA,-1.17039191776385,NA,NA,-0.00230601919569324,0.501526287269737,NA,NA,6,-59.6417255599792,131.786445131934,6.87918648525694,0.000430390394205638
"408",-5.26655957924942,0.988606900682429,1.24012045246086,0.246561524123675,NA,-0.955582727806052,NA,NA,-0.109987508124307,0.488876303834554,NA,NA,7,-58.5563017384818,131.787302272144,6.88004362546671,0.000430205981269009
"1767",-4.76083299694082,NA,1.41075294307777,0.284087744839359,NA,NA,-1.00021707827472,-1.23434185895506,0.165635645783045,NA,-0.939914876054992,-0.581878127565546,8,-57.4592862526055,131.791299777938,6.8840411312607,0.000429346964584668
